0
-2245.2809050143373
-639.5599542534214
-472.4984183383139
-358.9322629359998
-292.9018241130311
-258.55012777194906
-241.18809328500888
-232.1256779668431
-227.08344466393768
-224.0652720666681
-222.12577729083662
-220.79666848174568
-219.8340197068788
-219.10454265997075
-218.531962879387
-218.07053360653583
-217.69144416843176
-217.3756258715443
-217.10983789428724
-216.88447792314776
-216.69231961321245
-216.52775889586948
-216.3863463507731
-216.26448487705545
-216.1592259702914
-216.06812695882098
-215.989147390696
-215.92057155048394
-215.86094906589395
-215.80904845986097
-215.7638202365007
-215.72436715976693
-215.68992006849683
-215.6598180230361
-215.63349188740162
-215.61045066701325
-215.59027007800395
-215.57258293827104
-215.5570710566458
-215.54345836132498
-215.53150505942185
-215.52100265851593
-215.51176971188823
-215.50364817393728
-215.49650027170415
-215.49020581437475
-215.48465987560732
-215.47977079384566
-215.47545844477298
-215.47165274683024
-215.46829236694975
-215.46532359853074
-215.46269938772795
-215.4603784877267
-215.45832472355642
-215.45650635255384
-215.45489550760095
-215.45346771207434
-215.45220145702473
-215.45107783239814
-215.45008020520555
