well	gene	sirna	image_idx	object_idx	is_infected	cells_areashape_area	cells_areashape_eccentricity	cells_areashape_extent	cells_areashape_formfactor	cells_areashape_majoraxislength	cells_areashape_minoraxislength	cells_areashape_orientation	cells_areashape_perimeter	cells_children_bacteria_count	cells_children_invasomes_count	cells_location_center_x	cells_location_center_y	cells_neighbors_anglebetweenneighbors_2	cells_neighbors_firstclosestobjectnumber_2	cells_neighbors_firstclosestxvector_2	cells_neighbors_firstclosestyvector_2	cells_neighbors_numberofneighbors_2	cells_neighbors_percenttouching_2	cells_neighbors_secondclosestobjectnumber_2	cells_neighbors_secondclosestxvector_2	cells_neighbors_secondclosestyvector_2	cells_parent_nuclei	nuclei_areashape_area	nuclei_areashape_eccentricity	nuclei_areashape_extent	nuclei_areashape_formfactor	nuclei_areashape_majoraxislength	nuclei_areashape_minoraxislength	nuclei_areashape_orientation	nuclei_areashape_perimeter	nuclei_children_cells_count	nuclei_children_perinuclei_count	nuclei_location_center_x	nuclei_location_center_y	perinuclei_areashape_area	perinuclei_areashape_eccentricity	perinuclei_areashape_formfactor	perinuclei_areashape_majoraxislength	perinuclei_areashape_minoraxislength	perinuclei_areashape_orientation	perinuclei_areashape_perimeter	perinuclei_location_center_x	perinuclei_location_center_y	perinuclei_parent_expandednuclei	perinuclei_parent_nuclei	prediction	f_0	f_1	f_2	f_3	f_4
a02	abl2	none	16	44	1	-0.7891576	0.9334412	0.4459512	-0.99983984	-0.2528667	-0.99127865	1.5472081	-0.32023656	0	2	0.017574978999999998	1.5581355	-2.295014	-0.745115	0.63888127	-2.5689924	-2.7531064	-4.024958600000001	-0.7289679	1.5645483999999998	-3.0585651	-0.8075255776558729	-1.250591	0.31111586	1.0513965	0.9510215	-1.1994919	-1.2657909999999999	-1.6175815	-1.3756104999999998	1	1	0.02753449	1.5613283000000002	-0.7619408000000001	-0.41823867	1.9953169999999998	-1.374971	-0.76268524	-1.5816894	-1.3093381000000002	0.027908952999999997	1.5630182	-0.8075256	-0.8075256	15	2.0906801223754883	-2.8867721557617188	-0.5493351221084595	-4.237288475036621	2.379162073135376
a12	none	si00580517	101	77	0	-0.40841606	-0.46413422	-0.49003306	-0.9755018	-0.6730743	-0.12376424	-0.28096956	0.06969059	0	0	0.08287080000000001	0.22228287	-1.1943636999999998	-0.24621889	0.4347139	-1.0406208000000001	-0.44165668	-0.94103235	-0.31234270000000003	-0.726787	-0.9324633	-0.260492421682151	-1.7417619999999998	-0.6424353	-2.0537703	-1.8629478	-1.9505581000000003	-1.4522598999999998	-1.1162087	-1.1824384	1	1	0.02381643	0.17854425	-1.6566671999999998	-0.5292771	0.6017020000000001	-2.307419	-1.597168	0.30482703	-1.6879298999999999	0.027556632	0.19342877	-0.2604924	-0.2604924	15	2.9932026863098145	-1.8116828203201292	0.9179298877716064	-1.0888574123382568	1.7661383152008057
a10	none	si00580125	86	71	0	-1.1725453000000001	1.3561279	-1.9760076000000002	-0.43543658	-0.44920102	-1.8835949	-1.1253211	-1.0082062	0	0	0.5371362	0.7540243000000001	0.34062532	-0.44577733	-0.7161263000000001	0.15041076	-1.0195191	0.7135189000000001	-0.32900771	0.38529006	-0.83200186	-0.35995299549555504	-1.7851988999999997	1.4703315000000001	-2.4205403	-2.0755298	-0.6662983	-2.3613002	-1.2510302	-1.1689368	1	1	0.50935555	0.7187018000000001	-1.8122718	1.7756987000000002	-0.9894204	-0.68666285	-2.4394746	-1.2751435	-1.290637	0.51628095	0.71558726	-0.359953	-0.359953	15	3.48319411277771	-1.43717622756958	5.253463745117188	-1.2818135023117063	-0.02394964173436165
a15	none	si00370398	128	96	0	-0.13586977	0.3365849	-2.502332	-1.2157391000000002	0.369768	0.39010912	-1.0361457	0.49348328	0	0	-0.028947312000000003	0.41215888	0.81646657	0.06974862	1.2345235	0.18283567	0.7140681999999999	0.34418467	-0.07903260000000001	-1.0261924999999998	0.45524082	0.054466062060295	-1.5446254	0.9652308	-1.8175416000000002	-0.8241162000000001	-1.0580236	-1.8416455000000003	-0.7503167	-1.2538873	1	1	0.033086753999999996	0.46163580000000004	-1.9938105	1.4883615	-1.021836	-1.1538836000000001	-2.262086	-1.0178181999999998	-1.4865211	0.022673073999999998	0.46824118	0.05446606	0.05446606	15	2.217766523361206	-1.0918941497802734	3.324930429458618	-1.1782786846160889	1.721994161605835
a03	msl1	si00498785	19	47	1	1.9677641	-0.28388795	0.8371174000000001	-1.8836163000000001	1.0539953000000002	1.9077355	0.26087245	3.1138163	0	4	0.6232897	1.5513911	-1.1428515	-0.8282643	-1.4566793	-1.4273332	-1.5973815	-2.2265759	-0.7123029000000001	0.69453925	-2.2313172999999997	-0.757795290749171	-1.4209973	0.4391521	0.43838304	-0.41765833	-1.2055941000000001	-1.391707	-0.37786636	-1.2213076	1	1	0.62824345	1.6809292000000002	-1.8684623	1.2354508999999998	-0.7414670999999999	-1.1116713	-1.9138389	-0.16630058	-1.451338	0.62669295	1.6672658999999999	-0.7577953000000001	-0.7577953000000001	15	0.23928777873516086	-1.5349278450012207	1.4675340652465818	-4.4592928886413565	3.5709128379821777
a02	abl2	none	14	77	1	-0.94821644	0.2935512	-0.18960758	-0.56633633	-0.9579646999999999	-0.9685848	-0.3126917	-0.69023144	0	1	0.3985784	1.4060513000000001	-1.5945201999999998	-0.27947864	-0.28187183	-1.0797235	-0.44165668	-0.10602927	-0.19568765	0.5421921	-0.9931365	-0.260492421682151	-0.9030959000000001	1.1527048	-1.4388201	-0.18315195	-0.18907323	-1.4279704	-0.6477933000000001	-0.7371826	1	1	0.40187106	1.3609653999999998	-1.4189379	1.5625408	-0.80734	-0.14561327	-1.7614983	-0.4404653	-0.94088906	0.4028162	1.3785048	-0.2604924	-0.2604924	15	2.01343297958374	-0.8078415989875793	3.008589744567871	-2.3900742530822754	-0.8112829327583313
a20	none	si00582757	178	57	0	-1.1158016000000002	0.71288866	-0.9077321	-0.67520547	-0.94873065	-1.3124568	-1.3459356000000002	-0.85818195	0	0	-0.22506459	0.5668472	1.0918905	-0.62870586	-0.8800655000000001	0.23156351	0.13620575	-0.2690417	-0.51232284	0.93618053	0.09110823	-0.592027667726831	-1.0902086000000002	0.45600640000000003	-0.047227952999999996	-0.3426595	-0.78826636	-0.99709696	-1.7059933999999997	-0.87869674	1	1	-0.24916020000000003	0.56643564	-1.4016485	1.2766645	-0.57995665	-0.49616116	-1.5505506000000002	-1.7263874	-1.0165527	-0.23928748	0.5670735	-0.59202766	-0.59202766	15	2.040050506591797	-2.013743162155152	1.939122438430786	-0.8330028057098389	-0.3290558457374573
a03	msl1	si00498785	25	37	1	0.107863635	0.26410574	-1.4077579	-1.1593109	0.3764515	0.48571935	-1.0731678999999998	0.6704094	0	1	1.4378628999999998	0.91392696	1.0888065	-0.9779331	-0.926007	0.9597503000000001	-0.44165668	0.34142703	-0.812293	1.0030938	-0.48859796	-0.923562913771511	-1.1570346000000002	0.24888967	0.47625208	0.0018912167	-1.0949076000000002	-1.1015141000000002	1.1823303	-1.0475912	1	1	1.3757998	0.82043993	-1.4880955	0.74142885	0.10783508	-1.2292290000000001	-1.4824828	0.6171953	-1.3599617	1.3803321000000002	0.83855224	-0.9235629000000001	-0.9235629000000001	15	1.5905531644821167	-0.7701739668846129	0.8308429121971129	-2.05574369430542	1.9777774810791016
a01	ptk2	none	1	71	0	-0.79738986	1.3604991000000002	-2.0865877	-1.3369577	0.2738613	-1.5292827	-0.69597495	-0.1356802	0	0	-0.45770776	0.6635474	0.062766954	-0.3958877	-0.6859661	0.5252411	0.7140681999999999	0.43301705	-0.32900771	-0.2009644	-0.9208028	-0.35995299549555504	-1.0968913	0.28034094	0.38594234	0.9031334000000001	-1.0473181	-1.0814728	-0.9288593	-1.2143472	1	1	-0.49594483	0.63331383	-0.666849	0.062557004	1.6595393	-1.0453712	-0.7710701999999999	-0.9157735999999999	-1.1351886	-0.49686640000000004	0.63425463	-0.359953	-0.359953	15	1.7291266918182373	-1.8846070766448972	0.056344151496887214	-1.664267659187317	1.4375662803649902
a03	msl1	si00498785	22	29	1	2.388491	-1.4536471000000002	0.5202724	0.49276233	0.81517065	2.604971	0.7438269000000001	1.0313336	0	2	1.1205924999999999	1.2363843	-1.3529496	-1.0777123	0.14808325	1.6025628	-2.1752439	-0.16603136	-1.1289281999999998	-2.0250866000000003	1.7930713	-1.0561770121893799	-1.6916425	0.8105960999999999	-1.9236195	-1.6782371999999999	-1.3716906	-1.9277476999999998	-0.68447137	-1.1755198	1	1	1.0582133999999999	1.4630021999999998	-2.668097	1.6224646999999999	-2.144841	-1.9821252	-2.9333887	-0.609795	-1.91945	1.0630031999999998	1.4415096	-1.0561770000000001	-1.0561770000000001	15	1.7997666597366333	-1.646883249282837	3.008496761322021	-2.4284839630126958	1.5941120386123655
