well	gene	sirna	image_idx	object_idx	is_infected	cells_areashape_area	cells_areashape_eccentricity	cells_areashape_extent	cells_areashape_formfactor	cells_areashape_majoraxislength	cells_areashape_minoraxislength	cells_areashape_orientation	cells_areashape_perimeter	cells_children_bacteria_count	cells_children_invasomes_count	cells_location_center_x	cells_location_center_y	cells_neighbors_anglebetweenneighbors_2	cells_neighbors_firstclosestobjectnumber_2	cells_neighbors_firstclosestxvector_2	cells_neighbors_firstclosestyvector_2	cells_neighbors_numberofneighbors_2	cells_neighbors_percenttouching_2	cells_neighbors_secondclosestobjectnumber_2	cells_neighbors_secondclosestxvector_2	cells_neighbors_secondclosestyvector_2	cells_parent_nuclei	nuclei_areashape_area	nuclei_areashape_eccentricity	nuclei_areashape_extent	nuclei_areashape_formfactor	nuclei_areashape_majoraxislength	nuclei_areashape_minoraxislength	nuclei_areashape_orientation	nuclei_areashape_perimeter	nuclei_children_cells_count	nuclei_children_perinuclei_count	nuclei_location_center_x	nuclei_location_center_y	perinuclei_areashape_area	perinuclei_areashape_eccentricity	perinuclei_areashape_formfactor	perinuclei_areashape_majoraxislength	perinuclei_areashape_minoraxislength	perinuclei_areashape_orientation	perinuclei_areashape_perimeter	perinuclei_location_center_x	perinuclei_location_center_y	perinuclei_parent_expandednuclei	perinuclei_parent_nuclei	prediction	f_0	f_1	f_2	f_3	f_4
a06	none	si00577689	53	32	0	-0.9855556000000001	1.2148281	-2.4239962000000004	-1.8259078000000002	-0.25500304	-1.4735725	1.3759648000000002	-0.028605397999999997	0	0	-1.3795465	-1.0461023	1.1464045	-0.92804354	0.38892245	0.4948259	-1.0195191	-0.0030312259	-1.1455932	-0.318399	-0.8644931999999999	-1.00644672528268	-0.06442979	0.7332319	0.4139709	0.30960086	0.24747886	-0.37411946	1.4424813	-0.15116704	1	1	-1.378058	-1.0299875	-0.69710547	1.4382411	-0.7865658	0.69261676	-1.0293535	1.4654583	-0.24397372	-1.3904902	-1.0325011999999998	-1.0064467	-1.0064467	16	-1.0964449644088743	-3.0842363834381104	2.3381726741790767	1.4868981838226318	0.824845552444458
a05	none	si00408485	41	47	1	-0.6139283	0.7224965	-1.2273767	-1.1766131000000002	-0.22382103	-0.6749210999999999	-0.86115295	-0.021565616	0	1	-1.1455278	0.03285734	0.13709265	-0.8781539	-0.7898710999999999	0.48732212	0.7140681999999999	-0.5436281	-0.74563295	-0.072521634	-1.2229805	-0.757795290749171	-0.7861504	0.21899319	-0.0031617945	0.69978625	-0.7434318	-0.70792884	-0.54487926	-0.87588733	1	1	-1.1744226999999998	0.0064486890000000005	-0.5285338	0.1643115	0.9149094999999999	-0.7033489	-0.5479669	-0.6121673000000001	-0.78204465	-1.1748961000000002	0.0042376667	-0.7577953000000001	-0.7577953000000001	16	0.2613470256328583	-2.798543930053711	9.387316822540016e-05	-0.5079092979431152	0.9924668669700624
a02	abl2	none	15	25	1	0.022895055	1.4696424	-0.76917535	-1.7456553	3.3154068	-0.6931298	-0.03889165	1.1718993999999998	0	2	-1.5034838	1.6450900000000002	-1.8510917000000002	-1.1608617	0.8616362	-1.3474073	-1.0195191	-1.2533964	-1.2289181999999998	0.0005149031599999999	-1.8346883999999999	-1.12248406139832	-1.718373	1.3418436000000002	-0.8579399999999999	-1.7897357	-0.8445812	-2.2401953	0.044638686	-1.1744719	1	1	-1.3835313	1.6899402	-2.1753492000000003	1.7898678	-1.7592646	-0.9126235	-2.5849860000000002	0.04090097	-1.4007597	-1.3857447	1.6774331000000002	-1.1224841	-1.1224841	16	0.5276905298233032	-4.530635356903076	4.8970603942871085	-3.897847652435303	2.0509238243103027
a23	ptk2	none	200	38	0	0.28132892	0.03691069	0.20575593	-0.5554182	0.13362408	0.4651019	-0.11436002	0.40766090000000005	0	0	-0.719102	0.07162774	0.58890146	-0.86152405	0.08251635	1.4682003000000001	0.7140681999999999	0.35383248	-0.97894305	-1.2047487	-1.2034035	-0.906986151469277	-1.3809017	1.12145	-1.49248	-0.54531664	-0.78535974	-1.8395607	-0.34148702	-1.1384119	1	1	-0.7161042	0.04553156	-0.64523727	0.6073847	1.5445886999999998	-1.0609548	-1.2267253	-0.42037299999999994	-1.0827533	-0.71600753	0.04733455599999999	-0.9069862	-0.9069862	16	0.7673885226249695	-2.556804895401001	1.1661701202392578	-0.3584368228912353	0.8165991902351379
a04	none	si00577353	36	3	1	0.36570948	1.1801758	0.36816740000000003	-0.7683867	1.4145212	-0.3338698	1.6319697	0.5989774999999999	0	3	-1.6668943999999999	-1.3912936000000002	-0.92795825	-1.4103097	1.5907408	-0.78491855	-1.5973815	-0.5639392	-1.3955683	1.0832909	1.1476899999999999	-1.48717283204747	-0.8997546000000001	1.1481457	0.3958662	-0.22876272	-0.17384893	-1.4081778999999999	-1.4529992	-0.7198654000000001	1	1	-1.6355186000000002	-1.4638634	-0.19139054	0.61645144	1.1745027	-0.49146718	-0.77780807	-1.4181682	-0.60531414	-1.6373852	-1.465507	-1.4871728000000002	-1.4871728000000002	16	-1.178874135017395	-4.3456382751464835	1.2707574367523191	1.8542617559432983	2.138013362884521
a21	bmp8a	si00395122	187	46	0	-0.028850518	1.1734895	-2.0860088	-1.5790832000000001	1.3979743999999998	-0.324399	0.7705510999999999	0.92575043	0	0	-0.6076357	1.0099063	-0.7796072	-0.8947838	-1.5451077	0.11493046	-0.44165668	-0.93529326	-0.74563295	-0.16125628	1.3307216999999998	-0.7743720530514051	-0.4319727	0.33664256	-0.45631869999999997	0.44013968	-0.3235322	-0.40049297	0.66240704	-0.49444908	1	1	-0.6712815	1.1089229999999999	-0.45505390000000007	0.27073473	0.26408562	-0.37005770000000004	-0.34975594	0.6773060000000001	-0.48061049999999994	-0.6702136	1.1059831	-0.77437204	-0.77437204	16	-1.246471881866455	-1.9829015731811523	1.1098562479019165	-2.382970333099365	2.046405076980591
a02	abl2	none	13	2	1	-0.08294816	0.83566195	0.36293304	-0.73579305	0.30210647	-0.3854328	1.2529663	0.22463435	0	1	-1.6367805	0.7917813	-0.62706083	-1.5267188999999999	-0.30589524	-1.4194858	-2.1752439	-2.7647254	-1.4122332	1.6270616000000002	-0.49506697	-1.5037495943497	-1.4410450000000001	1.2172796000000001	-0.14037354	-0.98440707	-0.7092793000000001	-1.9324828	1.4554669	-1.0763552	1	1	-1.7086401000000002	0.8532770000000001	-1.8554953	1.6724036	-1.0994531	-0.71958905	-2.280067	1.5860938	-1.2948027	-1.698286	0.85156953	-1.5037496000000001	-1.5037496000000001	16	0.7708197832107544	-5.299368381500244	3.296741008758545	-1.9468032121658323	1.0609908103942869
a06	none	si00577689	46	58	1	-0.5907015999999999	0.8624491	0.17734954	-1.5271298	-0.08310715	-0.74821043	1.7332026000000003	0.25923002	0	1	-0.7500498999999999	-0.0557395	1.3433732	-0.69522536	-0.877542	0.2729665	-0.44165668	-0.5304728	-0.42899778	0.83518237	-0.11806501400000001	-0.5754509054245971	-0.8496351000000001	0.9367131999999999	0.12043395	0.007981597	-0.32856690000000005	-1.1884317	1.6535069	-0.7427590999999999	1	1	-0.7459815	-0.013818496999999999	-0.19139054	0.45169269999999995	1.2460418	-0.5234732	-0.6444445	1.6528634999999998	-0.6300369	-0.7460324	-0.016725184	-0.5754509	-0.5754509	16	0.22958217561244965	-2.02154541015625	0.8732191324234009	-0.2133800983428955	0.9821465015411376
b02	abl2	none	233	40	0	-0.5651228	-2.7467294	-0.71195805	-1.7477006999999998	-1.0197916	0.22244067	0.7280965	0.4966254	0	0	-0.2664638	0.94100285	-0.91346014	-0.8282643	1.3892128000000001	0.58856666	-1.0195191	-1.359565	-0.895618	-0.13300796	1.246204	-0.8738326268648091	-0.6625224000000001	1.0365853	-1.1060451	-0.5759285	-0.00196721	-1.0782428999999998	-0.5254965	-0.37377426	1	1	-0.28568587	0.9482384	-0.031463586	0.5795458	0.63265926	-0.26665673	-0.5591767	-0.5408753000000001	-0.28246259999999995	-0.28511834	0.9503278000000001	-0.87383264	-0.87383264	16	-0.5885939002037048	-1.8772454261779783	1.1225148439407349	-1.6731799840927124	0.5957044363021851
a16	unknown	si00582085	137	20	0	-0.37489903	-0.7305520000000001	-1.5627731000000002	-1.4779749	-0.45299628	0.32744318	0.44976363	0.46492448	0	0	-1.1989176000000001	-0.17842664	1.2947739	-1.3105305	-1.1364163999999999	0.6939506999999999	-1.0195191	-1.1694956	-1.1622581	1.1054184	-1.0464581	-1.20536787290949	-1.6281579	0.68869394	-0.27348727	0.193946	-1.446585	-1.8674438000000002	-0.95393807	-1.6186793	1	1	-1.2520107	-0.14837332	-1.1120511	0.5424819000000001	1.9872038	-1.4732919	-1.5050776000000001	-0.9358769	-1.5924329	-1.2516575	-0.1494308	-1.2053679	-1.2053679	16	1.6409559249877932	-4.436594486236572	0.31101247668266296	-0.6301615834236145	2.5736258029937744
