well	gene	sirna	image_idx	object_idx	is_infected	cells_areashape_area	cells_areashape_eccentricity	cells_areashape_extent	cells_areashape_formfactor	cells_areashape_majoraxislength	cells_areashape_minoraxislength	cells_areashape_orientation	cells_areashape_perimeter	cells_children_bacteria_count	cells_children_invasomes_count	cells_location_center_x	cells_location_center_y	cells_neighbors_anglebetweenneighbors_2	cells_neighbors_firstclosestobjectnumber_2	cells_neighbors_firstclosestxvector_2	cells_neighbors_firstclosestyvector_2	cells_neighbors_numberofneighbors_2	cells_neighbors_percenttouching_2	cells_neighbors_secondclosestobjectnumber_2	cells_neighbors_secondclosestxvector_2	cells_neighbors_secondclosestyvector_2	cells_parent_nuclei	nuclei_areashape_area	nuclei_areashape_eccentricity	nuclei_areashape_extent	nuclei_areashape_formfactor	nuclei_areashape_majoraxislength	nuclei_areashape_minoraxislength	nuclei_areashape_orientation	nuclei_areashape_perimeter	nuclei_children_cells_count	nuclei_children_perinuclei_count	nuclei_location_center_x	nuclei_location_center_y	perinuclei_areashape_area	perinuclei_areashape_eccentricity	perinuclei_areashape_formfactor	perinuclei_areashape_majoraxislength	perinuclei_areashape_minoraxislength	perinuclei_areashape_orientation	perinuclei_areashape_perimeter	perinuclei_location_center_x	perinuclei_location_center_y	perinuclei_parent_expandednuclei	perinuclei_parent_nuclei	prediction	f_0	f_1	f_2	f_3	f_4
a06	none	si00577689	53	138	1	-1.3024973	-0.42174745	-0.52468246	-0.2098937	-1.5992737	-1.3337058000000002	-1.2332667	-1.2437736000000001	0	1	0.43252742	-0.21033783	-0.33827835	0.8846122	0.9483669	0.03235546	-0.44165668	0.24975313	0.77088284	-0.084493704	-0.797817	0.7506900787541229	-1.3541713	-0.31629026	0.9643521	0.756885	-1.5342273000000002	-1.146766	-0.15152559	-1.4387152	1	1	0.41397849999999997	-0.24075164	-1.6696342	-2.256757	0.9262886	-2.1559307999999997	-0.87335455	-0.52457374	-1.7977352999999998	0.42378828	-0.23352787	0.7506901	0.7506901	5	4.649044990539551	0.0011705270735546947	-2.0772502422332764	0.11701062321662906	0.7361453771591187
a23	ptk2	none	207	204	0	-0.967327	0.33989266	1.4566898000000001	-0.49518758	-0.9913614	-1.03855	1.3401174999999999	-0.73728156	0	0	1.6109841	-1.4137416999999999	1.0835016000000002	1.9156640999999999	-0.06364558	1.3282233	-1.0195191	-0.11319418	1.8207784	-0.37703422	-1.1659396999999998	1.8447563907015703	-0.9565566999999999	-0.3772357	0.8986313	0.46892124	-1.0988486000000002	-0.59961563	1.1740208	-0.9733748	1	1	1.637025	-1.4680197	-1.6437001	0.54344654	-0.40827093	-1.1493589	-1.2418357	1.6511519000000001	-1.3330196	1.6252836000000002	-1.4631101	1.8447563999999999	1.8447563999999999	5	4.241852760314941	3.2088243961334233	-0.0601218119263649	2.2847394943237305	1.1090186834335327
a14	none	si00517741	123	197	0	-1.3980501	0.47032437	0.846767	1.7514032	-1.6410697	-1.7884064	1.065174	-1.6603997	0	0	1.1363207	-1.4003446000000002	-0.9464148000000001	1.8657745	0.64077914	-0.41921455	0.13620575	0.7135189000000001	1.6707933000000001	-0.19111405	-0.7262284000000001	1.72871905458593	-1.5346014	-0.1481801	-0.35173956	0.75696707	-1.6779688999999998	-1.4208263	0.53278655	-1.6328937	1	1	1.1444386	-1.4381173999999999	-2.7891228	0.24798024	-0.35722813	-2.5938964	-2.2456197999999996	0.72724575	-2.7148504	1.145398	-1.415857	1.728719	1.728719	5	7.082426071166992	1.6834092140197754	0.01741855405271053	2.5154283046722408	0.002757103880867362
a11	loc388499	si00515081	91	128	0	-1.3786455	0.38432148	-0.86652786	0.3224136	-1.5468608	-1.6447188999999998	1.0359918	-1.4553907	0	0	0.35086575	-1.1453828000000001	0.859711	0.68505377	0.18981384	0.5710689999999999	0.13620575	0.7135189000000001	0.4875777	-0.38278282	-0.33651295	0.584922455731783	-1.0634781999999998	-0.47420514	-0.07865230000000001	0.9977265999999999	-1.2685761	-0.73241436	-1.4191124	-1.2042841	1	1	0.34803498	-1.1373242000000001	-2.2617962000000005	0.18656228	-0.87958944	-1.568007	-1.3188261000000001	0.8224973	-1.8624868000000003	0.35063568	-1.1387391000000002	0.58492243	0.58492243	5	4.3492183685302725	-0.11896639317274095	-0.06435900181531906	2.1025040149688716	0.03298763185739517
b02	abl2	none	233	140	0	-1.3710011999999998	0.39460072	0.14718157	0.7005288000000001	-1.5577781000000002	-1.6617441000000002	-0.03763304	-1.5024278999999998	0	0	1.3631331	-0.6292649	0.80431515	0.75157326	-0.4353247	0.6306959	0.13620575	0.7135189000000001	0.77088284	0.019837933000000002	-0.7421048000000001	0.7838436033585909	-1.0634781999999998	0.094023734	-0.38646287	0.5557345	-1.0675716	-0.93526125	-0.44641432	-1.0985361	1	1	1.3596777	-0.63556135	-1.617766	0.8729183	-0.28212923	-0.94741666	-1.3944428	-0.08293813	-1.3524451000000002	1.3653758	-0.6261165	0.7838436	0.7838436	5	4.3362650871276855	1.44814133644104	0.7001746892929077	1.332581877708435	-0.5771406888961792
a02	abl2	none	18	143	0	-1.12962	0.07558607	0.37853315	0.209033	-1.2995903	-1.2024006999999999	0.3045412	-1.116519	0	0	0.25680879999999995	-0.33750197	-1.07273	0.68505377	-0.9875343000000001	0.5091468	0.7140681999999999	0.7135189000000001	0.6542278	-0.70697474	-0.5746555999999999	0.8335738902652929	-1.2205193	0.8706792999999999	0.56940275	0.2696808	-0.8331951	-1.5278409	0.36629555	-1.1841993	1	1	0.23998652	-0.31417575	-0.7446514	0.20314023	1.4160981000000001	-1.1444516000000002	-0.9625636000000001	0.4036258	-1.123234	0.24242672	-0.31669366	0.8335739	0.8335739	5	3.491404294967652	0.4813589453697205	-0.061966098845005035	0.6596441268920898	-0.1905810385942459
b03	none	si00338086	236	202	0	-1.0687601999999998	-1.3020357	0.56971383	0.6961736999999999	-1.4154681	-0.78073895	1.4306246	-1.1487532	0	0	1.1660655	-1.4601848999999998	0.8207703000000002	1.8491446	0.48283857	0.55910826	0.13620575	-0.25988916	1.7874484	-0.15174229999999997	-0.9676937	1.8116028660971	-0.9899697000000001	-1.3617738000000001	-0.07216047	1.0732437	-1.3913326000000001	-0.3918993	-1.526398	-1.1529616000000003	1	1	1.1743948	-1.4340589	-1.4232603000000001	0.37432924	0.20466295	-1.1754627	-1.1225352	1.3691335	-1.3299406	1.1663382	-1.4430853000000001	1.8116028000000002	1.8116028000000002	5	4.2985687255859375	2.771167993545532	-1.4223930835723877	2.409423589706421	0.3571250438690185
a04	none	si00577353	35	166	0	-1.1490246000000002	-1.8739243000000003	-0.44375846	1.2677187	-1.5519261	-0.8370093000000001	-0.42426747	-1.3247718000000002	0	0	0.7312192	0.30520988	0.6304459	1.3668784	1.0063831	0.26500028	-0.44165668	0.7135189000000001	1.0208579	-0.56920195	-0.8192714	1.21483942321668	-1.6949838	0.06736160000000001	1.1643721000000002	0.115678705	-1.7899395	-1.6903453999999998	-0.26688692	-1.6821615	1	1	0.73267186	0.28651184	-1.0342488	-0.6666848000000001	2.6469839	-1.9306067	-1.1696018	-0.25380382	-1.6995668000000002	0.7337932	0.28517023	1.2148395	1.2148395	5	5.379615306854248	0.968128740787506	-1.9263708591461184	-0.4849732518196106	-0.09957849234342576
a02	abl2	none	11	148	0	-1.1578448000000001	0.82115006	0.7184136999999999	0.7079528	-0.9862996999999999	-1.4514955	-0.24400225	-1.2454684	0	0	0.6433390999999999	-1.6796744	0.34113654	0.8180927	-0.68441844	0.60033125	-1.0195191	0.7135189000000001	1.037523	1.0204845999999999	0.20855695	0.9164577017764629	-0.99999356	-0.47026122	0.9566266999999999	0.94689274	-1.2069215	-0.66203886	-0.6951156	-1.1328770000000001	1	1	0.643834	-1.6862216	-1.4016485	0.4885556	0.29317242	-1.0596563	-1.1209951999999999	-0.17384471	-1.3393589	0.6455784999999999	-1.6746438999999997	0.9164576999999999	0.9164576999999999	5	3.901932239532471	0.8313419818878174	-0.5366883277893066	2.950205087661743	0.3891476094722748
a13	znf729	si00575589	113	153	0	-1.2927950000000001	0.1934118	-0.23766710000000002	0.8416933000000001	-1.4673225	-1.4547652	0.6700279	-1.4226359	0	0	0.80997616	-0.29865843	0.04402227	0.8846122	-0.7286906	-0.15039133	-0.44165668	0.7135189000000001	1.087518	0.51291174	-0.71844107	0.9993415132876329	-0.5455769	-1.0158006	-0.037334435	0.85225683	-0.9186126	0.038311496	0.88137025	-0.706322	1	1	0.8180384	-0.30902633	-0.9434795	-0.25066864	-0.014770143999999999	-0.7827381	-0.31131318	1.1023657	-0.79857165	0.8204931999999999	-0.30345967	0.9993415000000001	0.9993415000000001	5	2.8888726234436035	1.6987234354019165	-1.0195786952972412	0.7565340995788574	-0.9344619512557985
