well	gene	sirna	image_idx	object_idx	is_infected	cells_areashape_area	cells_areashape_eccentricity	cells_areashape_extent	cells_areashape_formfactor	cells_areashape_majoraxislength	cells_areashape_minoraxislength	cells_areashape_orientation	cells_areashape_perimeter	cells_children_bacteria_count	cells_children_invasomes_count	cells_location_center_x	cells_location_center_y	cells_neighbors_anglebetweenneighbors_2	cells_neighbors_firstclosestobjectnumber_2	cells_neighbors_firstclosestxvector_2	cells_neighbors_firstclosestyvector_2	cells_neighbors_numberofneighbors_2	cells_neighbors_percenttouching_2	cells_neighbors_secondclosestobjectnumber_2	cells_neighbors_secondclosestxvector_2	cells_neighbors_secondclosestyvector_2	cells_parent_nuclei	nuclei_areashape_area	nuclei_areashape_eccentricity	nuclei_areashape_extent	nuclei_areashape_formfactor	nuclei_areashape_majoraxislength	nuclei_areashape_minoraxislength	nuclei_areashape_orientation	nuclei_areashape_perimeter	nuclei_children_cells_count	nuclei_children_perinuclei_count	nuclei_location_center_x	nuclei_location_center_y	perinuclei_areashape_area	perinuclei_areashape_eccentricity	perinuclei_areashape_formfactor	perinuclei_areashape_majoraxislength	perinuclei_areashape_minoraxislength	perinuclei_areashape_orientation	perinuclei_areashape_perimeter	perinuclei_location_center_x	perinuclei_location_center_y	perinuclei_parent_expandednuclei	perinuclei_parent_nuclei	prediction	f_0	f_1	f_2	f_3	f_4
a02	abl2	none	16	44	1	-0.7891576	0.9334412	0.4459512	-0.99983984	-0.2528667	-0.99127865	1.5472081	-0.32023656	0	2	0.017574978999999998	1.5581355	-2.295014	-0.745115	0.63888127	-2.5689924	-2.7531064	-4.024958600000001	-0.7289679	1.5645483999999998	-3.0585651	-0.8075255776558729	-1.250591	0.31111586	1.0513965	0.9510215	-1.1994919	-1.2657909999999999	-1.6175815	-1.3756104999999998	1	1	0.02753449	1.5613283000000002	-0.7619408000000001	-0.41823867	1.9953169999999998	-1.374971	-0.76268524	-1.5816894	-1.3093381000000002	0.027908952999999997	1.5630182	-0.8075256	-0.8075256	61	2.0906801223754883	-2.8867721557617188	-0.5493351221084595	-4.237288475036621	2.379162073135376
a01	ptk2	none	1	71	0	-0.79738986	1.3604991000000002	-2.0865877	-1.3369577	0.2738613	-1.5292827	-0.69597495	-0.1356802	0	0	-0.45770776	0.6635474	0.062766954	-0.3958877	-0.6859661	0.5252411	0.7140681999999999	0.43301705	-0.32900771	-0.2009644	-0.9208028	-0.35995299549555504	-1.0968913	0.28034094	0.38594234	0.9031334000000001	-1.0473181	-1.0814728	-0.9288593	-1.2143472	1	1	-0.49594483	0.63331383	-0.666849	0.062557004	1.6595393	-1.0453712	-0.7710701999999999	-0.9157735999999999	-1.1351886	-0.49686640000000004	0.63425463	-0.359953	-0.359953	61	1.7291266918182373	-1.8846070766448972	0.056344151496887214	-1.664267659187317	1.4375662803649902
a01	ptk2	none	3	37	1	-0.8632479	0.22612032	-1.2907111999999998	-1.4504093	-0.6723823	-0.6087691999999999	0.23796979999999998	-0.14530982	0	1	-0.58664906	1.6359656999999999	-2.2829759999999997	-0.71185523	1.3862989	-0.18980727	-1.5973815	-1.022359	-0.61231285	1.7731583	-0.7143647	-0.923562913771511	-0.83961123	0.22397259	0.9605294	0.0971355	-0.7870798999999999	-0.75829035	-0.18853085	-0.7594055000000001	1	1	-0.5982504	1.6586839	-0.63659257	0.21013360000000003	1.0601208999999998	-0.76924056	-0.64247954	-0.05516532	-0.91992426	-0.59973365	1.6564136000000003	-0.9235629000000001	-0.9235629000000001	61	0.8220035433769226	-2.8491146564483643	0.18664218485355374	-3.30403470993042	0.8477820158004761
a14	none	si00517741	125	34	0	-0.92763585	-0.7730548	-1.3883538	-1.2708734	-1.0417637	-0.44974405	-1.2223346000000002	-0.3444281	0	0	-0.99426657	1.4609748	-0.9790094000000001	-1.0278227	-1.1695908000000002	0.14181325	0.7140681999999999	-1.2518038999999999	-0.9956081	-0.510335	-1.0203360000000001	-0.9732932006782129	-1.09355	-0.09202425	0.40462804	0.8825934000000001	-1.171014	-0.89525557	-0.7481791999999999	-1.2063803999999998	1	1	-1.0177244	1.4309468	-1.2460438999999999	0.37309217	1.0643386000000001	-1.1974646	-1.140079	-1.2908349	-1.4434593999999998	-1.0088953	1.4352169	-0.9732931999999999	-0.9732931999999999	61	1.6874048709869385	-3.502070188522339	-0.5665891766548157	-2.8917844295501713	0.6481832265853882
a03	msl1	si00498785	23	67	1	-0.572179	-1.0014265	-0.6928001	-1.1412345	-0.867409	-0.10395299	-0.55361795	0.0020546494	0	3	-0.35950809999999994	1.1927745	-1.0828007	-0.49566692	-0.82659113	-1.185049	0.13620575	-1.2132379	-0.54565287	-1.2478371000000001	0.23654263	-0.426260044704491	-0.66920495	-0.12094982	0.62742	0.8000876	-0.760045	-0.41376725	1.5366997	-0.7985681	1	1	-0.40357336	1.1640663	-0.42047510000000005	-0.9304646000000001	0.9378242	-0.9517424000000001	-0.071779855	1.4745344	-0.7026673000000001	-0.40345490000000006	1.1682667	-0.42626005	-0.42626005	61	0.473527729511261	-1.4531131982803345	-1.5249600410461426	-2.397030830383301	0.6936245560646057
a12	none	si00580517	108	25	0	-0.7829834	-0.86933094	-3.02555	-2.2845009999999997	-0.04086088	0.9785283000000001	1.6502767	0.90473914	0	0	-0.9719836	1.2548661	-0.5377083	-1.1608617	-0.8025726	-0.9656266	-0.44165668	-2.2203789	-1.1789231000000002	-0.8978436	0.73376614	-1.12248406139832	-0.95321536	0.63502884	0.37192807	0.37207884	-0.66213435	-1.0794749	-0.40810955	-0.94456893	1	1	-1.0095679	1.2626696000000002	-0.39886335	0.21527533	1.4052453	-0.77646697	-0.6529258000000001	-0.45406482	-0.84385234	-1.0110394	1.2627726000000001	-1.1224841	-1.1224841	61	-0.4596845805644989	-3.376256227493286	0.2379627525806427	-3.1572568416595463	2.8138599395751958
a03	msl1	si00498785	20	50	1	-1.0428872999999999	0.79071224	-1.1160994	-1.3647544	-0.7635593	-1.2293806999999999	-1.2618003999999998	-0.45074117	0	2	0.73970425	1.4756936	0.062381342	-0.6785955	0.94371337	-0.5293505000000001	-1.0195191	-1.3430638000000001	-0.7289679	0.06334827	0.96747524	-0.7080650038424692	-0.8863894	-3.6274703	0.057330135	0.8070944999999999	-1.5221118	0.102478825	-0.54056084	-0.99413025	1	1	0.75441015	1.4924431	-0.5285338	-2.6800759999999997	1.2559556	-1.4143091	0.042208336	-0.66306865	-0.8973744	0.7559066	1.495042	-0.70806503	-0.70806503	61	1.65699303150177	-1.2275720834732056	-3.162459135055542	-3.0395450592041016	1.5085867643356323
a02	abl2	none	16	14	1	0.22399716	0.6516849	-1.4553461	-1.5242171999999998	0.9361419	0.48543864	-1.5407546	1.1117157	0	1	-1.2315155	1.1695448999999998	-1.6484563	-1.4269396	-2.2307794	-0.3192434	0.13620575	-1.4705026	-1.3789033000000002	-1.2206124	-1.4401252	-1.30482844672289	-1.0467718000000001	-0.8974252	1.1959708	1.3428004	-1.3748684	-0.60629654	-1.6970031000000003	-1.2653344	1	1	-1.2218411	1.1211014	-0.6754937	-1.4290898	1.8207691000000004	-1.414447	-0.32397702	-1.655216	-1.1902496999999999	-1.2223476999999998	1.1226367	-1.3048283999999999	-1.3048283999999999	61	-0.21508097648620605	-3.894141674041748	-2.287206649780273	-3.2889676094055176	2.971211671829224
a06	none	si00577689	50	74	1	-1.2060623	1.0928886999999998	-0.89102554	-0.6592695	-0.7716966	-1.609114	0.35754028	-0.98642683	0	1	-0.41003236	0.6824386	1.4683583999999998	-0.27947864	0.17391816	1.2188758	-1.5973815	-2.8294713	-0.36233774	-0.07485938	-1.008515	-0.31022270858885304	-1.0066761999999998	-0.5295105	0.72141016	0.95121944	-1.2262924	-0.6457264	-0.27068526	-1.140131	1	1	-0.3823238	0.66948074	-0.6236255	-0.89209455	1.5109841	-1.252753	-0.39233720000000005	-0.3880303	-1.0550416	-0.38288796	0.66913486	-0.31022272	-0.31022272	61	2.113586902618408	-2.12341046333313	-1.136428713798523	-1.670634150505066	1.488396167755127
a02	abl2	none	13	83	1	-0.49162057	0.37052828	-0.9944835999999999	-1.3451123999999999	-0.25504988	-0.29940063	0.5206367999999999	0.22931908	0	2	0.32926214	0.30684456	-2.589338	-0.21295916	-0.59662646	-1.014469	-1.0195191	-1.5220704999999999	-0.22901767	-0.82974726	-1.3848749	-0.161031847868747	-0.71598315	-1.2885944	0.88543206	0.75076926	-1.1342818000000001	-0.08940482	-1.1301332	-0.8266611999999999	1	1	0.303951	0.27826455	-0.3426728	-1.7289408	1.2042398	-1.1316396999999998	0.086248405	-1.134349	-0.7330053000000001	0.30291867	0.2786526	-0.16103184	-0.16103184	61	0.7474536299705505	-0.6640320420265198	-2.064726591110229	-1.6854925155639648	2.520766258239746
