well	gene	sirna	image_idx	object_idx	is_infected	cells_areashape_area	cells_areashape_eccentricity	cells_areashape_extent	cells_areashape_formfactor	cells_areashape_majoraxislength	cells_areashape_minoraxislength	cells_areashape_orientation	cells_areashape_perimeter	cells_children_bacteria_count	cells_children_invasomes_count	cells_location_center_x	cells_location_center_y	cells_neighbors_anglebetweenneighbors_2	cells_neighbors_firstclosestobjectnumber_2	cells_neighbors_firstclosestxvector_2	cells_neighbors_firstclosestyvector_2	cells_neighbors_numberofneighbors_2	cells_neighbors_percenttouching_2	cells_neighbors_secondclosestobjectnumber_2	cells_neighbors_secondclosestxvector_2	cells_neighbors_secondclosestyvector_2	cells_parent_nuclei	nuclei_areashape_area	nuclei_areashape_eccentricity	nuclei_areashape_extent	nuclei_areashape_formfactor	nuclei_areashape_majoraxislength	nuclei_areashape_minoraxislength	nuclei_areashape_orientation	nuclei_areashape_perimeter	nuclei_children_cells_count	nuclei_children_perinuclei_count	nuclei_location_center_x	nuclei_location_center_y	perinuclei_areashape_area	perinuclei_areashape_eccentricity	perinuclei_areashape_formfactor	perinuclei_areashape_majoraxislength	perinuclei_areashape_minoraxislength	perinuclei_areashape_orientation	perinuclei_areashape_perimeter	perinuclei_location_center_x	perinuclei_location_center_y	perinuclei_parent_expandednuclei	perinuclei_parent_nuclei	prediction	f_0	f_1	f_2	f_3	f_4
a05	none	si00408485	38	116	1	-0.5080851	1.2616048	-2.0747009999999997	-1.1992501	0.48540798	-1.1367452	-0.58563936	0.10836774	0	1	1.0499051000000001	0.27171716	-0.3932704	0.28593692	-0.9301787	0.60204333	-1.5973815	-0.57282674	0.45424768	0.8916466000000001	1.1373621	0.386001308104975	-0.0310168	0.7125349	-0.40528159999999996	0.32532823	0.25307918	-0.33755878	-0.7417345999999999	-0.12965687	1	1	1.0453861999999998	0.29283059999999994	-0.7489737	1.4754947	-1.3996754999999999	0.8586118	-0.9934384	-0.76185876	0.011454241	1.0521725	0.28198552	0.38600132	0.38600132	87	-0.07496828585863112	1.3640621900558472	3.034120321273804	-0.7582711577415466	1.33865225315094
a06	none	si00577689	54	93	1	-0.4992648	0.84311754	-1.1628033000000002	-0.5502143	0.07481057	-0.58763504	0.78195924	-0.2346172	0	2	0.79018086	-1.6031016000000002	1.1732489	-0.046660464000000006	-0.661274	-0.6043644	-0.44165668	0.60847867	0.020957455	0.7664005	0.37247020000000003	0.00473577515359296	-0.5823311999999999	1.3487649	-1.7604883999999998	-0.465492	0.46806440000000005	-1.3428421999999998	1.0896059	-0.33666602	1	1	0.77432895	-1.583323	-0.13952234	1.3097328000000001	0.17105743	0.3999413	-1.0018144	1.0704118999999999	-0.18289012	0.7722156	-1.5854197	0.0047357753	0.0047357753	87	0.14872804284095764	0.7654868960380554	3.082533836364746	2.445373773574829	1.0278793573379517
a03	msl1	si00498785	20	55	1	-0.8214985999999999	1.2156243	-1.839955	-1.251301	-0.015531351	-1.3271966	-1.1375972	-0.219484	0	3	1.0748806	-0.5621795	-0.05964645	-0.6120760000000001	1.2260181	0.31665936	-1.5973815	-2.538057	-0.6456429	-0.10996254	-1.1343981	-0.625181192331299	-0.65918106	1.6500834999999998	-2.8550258	-1.603608	1.0896853000000002	-1.79676	-1.1141174999999999	0.04686889	1	1	1.0717263000000001	-0.5939376000000001	0.38780436	1.6498650000000001	0.2110096	0.9733588	-1.271624	-1.0837727	0.21444765	1.0712928999999998	-0.5944809	-0.6251812	-0.6251812	87	-0.6675290465354919	-0.12623468041419986	5.235925197601318	0.19624732434749606	1.9111056327819824
b15	none	si00520933	347	72	0	-0.88118243	0.53143114	-2.5353076	-1.9779522	-0.18782282	-0.40805677	-0.5742964	0.29573613	0	0	-0.2158165	-0.5612969	-0.5507035	-0.19632928	0.84009975	-0.56143284	1.2919306000000002	-0.494512	-0.4956577999999999	-0.47130856	-0.7478988	-0.34337623319332106	-0.37182933	0.8279837	0.019413114	0.28676334	0.027120851	-0.71613485	-1.2045676	-0.39700359999999996	1	1	-0.19838573	-0.5878526	-0.7878748999999999	1.3235791000000001	-0.6856215999999999	0.42346537	-1.0084624	-1.1897889	-0.37465385	-0.20476454	-0.5831265999999999	-0.34337622	-0.34337622	87	-0.3719343543052673	-0.9471149444580078	2.144858837127685	0.3100365102291107	1.5323175191879272
a08	none	si00557781	66	124	0	-0.35608247	-0.76747465	-0.32150796	-1.9235805000000001	-0.30876416	0.5457025	1.6404109	0.97026765	0	0	0.93029153	0.11649812	-1.2908118	0.402346	-1.1044052	0.029851292999999997	1.869793	-1.0571753000000002	0.43758267	-0.66426945	-0.96236104	0.518615406522847	-0.9030959000000001	1.4796156999999999	-0.13641025	-0.852174	0.28894812	-1.7742177	1.5846246000000002	-0.5156237	1	1	0.8990200999999999	0.0906394	-0.0012071348	1.0333958	0.9538459	-0.14138536	-0.9826816999999999	1.5972482	-0.38063109999999994	0.8992419	0.09026976	0.5186154000000001	0.5186154000000001	87	0.31637486815452576	1.546181559562683	1.88714599609375	-0.8395290374755859	1.7808287143707275
b04	none	si00587069	251	104	0	0.2780948	1.1782295	-0.32374015	-0.27749664	1.2143941	-0.45679030000000004	-1.4332663	0.26011860000000003	0	0	0.28567746	-1.4555612	0.17210050000000002	0.25267717	1.0277200999999998	0.102557674	0.7140681999999999	0.49855828	0.08761749	-0.507	0.7092552	0.18708016047816697	-0.568966	1.0937409	-0.51980984	-0.46834207	0.17830129	-1.0348631	1.3849018999999998	-0.32316458	1	1	0.31154084	-1.4230206	-0.39886335	1.0672144	-0.23196016	0.15562557	-0.8132696999999999	1.4580788999999998	-0.22785367	0.30826762	-1.4247584	0.18708016	0.18708016	87	-0.3631821870803833	0.6817205548286438	2.2709059715271	2.246201515197754	1.173353672027588
a23	ptk2	none	205	56	0	-0.07148181	0.15647654	-1.6993549	-2.3954546000000003	0.22655702	0.44516140000000004	-1.0468726000000002	2.2798404999999997	0	0	1.1827774	-1.5204357	0.113455065	-0.5954461	0.24157897	-0.93963313	0.13620575	-1.5385806999999998	-0.4623278	1.1663568000000002	1.0627822	-0.608604430029065	-0.49545738	0.6029069	-1.4873329	-1.1696594999999999	0.032325982999999996	-0.38465568	-0.6372886	0.019111043	1	1	1.1980593000000002	-1.5475528	-0.9823806	1.0778857	-1.5900774	0.17851178	-0.8114675	-0.42342556	-0.12040324	1.1990131000000002	-1.5376576000000002	-0.60860443	-0.60860443	87	-1.5336060523986816	0.3375600576400757	3.161930561065674	1.5710233449935913	3.441847085952759
a06	none	si00577689	52	116	1	-0.52278554	1.1803963	-1.5021120000000001	-1.2770003	0.6363786	-0.83424115	0.5705279000000001	0.14564855	0	1	1.1376255	-0.7508253	1.0669318	0.5187550999999999	0.48064417	0.6793077	0.7140681999999999	0.25269446	0.32092762	-0.7581391	-0.50168335	0.386001308104975	-0.34175763	0.73075897	-0.4131299	0.49672058	-0.025199099	-0.6182133000000001	0.9098039000000001	-0.4354954000000001	1	1	1.0883118	-0.7254076999999999	-0.0012071348	0.5646932	0.73442733	0.0042693233	-0.32411954	0.90948915	-0.2982199	1.089685	-0.7269358	0.38600132	0.38600132	87	0.21045003831386566	1.7336183786392212	1.1818604469299316	0.7303562164306641	1.7523113489151
a02	abl2	none	18	151	1	-0.44369712	1.0678196000000002	-1.9542955000000002	-1.8258737	0.47617173	-0.68374294	-1.3444383999999998	0.7367759	0	1	0.349879	-0.8300875	0.37319815	0.784833	-1.0226463	0.11779081	0.13620575	-0.7515583	1.037523	0.45633698	-0.7438206	0.966187988683165	-0.5956964	-0.028365472000000003	-0.82230145	-0.38766283	-0.5515701999999999	-0.2657191	-0.98768985	-0.37620616	1	1	0.33415120000000004	-0.89982104	-0.43344215	0.56997156	0.39399895	-0.36275738	-0.62726474	-0.8206556	-0.51316774	0.33157190000000003	-0.8972715	0.9661879999999999	0.9661879999999999	87	0.4467077851295471	1.3345575332641602	1.5205156803131104	0.5382460951805115	2.663949728012085
a04	none	si00577353	36	137	1	0.18930411	0.9098264000000001	-1.6390741000000002	-1.5482056999999998	0.7029635999999999	-0.19032697	0.69048697	1.1053555	0	2	0.95996004	-1.1921041	1.2088473999999998	0.70168364	-0.23518819	-0.93661475	-1.0195191	-2.0630014	0.8708729	-0.03189507	1.3758606000000002	0.7341133164518889	-0.3785119	1.1536793	-1.7942333	-0.94066834	0.5101294	-0.89125884	0.77468204	0.034709115	1	1	0.9388783000000002	-1.1715457	0.37051496	0.81417835	0.621111	0.2155819	-0.44233215	0.80993843	0.028343987	0.93920964	-1.1744589	0.73411334	0.73411334	87	-1.0054649114608765	2.1102306842803955	2.999514102935791	1.0583800077438354	3.2921521663665767
