well	gene	sirna	image_idx	object_idx	is_infected	cells_areashape_area	cells_areashape_eccentricity	cells_areashape_extent	cells_areashape_formfactor	cells_areashape_majoraxislength	cells_areashape_minoraxislength	cells_areashape_orientation	cells_areashape_perimeter	cells_children_bacteria_count	cells_children_invasomes_count	cells_location_center_x	cells_location_center_y	cells_neighbors_anglebetweenneighbors_2	cells_neighbors_firstclosestobjectnumber_2	cells_neighbors_firstclosestxvector_2	cells_neighbors_firstclosestyvector_2	cells_neighbors_numberofneighbors_2	cells_neighbors_percenttouching_2	cells_neighbors_secondclosestobjectnumber_2	cells_neighbors_secondclosestxvector_2	cells_neighbors_secondclosestyvector_2	cells_parent_nuclei	nuclei_areashape_area	nuclei_areashape_eccentricity	nuclei_areashape_extent	nuclei_areashape_formfactor	nuclei_areashape_majoraxislength	nuclei_areashape_minoraxislength	nuclei_areashape_orientation	nuclei_areashape_perimeter	nuclei_children_cells_count	nuclei_children_perinuclei_count	nuclei_location_center_x	nuclei_location_center_y	perinuclei_areashape_area	perinuclei_areashape_eccentricity	perinuclei_areashape_formfactor	perinuclei_areashape_majoraxislength	perinuclei_areashape_minoraxislength	perinuclei_areashape_orientation	perinuclei_areashape_perimeter	perinuclei_location_center_x	perinuclei_location_center_y	perinuclei_parent_expandednuclei	perinuclei_parent_nuclei	prediction	f_0	f_1	f_2	f_3	f_4
a02	abl2	none	11	6	1	-0.82737875	0.10031051	-0.5870569	-0.15781434	-0.78624225	-0.6371998000000001	-1.0955191	-0.69706184	0	1	-1.6665598999999998	0.026108474	-0.9869831	-1.244011	0.8697697	-0.6354485	-1.0195191	-0.21595182	-1.2622482	0.85938907	0.5847969	-1.43744254514077	-0.65918106	-0.26100498	0.46833643	1.1376055	-0.8351417999999999	-0.38279605	-1.0086045	-0.87555176	1	1	-1.6689973000000002	0.026522111	-0.37292925	-0.42119864	1.2415239	-0.7834245	-0.19937892	-0.9750399	-0.7693205	-1.6700171000000001	0.026329516	-1.4374425	-1.4374425	64	0.1807984709739685	-4.30138635635376	-1.3693673610687256	-0.11940280348062515	-0.010934277437627316
a05	none	si00408485	39	11	0	-0.64950335	0.90121603	-0.7987939000000001	0.6249553000000001	-0.31902036	-0.99715763	0.7430864	-0.74990726	0	0	-1.6105065	-0.06250382	0.8662568000000002	-1.4601993999999998	-0.627743	-0.6319857	-1.0195191	0.7135189000000001	-1.3455733	0.27186940000000004	1.055058	-1.3545587336296	-0.26824903	0.1516484	0.32652733	0.5706232	-0.31813928	-0.19256474	0.3930675	-0.39700359999999996	1	1	-1.6059703	-0.09111493	-0.49395505	0.2755858	-0.17967646	-0.24759884	-0.24908152	0.70356137	-0.33231652	-1.6023643	-0.08818709	-1.3545587	-1.3545587	64	-0.6384650468826294	-3.6845531463623047	0.12214919179677965	0.5796056389808655	-1.1922045946121216
b13	none	si00585305	331	37	0	-0.8314949	0.12412947	0.7594408	0.5512246999999999	-0.8887543	-0.76967984	0.18981533	-0.8899402	0	0	-1.2704433000000002	-1.083218	0.6354425	-0.86152405	0.42228118	0.7893800999999999	0.7140681999999999	0.65967274	-0.8456229999999999	0.24219182	-1.1864537	-0.923562913771511	-0.86300033	0.29514650000000003	0.9864866	0.8176603	-0.7983024999999999	-0.84022975	0.18321769	-0.9754295000000001	1	1	-1.2745184999999999	-1.0561999	-0.43776450000000006	-0.32592922	1.4141723999999998	-0.93253475	-0.40128183	0.23665261	-0.87717927	-1.2753673	-1.0583348	-0.9235629000000001	-0.9235629000000001	64	1.0639837980270386	-3.002782821655273	-1.5014724731445312	2.010517835617065	-0.7019771933555603
b06	none	si00587377	265	15	0	0.20488659	0.64511746	-0.1871796	0.25199172	0.39119205	-0.008002175	-1.0047935	-0.014532228999999999	0	0	-1.5945454	-1.2983488	0.6968959	-1.4601993999999998	-0.65544677	0.96775854	0.7140681999999999	0.7135189000000001	-1.2455832	1.0374436	-0.3541429	-1.2882516844206597	-0.5856725	0.013303812	0.17194678	0.75836724	-0.635973	-0.39677054	-1.1359698	-0.71533686	1	1	-1.5289725	-1.3015573	-1.358425	1.2035917999999999	-0.814006	-0.29920802	-1.3177577	-1.1290711000000002	-0.8756848	-1.5414602	-1.2936173999999998	-1.2882516000000002	-1.2882516000000002	64	-0.41919568181037903	-3.7318274974823	0.5103607773780823	2.2668378353118896	0.036946140229702
a12	none	si00580517	108	1	0	-0.6409771	0.5157456	0.8356528	-0.322854	-0.51507455	-0.71062475	1.4259989	-0.45941228	0	0	-1.6714425	-1.2879194999999999	-0.90142846	-1.3770499	1.3924816999999998	-0.014845347	-1.0195191	-1.9152478	-1.4622283	0.478105	1.5936328000000002	-1.52032635665194	-0.5021399999999999	-0.7060155	1.4035982	0.54476255	-0.8060158000000001	-0.019116465	1.620943	-0.5846408000000001	1	1	-1.6979363999999997	-1.2399744	-1.2287545	0.94015115	-0.76830953	-0.30332875	-0.9864056000000001	1.7191029999999998	-0.7637965	-1.6869321	-1.2418963	-1.5203263999999999	-1.5203263999999999	64	-0.2534618377685547	-4.540459156036377	-0.176643043756485	2.2487587928771973	0.5712564587593079
a15	none	si00370398	130	2	0	-1.2607479	0.4641129	0.80570704	0.34572685	-1.3213173	-1.465173	1.4008356000000002	-1.3013736	0	0	-1.6915808999999997	-1.1876822	-1.4929678	-1.4601993999999998	0.28855535	-1.0917795	-1.5973815	-2.3346245	-1.3955683	1.1692816000000001	-0.60650903	-1.5037495943497	-0.8997546000000001	0.27432254	0.5335259	0.8843027	-0.84782547	-0.8704504000000001	1.3781079999999999	-1.0253683	1	1	-1.6840928	-1.1915817	-0.68846077	-0.105285436	1.3237084	-0.9765198	-0.58960366	1.3764763	-1.0483402	-1.6836388	-1.1924671	-1.5037496000000001	-1.5037496000000001	64	1.142099142074585	-4.955786228179932	-0.7401730418205261	1.7205508947372437	0.454041063785553
b05	none	si00584073	254	12	0	-1.1355002	-0.64009386	0.65674675	1.6490308999999999	-1.4621897	-1.0719121999999999	1.6976433000000002	-1.3632457	0	0	-1.5925548999999999	-0.66901904	-0.04114836	-1.3770499	-0.35066240000000004	-0.7417041999999999	0.13620575	0.7135189000000001	-1.4955584	-0.51357067	0.53476566	-1.3379819713273602	-0.58901376	-0.14520843	-0.13055834	0.49167997	-0.64982533	-0.2694245	1.27596	-0.64460087	1	1	-1.5757571000000001	-0.6753920999999999	-0.9780583	0.5747213000000001	-0.19858618	-0.5686649	-0.7987933	1.6855942	-0.75813645	-1.587815	-0.67110646	-1.3379819	-1.3379819	64	0.7861372232437134	-3.847544670104981	-0.4897834658622742	1.9928717613220213	-2.4592745304107666
a05	none	si00408485	41	1	0	-1.0123103999999998	-1.1841403	2.6207783	0.48970008	-1.3209313999999999	-0.680593	1.7189708	-1.0500193000000002	0	0	-1.6693276000000001	-1.6301562	-0.2941519	-1.5100889	-0.22094496	1.130172	-1.0195191	0.3867273	-1.2289181999999998	1.0855206	0.022119597	-1.52032635665194	-0.7560786999999999	-1.3190908000000001	1.5337961000000002	0.6404595000000001	-1.1327707	-0.07188083	1.6531135	-0.8332864	1	1	-1.699671	-1.587235	-1.9592317	0.91122967	-1.0170442	-1.1967659	-1.6210114	-1.2366614	-1.4479874	-1.6843002	-1.6038388000000001	-1.5203263999999999	-1.5203263999999999	64	1.6586710214614868	-4.735506534576416	-1.3961656093597412	3.4284536838531494	-1.3879436254501345
b12	none	si00589022	324	10	0	-0.7785733	1.1101685	-0.5055464	0.30480874	-0.17861536	-1.2257946000000002	-0.46102154	-0.7817416	0	0	-1.4780645000000001	-0.32873579999999997	0.8175281999999999	-1.3936799	-0.358806	0.9048431	0.13620575	0.7135189000000001	-1.3122432	-0.1541838	-0.81735903	-1.37113549593183	-1.0200413000000002	-0.43109453	-0.25871688	0.51096195	-1.1539966	-0.6263091	-0.5999524	-1.0451171000000001	1	1	-1.5136247	-0.36112443	-0.9910253000000001	0.10009096599999999	0.46844032	-1.0263532	-0.7818852	-0.64089876	-1.0198587	-1.5181154	-0.35698137	-1.3711355	-1.3711355	64	1.0163638591766355	-4.134113311767578	-0.2592865824699402	0.7222518324851991	-0.4132291674613953
a06	none	si00577689	51	28	1	-0.96850306	-0.08496718	0.5560723000000001	0.24381846	-1.062014	-0.8335165000000001	1.3337024	-0.9500476000000001	0	2	-1.2723571000000002	-0.81450546	-0.584542	-1.1774915000000001	-0.857625	0.38160247	-1.0195191	0.6257693	-1.0122731	0.3009549	0.7870786	-1.07275377449162	-0.41860749999999997	-0.15888204	0.28735825	0.6038031999999999	-0.5628105999999999	-0.15968326	-1.0982273	-0.5308861999999999	1	1	-1.2832856000000001	-0.77146614	-1.5615755	0.28101113	-1.1678028	-0.6963802	-0.63849396	-1.720534	-0.93713045	-1.2807698	-0.78396326	-1.0727538	-1.0727538	64	0.7406718730926514	-3.3760673999786377	-0.10289469361305237	1.8761513233184812	-1.1233192682266235
