well	gene	sirna	image_idx	object_idx	is_infected	cells_areashape_area	cells_areashape_eccentricity	cells_areashape_extent	cells_areashape_formfactor	cells_areashape_majoraxislength	cells_areashape_minoraxislength	cells_areashape_orientation	cells_areashape_perimeter	cells_children_bacteria_count	cells_children_invasomes_count	cells_location_center_x	cells_location_center_y	cells_neighbors_anglebetweenneighbors_2	cells_neighbors_firstclosestobjectnumber_2	cells_neighbors_firstclosestxvector_2	cells_neighbors_firstclosestyvector_2	cells_neighbors_numberofneighbors_2	cells_neighbors_percenttouching_2	cells_neighbors_secondclosestobjectnumber_2	cells_neighbors_secondclosestxvector_2	cells_neighbors_secondclosestyvector_2	cells_parent_nuclei	nuclei_areashape_area	nuclei_areashape_eccentricity	nuclei_areashape_extent	nuclei_areashape_formfactor	nuclei_areashape_majoraxislength	nuclei_areashape_minoraxislength	nuclei_areashape_orientation	nuclei_areashape_perimeter	nuclei_children_cells_count	nuclei_children_perinuclei_count	nuclei_location_center_x	nuclei_location_center_y	perinuclei_areashape_area	perinuclei_areashape_eccentricity	perinuclei_areashape_formfactor	perinuclei_areashape_majoraxislength	perinuclei_areashape_minoraxislength	perinuclei_areashape_orientation	perinuclei_areashape_perimeter	perinuclei_location_center_x	perinuclei_location_center_y	perinuclei_parent_expandednuclei	perinuclei_parent_nuclei	prediction	f_0	f_1	f_2	f_3	f_4
a04	none	si00577353	32	81	1	-1.0781684	0.5491179	0.52158666	1.5235438000000001	-1.0982128	-1.3084917999999999	0.5513562	-1.2916551	0	1	-0.18468894	-1.6473457999999999	-1.2597551000000002	-0.21295916	-0.46873240000000005	1.0283147	-0.44165668	0.7135189000000001	-0.36233774	-0.9156503	0.12000885	-0.19418537247321502	-0.63579196	0.8847378	-1.5976242	-1.0001968	-0.107393846	-0.92043245	0.42994276	-0.18861085	1	1	-0.2018644	-1.6313567	-0.58472437	0.40909052	0.011715406999999999	-0.5609597	-0.63638085	0.63984734	-0.49034637	-0.1954255	-1.6319813	-0.19418538	-0.19418538	55	1.2319506406784058	-0.7233031392097473	1.7161872386932373	3.3815398216247563	-1.189155101776123
a01	ptk2	none	4	77	1	-1.0223067	0.49733174	0.08682529	0.08940506	-0.9783457	-1.149299	-0.6847161	-0.9690529	0	1	0.4412673	-1.651185	-0.5421843000000001	-0.32936823	-1.1567417	-0.04154445	-1.0195191	0.7135189000000001	-0.24568269	-0.054217193	1.0217665	-0.260492421682151	-0.54223555	0.3786295	-0.26880744	-0.065639585	-0.40894422	-0.5343665	-0.80467886	-0.434489	1	1	0.39869526	-1.6801968999999997	-1.3973262	-0.48112705	-0.9811363999999999	-1.2510979	-0.6086965999999999	-0.216792	-0.8439428	0.40884614	-1.6628662	-0.2604924	-0.2604924	55	1.780368089675903	-0.5335729122161865	0.6073495149612427	2.9872753620147705	0.1961912959814072
a19	none	si00576681	170	77	0	-0.78592354	0.5427386	-0.10563377	0.75115937	-0.7080582	-0.9253224	-1.0086071	-0.89397734	0	0	-0.7683885	-1.6090544	1.2734268	-0.21295916	0.71108294	-0.30536383	0.13620575	0.7135189000000001	-0.39566776	-0.75370556	0.54304886	-0.260492421682151	-0.34844023	-0.74236196	0.28772452	0.6519229999999999	-0.71391654	0.11890150000000001	-1.5418782	-0.48648226	1	1	-0.7585281	-1.6127443000000001	-0.5976914000000001	0.21451001	0.096673034	-0.39283934	-0.3198709	-1.3448421	-0.53567195	-0.76491576	-1.609089	-0.2604924	-0.2604924	55	0.6259007453918457	-1.3304229974746704	-0.7971900105476379	2.9944136142730717	-0.5617923140525818
a01	ptk2	none	4	92	0	-0.5283717	0.8602361999999999	0.4368135	0.30732834	-0.11799287	-0.7737466	1.7534953000000002	-0.566335	0	0	0.818978	-0.85184383	0.5427554	-0.030030592999999998	-0.7258107	-0.008332782	1.2919306000000002	0.7135189000000001	0.1042825	0.7288340999999999	0.73004633	-0.011840987148641001	-0.9732632	0.60661167	0.5770464	-0.36518320000000004	-0.6497993000000001	-1.0338993	-1.5578223	-0.7511034000000001	1	1	0.7980691999999999	-0.82474303	-1.5399637	1.4082104	-1.0998673	-0.4262384	-1.6910156000000003	-1.6254336999999999	-0.94356024	0.81094515	-0.82724786	-0.011840986999999999	-0.011840986999999999	55	2.129763126373291	0.2859027087688446	1.7782306671142578	1.677436351776123	-0.12330423295497896
a21	bmp8a	si00395122	188	109	0	-0.69801486	1.044331	1.2620632999999999	0.8115049	-0.19422872	-1.1222277	0.05173234	-0.8329939000000001	0	0	-0.024974967999999997	-1.6707984	-1.5132648000000002	0.31919664	0.90959865	0.6068376999999999	-0.44165668	0.7135189000000001	0.25426757	0.16648388	1.0638956	0.269963971989337	0.13604815	-0.12057935	1.0045509	0.65498227	-0.08658703	0.3380293	0.9401487	-0.105756715	1	1	0.020606875	-1.6740156000000002	-1.1984981000000001	1.0559813	-1.6499981	0.36719209999999997	-0.6458299	0.3243664	-0.3140684	0.016967632	-1.6681503	0.26996398	0.26996398	55	0.4233407378196716	0.36110299825668335	0.5658245086669922	3.4119968414306636	-0.8667529821395874
a01	ptk2	none	2	76	1	-0.2981627	-0.13294797	0.44896358	-0.042790182	-0.46220258	-0.08579888	-0.86889946	-0.26678807	0	3	0.32841673	-1.2751278999999998	1.2560653999999998	-0.22958902	0.87951803	-0.21442562	-1.5973815	-0.9078700000000001	-0.41233277	-1.2929515	0.6597211	-0.277069183984385	-0.9699219000000001	-0.3220595	-1.2557614	-1.9580616999999998	-0.7186808000000001	-0.19990084	-1.3594422	-0.13003436	1	1	0.3677244	-1.2984691000000002	-1.0385711	0.7507169	-1.7407560000000002	-0.4113602	-0.8540419	-1.2843235	-0.09681149	0.3619549	-1.2955495000000001	-0.27706918	-0.27706918	55	0.34354168176651	-0.3848290741443634	2.10056471824646	2.1971046924591064	0.3719784021377564
b07	none	si00499625	275	98	0	-0.7588746999999999	0.26153138	0.85119903	0.6600828000000001	-0.7588823	-0.73097837	0.055073425	-0.85041225	0	0	-0.1492271	-0.94409937	1.4142485	0.019859012	-0.45188907	-0.75559753	0.13620575	0.7135189000000001	0.13761252	0.3602184	0.8068281999999999	0.087619586664763	-0.8028569000000001	-0.5201351	-1.0649528999999998	-0.19255581	-0.888338	-0.24882866	-0.67423916	-0.63663405	1	1	-0.1641112	-0.9511404	-0.57607967	-0.32384586	0.52133363	-0.90503824	-0.37683433	-0.2103647	-0.68020797	-0.16400576	-0.9457595999999999	0.08761959	0.08761959	55	1.4381468296051023	-0.2974947690963745	-0.4323851764202118	1.9440593719482424	-0.7694671750068665
a06	none	si00577689	48	56	0	-0.23877289999999998	-1.0624122999999999	-0.5841906	0.08043336	-0.52400285	0.41252	-1.4342676	-0.2651122	0	0	-1.0377569	-1.4134848	0.7176259	-0.49566692	0.64223534	-1.2562628	1.2919306000000002	0.69369256	-0.54565287	0.19272529	1.2068903	-0.608604430029065	-0.8696828999999999	0.74976766	-0.7286094	0.46491400000000005	-0.5254545	-1.0977491000000001	-1.0758291000000002	-0.8904370999999999	1	1	-1.0399923	-1.4179422	-0.46802095	0.48000875	1.0785487	-0.60253036	-0.7362935	-1.0389038000000002	-0.7895156	-1.040482	-1.4196361000000002	-0.60860443	-0.60860443	55	0.3599699437618256	-2.0946385860443115	-0.07978525757789612	2.370114326477051	0.26613324880599976
a01	ptk2	none	1	92	1	-0.6492094	0.685312	-0.47328395	0.49037176	-0.37780565	-0.76752806	0.5119604	-0.71621317	0	2	-0.10095739	-1.4109113000000002	0.8145595	0.10300836	0.49148735	1.0357885	-0.44165668	0.7135189000000001	-0.06236759	-0.8268306000000001	-0.52666783	-0.011840987148641001	-0.22481215	0.6833894	0.5886104999999999	0.25585878	0.070414856	-0.46232194	0.02181203	-0.2642109	1	1	-0.09020270400000001	-1.4193122	0.21491037	0.15745683	0.67263764	-0.086490124	-0.0027891605	-0.0028494583	-0.109127976	-0.09099686	-1.4203392	-0.011840986999999999	-0.011840986999999999	55	0.01652679592370987	0.03943844512104988	0.11316240578889848	2.510232925415039	-0.07891156524419785
a01	ptk2	none	6	100	1	-0.43076074	-0.056299835	0.26998979999999995	-0.025547532	-0.5859622	-0.29039067	-0.8600181	-0.38032496	0	1	-0.043074972999999996	-1.5055431000000001	0.35353932	0.019859012	-1.1458888	0.27859485	0.13620575	0.09784652	0.23760256	0.4139799	-0.9445128	0.12077311126923101	-0.28161424	-0.4674833	0.40655118	0.6693935000000001	-0.56605256	0.09440072599999999	-0.98103476	-0.43692088	1	1	-0.090429455	-1.4673326999999998	-1.6609895000000001	1.4230214	-1.4281758	-0.31418177	-1.6417971000000002	-0.86178917	-0.93006706	-0.07753216	-1.4892892	0.120773114	0.120773114	55	1.1838772296905518	-0.3084559142589569	0.5561184883117676	2.450291872024536	0.10507392138242723
