well	gene	sirna	image_idx	object_idx	is_infected	cells_areashape_area	cells_areashape_eccentricity	cells_areashape_extent	cells_areashape_formfactor	cells_areashape_majoraxislength	cells_areashape_minoraxislength	cells_areashape_orientation	cells_areashape_perimeter	cells_children_bacteria_count	cells_children_invasomes_count	cells_location_center_x	cells_location_center_y	cells_neighbors_anglebetweenneighbors_2	cells_neighbors_firstclosestobjectnumber_2	cells_neighbors_firstclosestxvector_2	cells_neighbors_firstclosestyvector_2	cells_neighbors_numberofneighbors_2	cells_neighbors_percenttouching_2	cells_neighbors_secondclosestobjectnumber_2	cells_neighbors_secondclosestxvector_2	cells_neighbors_secondclosestyvector_2	cells_parent_nuclei	nuclei_areashape_area	nuclei_areashape_eccentricity	nuclei_areashape_extent	nuclei_areashape_formfactor	nuclei_areashape_majoraxislength	nuclei_areashape_minoraxislength	nuclei_areashape_orientation	nuclei_areashape_perimeter	nuclei_children_cells_count	nuclei_children_perinuclei_count	nuclei_location_center_x	nuclei_location_center_y	perinuclei_areashape_area	perinuclei_areashape_eccentricity	perinuclei_areashape_formfactor	perinuclei_areashape_majoraxislength	perinuclei_areashape_minoraxislength	perinuclei_areashape_orientation	perinuclei_areashape_perimeter	perinuclei_location_center_x	perinuclei_location_center_y	perinuclei_parent_expandednuclei	perinuclei_parent_nuclei	prediction	f_0	f_1	f_2	f_3	f_4
a01	ptk2	none	1	74	1	1.1498313	0.9470332	-0.3396145	-0.18211295	1.5145870000000001	0.37022990000000006	1.4342072	0.7618560000000001	0	2	-0.45063606	1.1545352	0.20964994	-0.14643967	1.3615161	-0.8607764000000001	1.2919306000000002	0.7135189000000001	-0.41233277	-1.1690809	-0.5811761999999999	-0.31022270858885304	1.0148098	-0.46618119999999996	-1.0790228000000002	-0.6813056	0.5335614000000001	1.3942376	0.79950875	1.0674062	1	1	-0.44376653	1.1733637	1.2090508999999998	-0.8686009	-0.47717062	0.52578294	1.3691989	0.6211105	1.1641648	-0.44029367	1.1765766000000002	-0.31022272	-0.31022272	93	-4.8208513259887695	0.9377768039703368	-0.174029141664505	-1.8695279359817505	-1.3448777198791504
a06	none	si00577689	54	52	1	2.6001773	-0.702282	0.6668076999999999	1.3555541000000002	1.0779856	2.3722107000000006	-1.4927446000000002	0.7535788	0	6	-0.36915565	1.0721006000000002	-1.0706656	-0.5788163000000001	1.3492587	-1.0364095	0.13620575	0.3956018	-0.74563295	-0.47226549999999995	-1.9443374	-0.674911479238001	-0.06777109	-0.2036491	-1.7310729999999999	-1.8724515	0.25881839999999995	0.8109023	-0.68869996	0.77955574	1	1	-0.326789	1.0868562	1.062091	-1.0555430000000001	-0.0022550132000000002	-0.25635752	0.6962075	-0.6763914000000001	0.8132394000000001	-0.33001098	1.0949856000000002	-0.6749115	-0.6749115	93	-4.293074607849121	0.13805435597896576	-0.35757920145988464	-2.0106573104858403	-1.307448148727417
a05	none	si00408485	40	43	1	0.6282594	-0.14768167	2.071152	0.43265536	0.20970500000000003	0.7341342	-0.2254466	0.17821907	0	1	-0.7287255	1.5841681	-0.12097619	-0.8116344	-0.026975932	-1.5718551	-0.44165668	-0.5073643	-1.0622681	-1.3615674999999998	0.45232520000000004	-0.824102339958107	1.8033564999999998	0.31496942	-0.33532304	-0.34181565	1.5211620000000001	1.5052438999999997	1.3791026000000002	1.4502277	1	1	-0.7534261	1.5793399	1.7017988000000002	-0.09465939	-0.85815626	1.4854321000000001	1.6417034	1.4213912	1.7423089	-0.75249666	1.5798823999999998	-0.82410234	-0.82410234	93	-5.923922538757324	0.21698343753814694	-0.126856729388237	-1.978481888771057	-3.2951738834381104
a01	ptk2	none	6	66	1	-0.143514	0.62607014	-0.36180755	0.3342926	0.08615456	-0.2648302	0.7672975000000001	-0.28127366	0	2	-0.46273106	0.07074322	1.4091091	-0.32936823	0.18239516	0.89870226	1.869793	0.7135189000000001	-0.56231785	-0.26051334	-0.7945151999999999	-0.442836807006725	1.0081272	0.35814112	1.0710378999999999	-0.107817724	0.8588138000000001	0.7682401	0.35381088	0.80588746	1	1	-0.46199897	0.030890126	0.7335924	0.5621419	-0.8760303	1.145011	0.60479087	0.56916076	1.0217575	-0.45706186	0.036209706	-0.44283682	-0.44283682	93	-3.373399019241333	0.3965909779071808	0.2780263125896454	0.5586744546890259	-2.2305984497070312
b04	none	si00587069	249	50	0	1.1724700000000001	0.94222534	0.52307576	-0.23148082	1.6045156	0.45255032	-0.09173189	0.8025836999999999	0	0	-0.99296147	0.49545428	1.1298538	-0.49566692	0.774045	-1.283304	1.2919306000000002	0.7135189000000001	-0.6623079000000001	-0.31876746	1.4395472	-0.7080650038424692	0.99476206	1.3465773	1.0773158	-0.46495587	2.0178246	-0.262694	-0.16389002	0.9518885	1	1	-1.0610768999999998	0.46566729999999995	1.3733002	1.0423632999999999	-0.32181728	1.73838	0.3634342	-0.19748744	1.2000273000000001	-1.063112	0.46383762	-0.70806503	-0.70806503	93	-5.190883159637451	-0.1673099249601364	1.6392288208007812	-0.39450451731681824	-1.5047509670257568
a06	none	si00577689	51	60	1	-0.19349551	0.43451265	0.33009279999999996	-0.037689786	-0.15803088	-0.2686615	-1.2716856	-0.18720542	0	1	-0.8302179000000001	0.46599638	1.4216775	-0.42914745	1.2528499	-0.24028718	-1.0195191	0.08521258	-0.74563295	-1.1984998	0.09928227	-0.542297380820129	0.73079944	0.2289533	-0.49093760000000003	-0.41117299999999996	0.6037139	0.6837299	1.4010406000000002	0.7338098000000001	1	1	-0.8185182	0.47312424	0.88487464	-0.21000196	-0.32876	0.5547364	0.89664257	1.4535898999999999	0.84547955	-0.8205332000000001	0.47410598	-0.54229736	-0.54229736	93	-3.1190156936645512	-0.5606660842895508	0.2857822775840759	-0.3413588106632233	-1.817410588264465
a04	none	si00577353	34	60	1	0.65472025	1.1630988000000002	-1.3314179	-0.048889417000000004	1.4673861000000001	-0.24809934	0.9549337999999999	0.39815816	0	4	-0.5339592	0.30118513	0.42473185	-0.4624072	0.5668917	0.8964955	0.13620575	0.7135189000000001	-0.812293	-1.5026997	-0.22737008	-0.542297380820129	1.2152878	0.5641189	0.6195928	0.06273780000000001	1.1307722	0.7182644	1.3449407	0.87804955	1	1	-0.52822286	0.29528296	1.1485379999999998	0.49333066	-0.42329323	1.3355249	0.84694946	1.2539794	1.0907197	-0.52789974	0.29384008	-0.54229736	-0.54229736	93	-4.537147045135498	0.2013087272644043	0.8171886801719666	-0.30532610416412354	-0.7683303356170654
a06	none	si00577689	47	89	1	0.94196695	0.52068126	0.33471882	-0.001117817	0.90082175	0.6689349	0.10679007	0.54750323	0	2	-0.3599445	0.9182528	-0.19363894	-0.030030592999999998	0.79684496	-1.350343	1.2919306000000002	0.37449318	-0.012372563	0.92985636	0.9364673000000001	-0.0615712740553431	0.6472669	0.5238613	0.2880967	0.46194527	0.6761792	0.3445525	1.2903832	0.33224526	1	1	-0.32925332	0.9466494000000001	0.6644348000000001	0.119353555	0.02975684	0.61956704	0.6525678	1.2604239	0.5054218	-0.33007464	0.94800645	-0.061571274	-0.061571274	93	-3.170645475387573	0.7573214769363403	-0.19539248943328855	-1.4110773801803589	-0.9905841946601868
a02	abl2	none	14	86	1	0.95490336	0.33987156	-0.9167485999999999	-0.48772877	0.82936805	0.86703676	-1.1278861999999998	0.8238173000000001	0	3	0.5907446	0.84026515	1.3721331	-0.24621889	-1.4255456	0.0978973	1.869793	0.7135189000000001	0.020957455	1.5239114	0.11414688	-0.111301560962045	1.1484618	1.2707522	-1.3857353000000001	-0.27080435	1.9712645	-0.07853339	-0.8231026	0.9744889000000001	1	1	0.58324873	0.8645126000000001	1.1917615	1.2795281	-0.61789733	2.0924056	0.1799807	-0.8344004	1.2285538	0.5844685000000001	0.8667121999999999	-0.11130156	-0.11130156	93	-4.582193851470947	2.336049318313598	2.535519361495972	-1.2230923175811768	-1.2673362493515017
a06	none	si00577689	47	79	1	0.9222684000000001	-0.084816195	-0.08973308	0.45743567	0.6023538	1.1393681999999998	-1.6060618999999998	0.33405159999999995	0	3	-0.5426776999999999	1.2612647	1.3025886999999998	-0.12980981	1.437964	0.11407067	1.869793	0.6669873000000001	-0.41233277	-1.3480026000000003	0.15814656	-0.227338897077683	1.5126635	0.8519175999999999	-0.059343517	-0.001687304	1.6892768	0.6970236999999999	-1.3757863000000001	1.1038013999999998	1	1	-0.537151	1.2782266000000002	1.4035566000000002	0.48551009999999994	-0.5890466	1.561238	1.0428655	-1.3541808000000002	1.3681993000000001	-0.53633004	1.2788507	-0.2273389	-0.2273389	93	-5.120590686798097	1.216636300086975	0.4424911439418793	-1.5090186595916748	-2.6666014194488525
