well	gene	sirna	image_idx	object_idx	is_infected	cells_areashape_area	cells_areashape_eccentricity	cells_areashape_extent	cells_areashape_formfactor	cells_areashape_majoraxislength	cells_areashape_minoraxislength	cells_areashape_orientation	cells_areashape_perimeter	cells_children_bacteria_count	cells_children_invasomes_count	cells_location_center_x	cells_location_center_y	cells_neighbors_anglebetweenneighbors_2	cells_neighbors_firstclosestobjectnumber_2	cells_neighbors_firstclosestxvector_2	cells_neighbors_firstclosestyvector_2	cells_neighbors_numberofneighbors_2	cells_neighbors_percenttouching_2	cells_neighbors_secondclosestobjectnumber_2	cells_neighbors_secondclosestxvector_2	cells_neighbors_secondclosestyvector_2	cells_parent_nuclei	nuclei_areashape_area	nuclei_areashape_eccentricity	nuclei_areashape_extent	nuclei_areashape_formfactor	nuclei_areashape_majoraxislength	nuclei_areashape_minoraxislength	nuclei_areashape_orientation	nuclei_areashape_perimeter	nuclei_children_cells_count	nuclei_children_perinuclei_count	nuclei_location_center_x	nuclei_location_center_y	perinuclei_areashape_area	perinuclei_areashape_eccentricity	perinuclei_areashape_formfactor	perinuclei_areashape_majoraxislength	perinuclei_areashape_minoraxislength	perinuclei_areashape_orientation	perinuclei_areashape_perimeter	perinuclei_location_center_x	perinuclei_location_center_y	perinuclei_parent_expandednuclei	perinuclei_parent_nuclei	prediction	f_0	f_1	f_2	f_3	f_4	r_0	r_1	r_2	r_3	r_4	r_5	r_6	r_7	r_8	r_9	r_10	r_11	r_12	r_13	r_14	r_15	r_16	r_17	r_18	r_19	r_20	r_21	r_22	r_23	r_24	r_25	r_26	r_27	r_28	r_29	r_30	r_31	r_32	r_33	r_34	r_35	r_36	r_37	r_38	r_39	r_40	r_41	r_42	r_43	r_44	r_45	r_46	r_47	r_48	r_49
a05	none	si00408485	40	120	1	0.14196867	0.7592529	-0.6683686	-0.82449585	0.42532063	-0.15467808	1.0307616	0.46189025	0	2	0.6696151	-1.1964153999999998	-1.2129011	0.5021252	0.26350626	1.1445305000000001	2.4476554	-0.30946836	0.63756275	1.1426865	0.35009578	0.452308357313911	2.000493	1.250046	-1.6704978	-1.0102091	2.7786262	0.5705157	1.0372909	1.9360721999999997	1	1	0.68342054	-1.1976383	2.000041	1.0008873	-1.1901395000000001	2.4572897	0.9574983	1.0106157	2.1703923	0.6830056999999999	-1.2019886999999998	0.45230836	0.45230836	4	0.011873973533511162	-0.01037361565977335	0.028009330853819847	-0.0037639432121068244	-0.005518503487110138	4.221892039255943e-21	1.0157468209699028e-14	7.648811557792868e-09	0.021829391320950263	0.52281676013166	9.657794097558178e-15	1.631639057007781e-22	0.17066522447557642	1.631639057007781e-22	1.631639057007781e-22	1.631639057007781e-22	4.631128199211984e-15	0.00035251882158808594	0.017344440829906056	1.2922750920814974e-16	1.631639057007781e-22	5.8549784084098675e-19	1.631639057007781e-22	1.631639057007781e-22	1.631639057007781e-22	9.297152341716193e-21	4.19577305175076e-10	1.631639057007781e-22	2.008155364050297e-21	1.0311558015952981e-07	1.647305625004236e-09	0.0004722882094712885	1.6316390570077815e-22	2.3691488454680466e-07	2.8974101053059552e-12	1.631639057007781e-22	1.6316486412322583e-22	1.631639057007781e-22	0.2535119443710476	1.6316390570077822e-22	1.6549991984000435e-22	1.631639060091526e-22	1.631639057007781e-22	0.01289481661219733	2.1735186636380657e-19	1.9600927703344662e-19	1.6368496786954063e-22	4.543012520794501e-20	3.326273110543772e-05	7.787650253279347e-05	1.4350250815091494e-10	1.2305497991100515e-10	1.631639057007781e-22	1.1259783260667058e-06	1.831693870089141e-22
a01	ptk2	none	6	171	1	3.3845932	-1.0915371	2.5723596	0.9291408000000001	1.3075918	3.0467720000000003	-1.4035932	1.2259066	0	8	1.5150636	1.0578876	-0.71480584	1.4001381000000002	0.6835988000000001	-2.0568821	0.7140681999999999	0.65758425	1.070853	-1.7280656000000003	-0.8819965	1.29772323472785	8.649678	-2.305255	-0.8536719000000002	-0.18223491	3.4524807999999996	6.879439	-0.18624169	4.8250155	1	1	1.5670856000000002	1.0534894	3.9278089999999994	-2.5070796000000004	-2.738799	3.9033654	5.922651999999999	1.2349873	4.908244	1.5620934	1.0530821000000001	1.2977233	1.2977233	4	-0.012136071920394896	-0.03593560680747032	0.04823654890060425	-0.0054431818425655365	0.04070141538977623	3.73471701345706e-19	3.73471701345706e-19	3.73471701345706e-19	2.189713530173184e-10	0.99999855850072	3.73471701345706e-19	1.6966737762093354e-11	1.4396595618439899e-06	3.73471701345706e-19	3.73471701345706e-19	3.73471701345706e-19	3.73471701345706e-19	3.73471701345706e-19	3.73471701345706e-19	3.73471701345706e-19	3.73471701345706e-19	3.73471701345706e-19	3.7347170134571984e-19	3.73471701345706e-19	3.73471701345706e-19	3.73471701345706e-19	2.8969717101692024e-14	3.73471701345706e-19	3.73471701345706e-19	3.73471701345706e-19	3.7358296778006356e-19	3.73471701345706e-19	3.73471701345706e-19	1.603743426245741e-09	3.73471701345706e-19	3.73471701345706e-19	3.73471701345706e-19	3.73471701345706e-19	3.73471701345706e-19	3.73471701345706e-19	3.73471701345706e-19	5.11368662010962e-16	3.73471701345706e-19	3.73471701345706e-19	3.73471701345706e-19	3.73471701345706e-19	3.73471701345706e-19	3.73471701345706e-19	3.73471701345706e-19	6.992570031181876e-15	5.075565009195754e-19	3.73471701345706e-19	3.73471701345706e-19	3.7347170134570617e-19	3.73471701345706e-19
a04	none	si00577353	31	122	1	7.3493037	-1.0889468	1.167992	0.38577285	2.7182264	5.061157700000001	-0.16694637	2.8629124	0	6	0.7273421999999999	0.20599373	0.19945186	0.63516414	0.48029795	-2.4715602000000003	0.7140681999999999	0.46754518	0.6708928000000001	1.7850213	1.6387435000000001	0.48546188191837897	6.0267587	0.30219954	-0.28828463	0.071120515	3.7312917999999997	3.786027	-1.1223308	3.5138605000000003	1	1	0.7326583000000001	0.15059856	3.4004824	0.10859421	-2.085258	4.013271	3.6555805	-1.1154986999999998	3.8694142999999994	0.73277175	0.15096389999999998	0.48546190000000006	0.48546190000000006	4	-0.0022299604024738073	-0.040486875921487815	0.03951416164636612	0.001765152206644416	0.016295647248625755	6.45220280469542e-21	6.45220280469542e-21	6.45220280469542e-21	0.0002293233596461693	0.9997660488920448	6.45220280469542e-21	2.9056476346265e-13	8.640406795328652e-09	6.45220280469542e-21	6.4522029128352924e-21	6.45220280469542e-21	6.45220280469542e-21	6.45220280469542e-21	6.45220280469542e-21	6.4522028048547154e-21	6.45220280469542e-21	6.45220280469542e-21	6.45220280469542e-21	6.45220280469542e-21	6.45220280469542e-21	6.45220280469542e-21	4.618539324084957e-06	6.45220280469542e-21	6.452202804783727e-21	5.838950239612622e-19	1.7622000206925313e-17	6.452202804702757e-21	6.45220280469542e-21	1.3536107741240355e-12	6.45220280469542e-21	6.45220280469542e-21	6.45220280469542e-21	6.452202804695428e-21	7.469679254552014e-16	6.45220280469542e-21	6.45220280469542e-21	4.1577576910827276e-14	6.453257004568022e-21	6.452202804695423e-21	6.45220280469542e-21	6.45220280469542e-21	6.452202811488834e-21	6.452212680319607e-21	6.452202804695477e-21	5.663834234317706e-10	5.08079705050425e-13	6.452202804695516e-21	6.45220280469542e-21	9.287287649663802e-19	6.45220280469542e-21
a03	msl1	si00498785	22	32	1	3.0650055	-0.90835977	0.3774033	-0.124399655	1.3422976999999998	2.9297874	0.8469781	1.6881607	0	3	1.5096006000000002	-0.3672935	1.5240354999999999	-1.0278227	-0.6367698	-2.5013006	-1.5973815	-1.8388494999999998	-0.9956081	0.5525477	2.5095851000000002	-1.00644672528268	2.1074147	1.3686292	-1.3768985	-1.3957700000000002	3.153785	0.44891506	0.34527579999999997	2.2471099999999997	1	1	1.5695553999999998	-0.4131688	2.1470008	1.1561183000000002	-1.3124821000000002	2.758934	0.8801244	0.39948717	2.3602090000000002	1.5720593	-0.41182837	-1.0064467	-1.0064467	4	0.0038584040012210608	-0.022066239267587662	0.024785920977592468	0.003327538026496768	-0.008275368250906467	3.0930008054983587e-22	1.4426637685789778e-07	6.352898155477215e-17	0.3800737646484694	0.5787871639726552	3.0930008054985473e-22	1.3055094846864096e-19	4.042924207452688e-05	3.0930008054983587e-22	4.814121288228159e-22	3.0930008054994787e-22	3.6893780904031746e-16	3.239316164322893e-05	2.948515642150841e-06	2.4488404460248758e-16	3.0930008054983587e-22	3.0930008054983587e-22	3.0930008054983587e-22	3.0930008054983587e-22	3.0930008054983587e-22	3.0930008054983587e-22	6.457814851239894e-06	3.0930008054983587e-22	1.355028669201577e-18	1.5812373236071964e-09	2.3435587056387072e-14	5.33106318608513e-14	3.0930008054983587e-22	1.4072433102412828e-07	2.06851519466561e-11	3.0930008054983587e-22	3.0930009040133213e-22	3.1446904474624672e-22	9.523089784489066e-06	2.37089745406825e-20	3.0930010594556373e-22	3.6479565094352265e-17	3.093136764497706e-22	0.04100606671815799	7.546830811774455e-15	8.973816987821869e-06	5.229420363396524e-17	3.7629048982934544e-13	5.3136394965955705e-08	1.6786274894981603e-05	1.008822244164558e-05	3.443177378255006e-15	3.0930008054983587e-22	5.0647929073566364e-06	3.0930008055982847e-22
a06	none	si00577689	52	57	1	3.2164202	-0.6284389	0.7051589	0.0978289	1.5337107	2.906434	-0.860265	1.6070674999999999	0	1	0.1656914	-0.27345547	1.2012639999999999	-0.4624072	1.6396948	0.12504208	1.2919306000000002	0.20740646	-0.69563794	-1.4832143	0.29617444	-0.592027667726831	2.8525245	0.5033310000000001	0.24384362	-0.38019294	2.184764	1.8417672999999999	-0.47762	2.1226196	1	1	0.20625544	-0.29746705	2.1686127	0.5699951999999999	-1.3718333	2.607327	1.7802501	-0.57657206	2.4175346	0.20865157	-0.29513553	-0.59202766	-0.59202766	4	0.002798103028908372	-0.02005886286497116	0.02567763440310955	0.006548336707055569	0.008016085252165794	3.390761665682013e-22	2.39006342244125e-16	1.072017147504171e-13	0.048640627521130624	0.4963654262588298	3.390761666395374e-22	4.311041160062958e-15	0.0013056748801816961	3.390761665682013e-22	3.3700169765134808e-21	3.3907649090334516e-22	6.743972430780317e-18	1.3636086840482464e-13	7.41317272579723e-14	1.4333623293230034e-12	3.390761665682013e-22	3.390761665682013e-22	3.390761665682013e-22	3.390761665682013e-22	3.390761665682013e-22	3.390761665682013e-22	0.4239538831064409	3.3907846836483914e-22	6.796851008247114e-17	1.6141258635214545e-07	7.293752859898489e-06	5.582727415372356e-15	3.390761665682013e-22	6.829744305152697e-05	6.618254491250448e-22	3.390761665682013e-22	3.390761665682013e-22	2.7992332407484136e-12	1.548171786838545e-05	7.774532549239173e-14	3.3907620656225064e-22	3.4871816272906766e-14	1.8797320959072608e-13	1.09057611180971e-06	1.0509395446002693e-15	3.390859264287296e-22	1.1613027877298664e-09	1.3616937009200391e-08	0.0004102955824542565	2.192965092820922e-06	0.029229548043561118	8.111481661800103e-09	3.390761665682013e-22	3.845247524777393e-09	3.3907616656857463e-22
a21	bmp8a	si00395122	183	1	0	2.8356786	1.2229375	-0.29600316	-2.2038877	4.030506	1.1358155	0.14902279999999998	4.6526275	0	0	-1.4372832	-1.3498405	0.37276146	-1.4934591	-0.20963308	1.7475883	-0.44165668	-0.920009	-1.4622283	-1.363833	-1.3980513	-1.52032635665194	-1.7618098000000002	1.6806678	1.6145314	-1.8081629000000001	-0.47435763	-2.7301385	1.6575099999999998	-1.2320836000000002	1	1	-1.7142488	-1.2791641000000002	-1.9981328	2.0228949000000003	-1.0837013	-0.68304515	-2.9291258	1.6793213	-1.4670957	-1.7035206999999999	-1.2831786	-1.5203263999999999	-1.5203263999999999	4	0.012922598980367184	-0.01108461432158947	-0.011516656726598741	0.015430906787514688	-0.03312832117080688	3.7175194646601774e-21	3.7175194646601774e-21	3.8190936232754726e-21	0.0007519906759280802	0.5219422484106	3.7175194646601774e-21	3.7175194646601774e-21	4.3211481945790385e-21	5.7154829372497465e-09	3.717519466088015e-21	2.548671998599383e-18	0.0011513770097295096	3.7175194646601774e-21	3.587288801753234e-13	3.7175194646601774e-21	3.7175194646601774e-21	0.0003570546416758309	3.7175194646601774e-21	0.003036807026275856	3.7175194646601774e-21	3.717520093853991e-21	8.609017315003547e-17	3.7175194646601774e-21	3.727413421897601e-21	3.3562029126664405e-19	3.717519467252382e-21	0.0009402829803898924	2.82064125014988e-18	1.2396870547187445e-06	1.2110244801558534e-06	3.7175194646601774e-21	3.7175194646601774e-21	1.1835857707460823e-07	0.007574266066076856	0.4632446165751173	3.718316979064088e-21	3.7175194646601774e-21	3.7175194646601774e-21	3.7175194646601774e-21	8.026582204755276e-06	3.7175194646759535e-21	1.514648447238631e-06	3.7175196023116334e-21	3.7175194646601774e-21	5.374372837078129e-21	0.0009890239905707774	3.2017501823073567e-19	5.199513489160524e-09	2.1140751613618575e-07	5.267301532668343e-16
a02	abl2	none	18	225	1	1.4238476	1.0210927	-0.6202408	-0.18922056	1.9812827000000002	0.5282493	0.23157139999999998	0.9204878000000001	0	2	1.3940315	-1.4240473999999999	0.25029615	2.2150017999999996	-0.1891141	-1.4654855	1.2919306000000002	0.6922381999999999	2.4040537	1.0891620000000002	0.53886473	2.1928683990484803	3.5809276	1.9078718000000001	-3.3396394	-2.9879875	7.6387906	-0.43744877	0.38135815	4.737591	1	1	1.4277965	-1.4577854	4.6020956	2.0263843999999995	-2.5924602	6.608266400000001	0.3231133	0.39861792	5.215971	1.425028	-1.4576358	2.1928685000000003	2.1928685000000003	4	0.012607378885149956	-0.018334966152906414	0.06435887515544891	-0.014595269225537775	-0.015062187798321247	5.944686297855383e-20	5.944686297855383e-20	5.944686297855383e-20	3.350485025396402e-05	0.9999664948065572	5.944686297855383e-20	5.944686297855383e-20	2.0600295031534523e-11	5.944686297855383e-20	5.944686297855383e-20	5.944686297855383e-20	5.944686297855383e-20	5.946485746466465e-20	1.9199887824406208e-11	5.944686297855383e-20	5.944686297855383e-20	5.944686297855383e-20	5.944686297855383e-20	5.944686297855383e-20	5.944686297855383e-20	6.552927414212318e-20	5.944686297855384e-20	5.944686297855383e-20	5.944686297855383e-20	5.94469549277361e-20	5.944703312446892e-20	6.191645675817119e-20	5.944686297855383e-20	5.944691401252175e-20	5.944686297855383e-20	5.944686297855383e-20	5.944686297855383e-20	5.944686297855383e-20	1.5857795697284334e-13	5.944686297855383e-20	5.944686297855383e-20	5.944686297855383e-20	5.944686297855383e-20	9.524943960386267e-18	5.944686297855383e-20	5.944686297855383e-20	5.944686297855383e-20	5.944686297855383e-20	3.032301143661272e-10	5.944846915703557e-20	5.944686297856254e-20	5.944686297855383e-20	5.944686297855383e-20	5.944686297855383e-20	5.944686297855383e-20
b06	none	si00587377	269	232	0	0.26633444	-1.0951118	2.1628562999999996	1.5785513999999998	-0.31840724	0.7233599000000001	1.2986939	-0.3679087	0	0	1.3148316	-1.5833324	0.7943153000000001	1.9489238000000002	-1.6387218000000001	-0.24927308	0.7140681999999999	0.7135189000000001	2.5707037	1.0297396	0.9331526	2.30890573516412	3.1866543	0.9495045	-0.659231	-1.6451641	3.2621613	1.812768	1.6200587	3.145253	1	1	1.3070283	-1.5932881	2.8818004	0.48352683	-1.5555978000000001	2.6870562999999996	1.9741541	1.7116289	3.0597953999999996	1.306635	-1.5966897	2.3089058	2.3089058	4	0.015206940472126009	-0.0071548079140484324	0.04295576736330986	-0.015991222113370895	0.015111931599676609	8.437104462702768e-14	1.2703442605774788e-20	1.1468544064024845e-19	1.4270339884808414e-05	0.9837280070162978	1.2703442605774788e-20	1.2703442605774788e-20	2.8704949248866514e-09	1.2703442605774788e-20	1.2703442605774788e-20	1.2703442605774788e-20	1.2703442606855183e-20	1.2703443097333124e-20	9.22386751578449e-19	1.2703442605774788e-20	1.2703442605774788e-20	1.2703442607722136e-20	1.2703442605774788e-20	1.2703442605774788e-20	1.2703442605774788e-20	0.0012857479475095448	1.3107040403643984e-07	1.2703442605774788e-20	1.2703502260895107e-20	8.835680089233786e-05	2.8876143419246164e-17	3.722757859889586e-14	1.2703442605774788e-20	3.9760750980888426e-11	1.2703442605774788e-20	1.2703442605774788e-20	1.2703442605774788e-20	1.2703442605774788e-20	0.01488348391450134	1.2703442605774788e-20	1.2703575145237475e-20	1.2703442605774788e-20	1.2703442605774788e-20	7.562392004153026e-14	1.2703442605774788e-20	1.2703442605774788e-20	1.2703442605774788e-20	1.2703442605774788e-20	5.532168888958844e-14	1.4230826106164928e-16	1.2704931418071823e-20	2.801598263496326e-19	1.2703442605774788e-20	1.6146931823425213e-15	1.2703443340839802e-20
a05	none	si00408485	38	62	1	2.5190308	1.1728462	-1.6501341	-0.4162647	3.1748471	0.82761115	-1.2042614	1.6423552	0	4	-0.17950985	-0.73541915	0.7603994000000001	-0.47903705	0.8989529	-1.2580128000000002	0.7140681999999999	0.3140363	-0.54565287	-0.029749192	1.543791	-0.509143856215661	1.8835476999999998	1.3160726	-0.9818565999999999	-0.75274557	2.7015667000000003	0.3095095	-1.3004588	1.7130876	1	1	-0.16599178	-0.801325	0.8632629	1.6089995000000001	-2.1807682999999995	3.0976852999999998	0.057699099999999996	-1.1652284	1.9853305	-0.17121333	-0.7908461999999999	-0.5091438	-0.5091438	4	0.007462714333087206	-0.015155979432165624	0.025689303874969482	0.006526291836053133	-0.014788825996220112	1.1619522614789884e-21	0.00927505750112386	7.39434670910839e-14	0.3180518462569361	0.6093045536198056	1.1619527982391862e-21	1.1619546508265906e-21	0.008112580184591914	1.1619522614789884e-21	1.1620316138823531e-21	1.1619522614789884e-21	4.5085401369426826e-14	1.2513183842950525e-05	0.002506480396526224	6.571656632849357e-13	1.1619522614789884e-21	1.1619522614815954e-21	1.1619522614789884e-21	1.1619522614789884e-21	1.1619522614789884e-21	1.1619522614789884e-21	1.8017316140615546e-12	1.1619522614789884e-21	2.1672791281317058e-20	1.7430601452740644e-13	1.0152657577342118e-09	5.431948933220165e-07	1.1619522614789884e-21	6.810139235041832e-07	1.1720110893991946e-06	1.1619522614789884e-21	7.465854195977247e-16	2.699496677456785e-17	0.0030580672228994925	2.1858473274689956e-10	1.1619522614809794e-21	1.1669995395443985e-21	1.1619522614789914e-21	1.1143553311955405e-07	1.1220738996869113e-13	9.59142180745444e-11	2.918335028492664e-11	2.4843696058093004e-16	7.820582280335118e-16	7.177535293073727e-07	0.049660053150674316	4.316254083799684e-13	1.1619522614789884e-21	1.5621712385070064e-05	1.1619556162864207e-21
b06	none	si00587377	270	191	0	0.27221462	-2.416098	-0.06705981	1.1361318999999999	-0.41643320000000006	1.1344795	-1.5144171999999998	-0.2533877	0	0	0.48521912	-0.88306946	0.5404969000000001	1.7659953000000002	0.6408762	1.0344071	1.2919306000000002	0.7135189000000001	1.7207883999999998	0.24361022	-1.1454371	1.62925848077253	3.4606410000000003	0.60416406	-1.4332285	-1.9274901000000002	3.2153976	2.6215978	-1.2475264	3.5526876000000005	1	1	0.48815343	-0.8635633	2.9293463	-0.13054436	-2.0101728	2.3749409	2.4909782000000003	-1.4299362	3.467594	0.4867026	-0.8707010000000001	1.6292585	1.6292585	4	0.007325225509703159	-0.009775501675903795	0.04183412715792656	-0.008081616833806038	0.016395576298236847	1.2032997399933274e-19	6.025659833982375e-22	7.450681467682733e-20	2.8935433169983955e-05	0.999420039515538	6.025659834100341e-22	6.02565988465762e-22	5.099214812652531e-05	6.025659833982375e-22	6.025659833982375e-22	6.025659833982375e-22	6.114839226791114e-22	6.025659834901752e-22	3.666459953205766e-16	6.025659833982375e-22	6.025659833982375e-22	6.025659833982375e-22	6.025659833982375e-22	6.025659833982375e-22	6.025659833982375e-22	6.025659833982375e-22	3.9021747746384455e-05	6.025659833982432e-22	6.475122627184783e-22	4.659289213798831e-06	1.2614800353133275e-09	7.104512381525323e-10	6.025659833982375e-22	2.792791865753308e-06	6.025659833982375e-22	6.025659833982375e-22	6.025659833982375e-22	6.025659833982375e-22	0.00045355708427908154	6.025659833982375e-22	6.025660248291575e-22	6.951513034731247e-22	6.025659834059628e-22	1.3818542058255367e-13	6.0256598339823835e-22	6.025659833982375e-22	6.025659833982382e-22	6.025659836769757e-22	7.238322530268851e-17	8.760819021325361e-12	9.226623250732957e-12	3.929925014664526e-17	6.025659833982375e-22	3.181069265856208e-15	6.025659902948647e-22
