well	gene	sirna	image_idx	object_idx	is_infected	cells_areashape_area	cells_areashape_eccentricity	cells_areashape_extent	cells_areashape_formfactor	cells_areashape_majoraxislength	cells_areashape_minoraxislength	cells_areashape_orientation	cells_areashape_perimeter	cells_children_bacteria_count	cells_children_invasomes_count	cells_location_center_x	cells_location_center_y	cells_neighbors_anglebetweenneighbors_2	cells_neighbors_firstclosestobjectnumber_2	cells_neighbors_firstclosestxvector_2	cells_neighbors_firstclosestyvector_2	cells_neighbors_numberofneighbors_2	cells_neighbors_percenttouching_2	cells_neighbors_secondclosestobjectnumber_2	cells_neighbors_secondclosestxvector_2	cells_neighbors_secondclosestyvector_2	cells_parent_nuclei	nuclei_areashape_area	nuclei_areashape_eccentricity	nuclei_areashape_extent	nuclei_areashape_formfactor	nuclei_areashape_majoraxislength	nuclei_areashape_minoraxislength	nuclei_areashape_orientation	nuclei_areashape_perimeter	nuclei_children_cells_count	nuclei_children_perinuclei_count	nuclei_location_center_x	nuclei_location_center_y	perinuclei_areashape_area	perinuclei_areashape_eccentricity	perinuclei_areashape_formfactor	perinuclei_areashape_majoraxislength	perinuclei_areashape_minoraxislength	perinuclei_areashape_orientation	perinuclei_areashape_perimeter	perinuclei_location_center_x	perinuclei_location_center_y	perinuclei_parent_expandednuclei	perinuclei_parent_nuclei	prediction	f_0	f_1	f_2	f_3	f_4	r_0	r_1	r_2	r_3	r_4	r_5	r_6	r_7	r_8	r_9	r_10	r_11	r_12	r_13	r_14	r_15	r_16	r_17	r_18	r_19	r_20	r_21	r_22	r_23	r_24	r_25	r_26	r_27	r_28	r_29	r_30	r_31	r_32	r_33	r_34	r_35	r_36	r_37	r_38	r_39	r_40	r_41	r_42	r_43	r_44	r_45	r_46	r_47	r_48	r_49
a06	none	si00577689	53	32	0	-0.9855556000000001	1.2148281	-2.4239962000000004	-1.8259078000000002	-0.25500304	-1.4735725	1.3759648000000002	-0.028605397999999997	0	0	-1.3795465	-1.0461023	1.1464045	-0.92804354	0.38892245	0.4948259	-1.0195191	-0.0030312259	-1.1455932	-0.318399	-0.8644931999999999	-1.00644672528268	-0.06442979	0.7332319	0.4139709	0.30960086	0.24747886	-0.37411946	1.4424813	-0.15116704	1	1	-1.378058	-1.0299875	-0.69710547	1.4382411	-0.7865658	0.69261676	-1.0293535	1.4654583	-0.24397372	-1.3904902	-1.0325011999999998	-1.0064467	-1.0064467	34	0.009727980941534042	0.003594976849853992	0.0019523602677509186	0.011396143585443495	-0.013908748514950277	2.3073305803734996e-23	0.0011979605982757348	9.300921710643852e-09	0.00022202578826268734	0.007021310357674278	4.845374241510062e-21	2.307330591894772e-23	7.258332580990447e-08	3.7805274024237284e-12	2.312156895549653e-23	1.4842033748233473e-09	0.00797975865479174	2.441223788669058e-10	0.009234246983264386	4.8782534960259686e-06	2.3073305803734988e-23	0.0031168189072053234	2.3073305803734988e-23	1.0762561035836766e-18	4.725889663072594e-18	2.3073305803734988e-23	2.5513182055081875e-15	2.3075678725271796e-23	1.6441624971907975e-12	1.245308676443017e-10	6.739859860982178e-05	0.00024173044533811781	7.480819572371885e-07	0.06177622465106671	0.007808036447413664	2.3073305803734988e-23	2.3253801678578815e-23	0.00034567742146726616	0.0006925442293787179	0.708004067398803	1.1851232410110652e-18	2.3074296570199655e-23	2.3074157727065453e-23	5.574258554028334e-13	1.88127065492611e-06	2.4054152985206813e-13	0.05954938965761456	7.70973398164811e-11	2.3073305803734988e-23	1.4430358925016633e-09	0.1326715436114518	6.310151215133803e-05	7.809252500586051e-09	5.640583419560999e-07	6.569965333347177e-14
a04	none	si00577353	29	16	1	0.9960646000000001	-0.46166193	-1.4135683	-2.0866846999999997	0.7876214	1.7569156000000004	1.0408852	2.7295449	0	3	-1.2690143999999999	-1.1321111000000001	-1.5318776	-1.3437903	-0.7444592	-2.050094	0.7140681999999999	-0.95853734	-1.1622581	0.88219774	-1.8042041000000002	-1.27167492211843	0.18282636	-2.2587485000000003	-2.2494035	-2.3978946	-0.08745416	1.8154001	1.2185571000000002	1.3538722	1	1	-1.3289487	-1.064905	1.2911754999999998	-0.6795159000000001	-0.3740829	0.043987997	0.76712257	1.1721926	1.1686931	-1.3270946000000001	-1.0731413	-1.2716749	-1.2716749	34	0.008434416726231575	-0.017978211864829063	0.0018336997600272298	0.015382181853055954	-0.002545313443988561	1.878764339277837e-23	0.0001306600660680103	7.719105098614843e-10	0.010408526616064916	0.003783785623925787	1.878764339285368e-23	1.8790394496647575e-23	3.3684842083710916e-14	2.9688209389707477e-17	3.331673472346203e-23	0.001251277879248612	2.499162794688059e-10	1.295508542948181e-05	3.1066896899096266e-06	1.8864238358963865e-23	1.878764339277837e-23	1.8789156138171084e-23	1.878764339277837e-23	1.3234827564510024e-09	1.878764339277837e-23	1.878764339277837e-23	0.0007029398350965472	1.1453343266931322e-21	4.492899172920046e-14	2.544451993914205e-06	5.698353351412543e-13	4.309974673325547e-07	1.878764339282219e-23	1.4460362688944556e-06	2.0935138655103297e-05	1.0799414298232742e-12	2.8353955835949483e-12	2.1028932581181376e-05	0.05201060351821411	0.6367639776278028	5.32054216583709e-23	1.888689174645152e-23	4.54761208402352e-22	0.010161950638052756	0.0005021291879386288	5.603428384946461e-16	0.0009618448812153717	7.0541797976119636e-09	3.391534066908387e-19	2.061244580279757e-14	0.28321450861302705	4.352316299844941e-05	1.8096309075142403e-06	5.983279123226182e-09	7.885810484115454e-19
b10	rpl26	si00588413	298	15	0	-0.5416021	-1.1233773	-0.7810898000000001	-0.124993354	-0.6111293999999999	0.31828335	1.4280084	-0.44008329999999996	0	0	-1.359134	-1.3372837	0.7516802	-1.3271604	-0.88152355	-0.70118773	0.7140681999999999	-0.29340759999999994	-1.2455832	0.9746551999999999	0.059282935999999994	-1.2882516844206597	1.0682707	-2.470328	-0.07294606	0.27271006	-0.05896735	1.9481826	-1.2766148000000002	0.6942699999999999	1	1	-1.3745382	-1.3246986	-0.15681174	-0.59697956	-1.4990743	0.27604538	0.93606776	0.7356443	0.62446463	-1.3669655	-1.3127951999999998	-1.2882516000000002	-1.2882516000000002	34	0.01247913483530283	-0.00029926098068244755	0.005741759669035672	0.014359816908836363	0.013450794853270054	8.143524508717297e-24	3.3413660934489665e-11	8.146969959474509e-05	8.012606010469452e-06	3.686095693854661e-07	0.00026321470962532807	8.143524508748692e-24	2.2905420738580301e-10	5.8281759672466025e-21	8.143524508717337e-24	5.301546721097293e-07	8.990564779031713e-08	2.1650434219708353e-09	1.9167859572249155e-05	1.44899564350261e-07	8.157722578611755e-24	1.1523765558497835e-18	8.143524508717297e-24	7.214569086998671e-06	8.143524508717297e-24	3.5634177767921826e-15	1.5314351332782946e-08	2.833204198711812e-10	1.152591320388116e-12	0.00011565389698165464	0.12331918740276655	0.06535714961964056	3.7918521039230184e-19	6.164680023983815e-07	5.01511448002872e-10	5.076486116625947e-12	4.062600527074579e-09	7.471209843797846e-05	8.182552228320626e-05	0.7903990102758379	1.836348292383617e-22	8.143525527052588e-24	6.718767067818891e-13	3.576758483517031e-08	1.9065123127882416e-10	8.143524508717297e-24	0.012740298362458291	2.9877248902992625e-09	0.0014412309427090113	7.43492215344742e-13	0.0038416086996104705	0.0022484321470414284	1.3392404607145354e-12	3.5450410263680956e-17	6.643878074357139e-12
b15	none	si00520933	348	17	0	-0.8897086999999999	-2.7229259999999997	0.008114003	-0.2557784	-1.2929058999999998	-0.23974608	-1.3760005	-0.7305020999999999	0	0	-1.3422798	-1.2529343000000002	1.2302688	-1.1608617	1.0381159	0.17832811	-0.44165668	0.58369774	-1.3289082	-0.8604976999999999	-0.38898453	-1.25509815981619	-0.7794678	-1.2752860000000001	0.95212114	0.5638095000000001	-1.1470245000000001	-0.112921916	0.5667892	-0.83395725	1	1	-1.3313626	-1.2528541000000002	-0.42911980000000005	-1.0907444	1.1811832	-1.0867441999999998	-0.12963766	0.9087386999999999	-0.7933191999999999	-1.3339863	-1.2532563	-1.2550981	-1.2550981	34	0.011870610527694224	0.006574849598109722	-0.009878651238977907	0.012050597928464413	0.014303068630397318	1.1035831056146275e-23	3.0238101495319106e-13	0.00043443305324459766	1.0129198424811438e-06	1.3906855594780609e-05	0.007282094909012013	1.1035831057974042e-23	1.668046463516678e-14	0.007600680352196082	1.1035831056079305e-23	1.049327977554059e-12	0.005306685079328632	1.2926035223575748e-05	0.19685748685552412	8.170794332298046e-08	2.891128370201985e-19	0.00041545659424592165	1.103583105593758e-23	4.266687998122749e-10	1.1035831055941183e-23	6.953800959278439e-23	3.8356586251435815e-09	8.379215321627156e-07	7.509798974882748e-10	0.006956149194485528	0.2840656298388585	0.031062237740237482	2.048341601415415e-12	0.00010818875322451115	1.3804247618846806e-05	1.192826652318309e-10	1.2186965551199399e-20	1.4369575650360242e-06	3.3681160221361136e-08	0.44035881753634587	5.980135456645702e-12	1.1035844671603202e-23	1.7767138836292335e-08	5.9238493546185205e-09	8.708844732037073e-10	1.103583105593758e-23	0.01873823436898537	1.9602206978410755e-18	2.4223015209459013e-06	3.8527400633696203e-13	0.0007674072525915414	1.0499090874960294e-09	3.3526440814831118e-18	8.084134151972737e-20	5.089564419118709e-09
a13	znf729	si00575589	117	8	0	0.35247907	-1.4886124	1.0862396	0.9724408000000001	-0.27811690000000006	0.98452884	1.5739374	-0.16116676	0	0	-1.6356671999999999	-1.0557112	-0.12698053	-1.3437903	0.80869794	0.8937145000000001	0.13620575	0.5734028	-1.3289082	0.754047	-1.2868859	-1.4042890205363	0.32984352	-0.9970521000000001	0.20310926	0.88592046	-0.25432354	0.8706611999999999	-1.1279819	-0.034601364	1	1	-1.5925008999999999	-1.0067207	-0.65388197	-0.423	-1.0332807	-0.24663197	0.31151572	1.5518066000000001	-0.08512927	-1.6041815000000001	-1.0170206	-1.404289	-1.404289	34	0.009578591212630272	0.004478339105844498	0.00410500168800354	0.015577233396470547	0.014520128257572653	9.290212876713698e-24	3.2946628241436706e-13	7.777729366016344e-06	3.853244932537609e-06	2.614022043084191e-07	0.010308930111244593	9.290710010093806e-24	9.328962899520963e-12	5.232837548205049e-18	9.290213047868903e-24	3.265714694420816e-07	5.414025115402595e-06	2.622757363596634e-10	3.106281754249804e-06	3.3200516554792117e-06	2.9806475590241906e-23	3.806206977231522e-16	9.290212876713698e-24	0.3653140108297943	9.290212876713698e-24	9.290212876713698e-24	2.7744438718171204e-09	2.9763796450383435e-09	2.6649650500820915e-10	1.8765963485327343e-05	0.07667389447740812	0.001245331575951126	1.0774037962025459e-14	4.199652451353189e-07	1.4473478801793986e-08	6.5132072907037496e-15	1.88119273880429e-10	9.877438822001558e-05	1.6275617067246881e-07	0.5325633102357307	4.131442679738855e-22	1.3628569735258318e-23	3.816135003638958e-07	9.396306605387633e-08	2.4948539618025282e-11	9.290212876713698e-24	0.01218419621241406	2.187665294873622e-09	0.00152160037023553	1.050207324164347e-13	2.195926701741361e-05	2.4083883361841736e-05	1.2136915534448731e-14	1.177990384815215e-19	1.9170562835526104e-09
a01	ptk2	none	9	8	1	0.43186149999999995	0.48808789999999996	0.1810864	-0.3775992	0.403535	0.22745398	1.0675348	0.4173159000000001	0	1	-1.502976	-1.5307513000000001	1.4600806999999998	-1.4934591	-1.1413225	-0.53884965	-0.44165668	-0.0073448485	-1.3122432	0.95439905	0.55084664	-1.4042890205363	-0.7560786999999999	-1.6099417	0.38243878	0.80658275	-1.2035612	-0.02761057	1.5890309	-0.8766001	1	1	-1.5107888	-1.5029370000000002	-0.34699515	-2.0573206	1.3177813999999999	-1.2032614	0.1173379	1.5981742	-0.7745729	-1.5130689	-1.5053926000000002	-1.404289	-1.404289	34	0.01492358185350895	-0.0027457070536911488	-0.013824304565787315	0.014273437671363354	0.008762601763010025	2.677414601182396e-23	3.1478197648784737e-10	6.0634168007560056e-05	1.6934034652419667e-05	7.566356159240783e-05	5.3906736229021906e-12	2.6774146011161e-23	1.0832166081293342e-15	0.08066184868977108	2.6774146011161e-23	4.403753484191245e-12	0.00028371925659250233	4.7719451744865685e-06	0.12379663778044273	1.9801236378377462e-20	5.0972690975914004e-18	9.94240936658222e-05	2.6774146011161e-23	0.0022755726182778564	3.9393610710219785e-23	0.0008707288969978135	6.992290579477306e-08	6.408104036707454e-07	5.052128095396625e-15	0.00627877908502764	0.00012248887558524436	0.20645166146906066	6.488291320115521e-19	3.4073348046668563e-05	5.269619943822803e-05	2.2972781022882482e-07	2.67744842179089e-23	1.9057454306910176e-06	2.661367933589549e-05	0.5499933644901984	1.1994769638460904e-11	2.6774146011161e-23	5.620040598703648e-18	3.551885338885092e-07	4.3401218155387355e-07	2.6774146011161e-23	0.019172196726447016	4.43789912010536e-22	3.508488172261489e-15	2.835387381421607e-15	0.00971840815187485	1.4379060983970445e-07	1.5826948983602212e-16	1.9037521525069302e-18	3.3953513245540908e-09
a03	msl1	si00498785	27	6	1	0.67471284	-1.6973518	0.7958227	0.102704845	-0.05921455	1.4178435	0.9780029	0.34107859999999995	0	1	-1.5449749	-0.5617175999999999	0.49366263	-1.5267188999999999	-1.2497711999999999	-0.94684815	0.13620575	0.29854023	-1.4288983	0.16372061	1.4297444	-1.43744254514077	0.0023961915	0.3481797	0.7084871	0.70107526	0.021600936	-0.064460054	-1.1995101000000001	-0.22190332	1	1	-1.5799845	-0.51966774	0.24948917	0.07654374	0.6338405	0.058561046	0.19705725	-1.1414087	-0.06756034	-1.5812976	-0.5203293999999999	-1.4374425	-1.4374425	34	0.0055366489104926595	-0.0005471214535646142	0.0007401941111311316	0.015544032678008081	0.008259683847427368	7.098122315711822e-24	8.548401723378865e-06	1.660983070930016e-05	9.045411275798086e-05	0.00010466605256071104	1.763565244546283e-05	9.082692691841606e-19	1.917390414134312e-11	2.345436067774292e-13	3.44451937707541e-20	0.0005049121209156716	8.307500850697427e-06	2.4710393675827054e-05	1.555414851567241e-06	4.360074550463661e-08	7.936987312395395e-16	2.0411864677881e-15	7.098122315711822e-24	0.25436274001660586	1.999735113978884e-09	7.098122315711822e-24	2.0155493607099523e-05	3.326734637211683e-07	3.706121462975143e-08	1.2185003484922431e-05	0.00738708841480377	6.907590879283157e-11	8.746362268258677e-16	0.00019004340743621984	2.4702234735204447e-05	6.560980557737856e-08	2.1069106640630716e-09	0.0042308195530627035	4.575745710392669e-08	0.4556909489682362	4.821481634113756e-18	2.2234714723769622e-17	7.832296986075305e-06	0.0008708575447862358	6.517038701309833e-07	7.098123180475063e-24	0.2750455715577232	4.7849280047314913e-08	1.4547994993496618e-05	5.277595339137538e-13	0.0007052999555945133	0.0006582749540388949	1.6347893981882536e-08	1.069519174228222e-15	2.883240213440585e-07
a01	ptk2	none	2	12	1	0.17195758	-1.096367	-0.49884143	-1.6261700000000001	-0.062637165	1.0900741000000003	1.5618376	1.1770729	0	2	-1.2800943	-0.37488225	-1.3084149999999999	-1.4768291999999998	-1.5229549999999998	-0.49456343	0.13620575	-1.136367	-1.4455632999999999	-1.1944164	0.94325274	-1.3379819713273602	0.35323262	0.29553226	0.5205135999999999	0.73135126	0.29342043	0.27786538	-1.4352235	0.030893333	1	1	-1.2736481000000002	-0.42635196	0.46560666	-0.06396017	0.35774696	0.28719532	0.5255085	-1.3734716	0.20955725	-1.2740016	-0.42599636	-1.3379819	-1.3379819	34	0.0041532530449330815	-0.009287800639867784	-0.003404911141842604	0.014553467743098738	-0.00021168860257603228	1.073747203589895e-23	0.01601947435897715	2.669738288648544e-09	0.002840839513159789	0.007993468298704644	6.112437418383402e-22	2.8321352990905276e-17	1.406402024775748e-14	2.3932868935257223e-08	3.980841889560679e-15	0.03429675633559598	2.5988194720564483e-06	0.00015687179832081635	3.0259319240265497e-06	5.887533307648228e-17	4.277067496079866e-20	3.05256384218289e-14	1.073747203589895e-23	5.13561977152576e-07	1.073747203589895e-23	1.073747203589895e-23	0.0032503690257238947	4.7932061346334064e-11	9.822086935741383e-08	0.00016524974993948303	7.842231974536182e-09	2.597639902721507e-16	1.3068004801156232e-20	0.006587268658496632	0.004248375686276252	0.012926558248058427	1.0851118508586349e-13	0.02514967322193312	3.99028600242274e-06	0.4703178263064706	1.859868981169432e-15	2.3210645082183834e-16	3.613726173547169e-10	0.052559466657463916	0.007006135435309503	5.551043452358215e-13	0.1531877414420351	5.678181960110254e-09	6.851321380217108e-16	5.312117902084018e-13	0.19855429555962426	0.0008985285981248938	0.0038308055371272134	2.0804003972188925e-10	2.800680061578161e-08
a02	abl2	none	14	26	1	-0.93086994	0.83769685	-1.6775316000000002	-1.4506264	-0.17182884	-0.7859	1.5747308	-0.23770238	0	1	-1.1213178999999998	-1.329466	0.21822782	-1.244011	-1.7107148	0.07164555	-2.1752439	-3.4282614999999996	-1.0456032	0.7336549	-1.3169062	-1.10590729909609	-0.94319147	-1.8926730999999999	0.47486025	1.3889593999999998	-1.4523112	-0.25161988	0.9957729999999999	-1.18139	1	1	-1.1011289	-1.3483511000000001	-0.6841384	-1.8677032999999998	1.4980764	-1.4059916000000001	-0.1612251	0.97523797	-1.0995982	-1.1017946	-1.3500803999999997	-1.1059073	-1.1059073	34	0.012067873030900957	-0.006699457298964262	-0.025578584522008896	0.011216661892831327	-0.0022034926805645227	2.196235247097139e-22	8.480234965227396e-12	3.7240573972039485e-12	0.001026876302495834	0.0007144875392581652	2.154335423722986e-22	2.1543354237229782e-22	3.8985846842864584e-22	5.788082815827485e-09	2.1543388544412195e-22	2.1544853133422017e-22	0.012691537809582787	3.591016535969034e-17	0.001377057156841257	2.1543354237232627e-22	2.765524003495179e-09	0.11009307092947686	2.1543354237229646e-22	1.1835135708860646e-20	2.1543354237229646e-22	2.154340263446997e-22	4.799365083432145e-05	3.467364397280214e-11	7.129738272421091e-17	0.38456651353121857	3.4616839573792747e-13	0.0002636970714450932	1.673449173337899e-19	0.0014570550860296956	1.5599424014946632e-05	5.150554771075619e-21	2.1543354237229646e-22	1.2444701118830371e-06	0.008223234521533989	0.4597721300029362	1.36693499585461e-06	2.1543354237229947e-22	2.6005080273392907e-22	0.002573171614655996	3.6486156422349295e-06	8.1008190929267e-13	0.011026078437624421	2.154335423724551e-22	2.1543354237229646e-22	8.702600069943953e-16	0.006142854077975111	3.614749787352131e-11	2.154347751389805e-22	1.6843325099227052e-13	2.374185368789386e-06
a06	none	si00577689	50	11	1	-0.22348443	-1.0172782	-0.6180736	-0.6642587	-0.45165887	0.4915561	-0.5963210999999999	0.06652308	0	2	-1.5239724	-1.0253558	0.8996069999999999	-1.4103097	-0.8569776	0.63754165	-1.0195191	-0.12887716	-1.2955782	0.5780519000000001	-1.2801152	-1.3545587336296	-1.0400890999999999	1.5658377	-0.582155	-1.5792108	0.39835045	-1.9322373	1.5670482	-0.38245383	1	1	-1.5586833	-0.97404075	-1.1466299	1.5193485	-1.6744245	-0.13923499	-1.6853620999999999	-1.6891392	-0.24619299	-1.5509294	-0.98316723	-1.3545587	-1.3545587	34	0.008925904519855976	0.009359768591821194	0.006299149245023727	0.013707894831895828	-0.014625687152147291	8.505621587154448e-23	0.0041466271227097815	4.406878859402031e-12	5.4700852302408786e-05	0.0006992663544684128	4.749552934588711e-18	8.50562232609634e-23	2.848642310768648e-07	5.210643933146546e-22	8.534809699415756e-23	1.3796582588167238e-14	0.0015868535135123436	3.058529340261978e-12	0.0006089191608506529	0.0024353729845772282	8.505621587154448e-23	0.00015290605499126202	8.505621587154448e-23	0.056691851555818525	6.069632613351186e-11	8.505621587154448e-23	4.410344932163699e-22	8.505621594444345e-23	1.554937530466552e-12	2.4146600363904463e-15	0.04155653442342793	3.4877861388340056e-05	0.00021663699582006053	0.025646978052436462	0.0005611802851940869	8.505621587154448e-23	8.527536431064309e-23	0.01984107541377533	6.2962479728613545e-06	0.7434493081744994	9.500369907741094e-23	8.517517959095296e-23	8.628980672522951e-23	6.423418682275162e-20	3.824723347428751e-09	1.5775899633277364e-15	0.09157129975363276	5.625271015136865e-10	8.505621587154448e-23	4.1349203967727504e-10	0.010680364656835459	5.863731884744233e-05	1.9219859294452602e-15	2.348222939666444e-08	1.8600717258114785e-17
