well	gene	sirna	image_idx	object_idx	is_infected	cells_areashape_area	cells_areashape_eccentricity	cells_areashape_extent	cells_areashape_formfactor	cells_areashape_majoraxislength	cells_areashape_minoraxislength	cells_areashape_orientation	cells_areashape_perimeter	cells_children_bacteria_count	cells_children_invasomes_count	cells_location_center_x	cells_location_center_y	cells_neighbors_anglebetweenneighbors_2	cells_neighbors_firstclosestobjectnumber_2	cells_neighbors_firstclosestxvector_2	cells_neighbors_firstclosestyvector_2	cells_neighbors_numberofneighbors_2	cells_neighbors_percenttouching_2	cells_neighbors_secondclosestobjectnumber_2	cells_neighbors_secondclosestxvector_2	cells_neighbors_secondclosestyvector_2	cells_parent_nuclei	nuclei_areashape_area	nuclei_areashape_eccentricity	nuclei_areashape_extent	nuclei_areashape_formfactor	nuclei_areashape_majoraxislength	nuclei_areashape_minoraxislength	nuclei_areashape_orientation	nuclei_areashape_perimeter	nuclei_children_cells_count	nuclei_children_perinuclei_count	nuclei_location_center_x	nuclei_location_center_y	perinuclei_areashape_area	perinuclei_areashape_eccentricity	perinuclei_areashape_formfactor	perinuclei_areashape_majoraxislength	perinuclei_areashape_minoraxislength	perinuclei_areashape_orientation	perinuclei_areashape_perimeter	perinuclei_location_center_x	perinuclei_location_center_y	perinuclei_parent_expandednuclei	perinuclei_parent_nuclei	prediction	f_0	f_1	f_2	f_3	f_4
a19	none	si00576681	166	83	0	-1.5665171999999998	0.95615184	0.9473678	0.95617473	-1.8058124	-2.2320461	-0.26453259999999995	-1.8333839	0	0	0.9719386999999999	1.6825656000000002	-0.62986153	-0.14643967	0.14613183	-0.5411925	-1.5973815	0.7135189000000001	-0.19568765	-0.6962813	-0.25537893	-0.161031847868747	-1.4878232	0.32522540000000005	0.5220814	0.6233291	-1.4457691000000001	-1.5292257	-0.19608408	-1.5528071	1	1	0.9610264000000001	1.6753727999999999	-3.147878	1.6818005	-2.7725153	-1.3481623999999999	-2.6504536	-0.13700713	-2.4595125	0.9695391	1.6842325	-0.16103184	-0.16103184	71	-0.01656394638121128	0.02283158898353577	-0.0008327467949129642	-0.005344634875655174	-0.008647617883980274
b06	none	si00587377	265	87	0	-1.4962491000000002	1.2545351	1.0180994	0.24537885	-1.3951427	-2.2268310000000002	0.028382132	-1.6274861	0	0	-0.36310032	1.6862909	-0.5881489000000001	-0.046660464000000006	0.34828398	-0.6992075	-1.5973815	0.7135189000000001	-0.17902265	-0.557714	-0.31813422	-0.0947247986598111	-1.574697	1.0614423000000002	0.102151565	-0.5030827	-1.0342333000000001	-1.9502379	0.292481	-1.3818581	1	1	-0.36709142	1.684723	-2.343921	1.7215245	-1.4668648000000002	-0.9496959	-2.4897617999999997	0.1180116	-1.7442137	-0.36533540000000003	1.675509	-0.0947248	-0.0947248	71	-0.01661926135420799	0.021869506686925888	0.001647434663027525	0.00016059260815382004	-0.011939208023250105
a20	none	si00582757	180	106	0	-1.2442833999999998	1.0876615	-0.06833278	-0.65601385	-0.89589846	-1.6889113000000002	-1.598101	-1.0422876	0	0	-0.115159675	0.84217083	0.8851189	0.33582652	0.6265698000000001	-0.39626285	-0.44165668	0.46128044	0.08761749	-0.8260101000000001	0.041874744	0.22023368508263502	-1.5713556999999998	-0.43970102	-1.6545444	-1.3198682	-1.6040534	-1.1506346	-0.79769284	-1.1328770000000001	1	1	-0.118573636	0.91632754	-2.3266315	1.6160966	-2.2367444	-1.4435606	-2.6112482999999997	-0.55951786	-1.381289	-0.11317752	0.89606553	0.22023368	0.22023368	71	-0.008694477379322052	0.016339896246790886	0.001028772909194231	-0.002630088711157441	-0.014391834847629069
a11	loc388499	si00515081	91	178	0	-1.3360143	1.1370447	0.028134167	0.5732401999999999	-1.1493521999999998	-1.9261197	-0.16892457	-1.4368106	0	0	1.0030919	1.3016541000000001	0.665139	1.4001381000000002	-0.2583303	-0.4708262	0.13620575	0.7135189000000001	1.3541582	-0.11520164	0.6404449999999999	1.41376057084348	-1.3207583	0.5163025	-0.7935042	-0.09312088	-1.1712853	-1.4338674999999999	-0.5355618000000001	-1.1966528	1	1	1.0038791	1.2841058	-2.062968	1.5290469	-1.2001954	-1.0921417	-2.2804074	-0.19824387	-1.4977508999999998	1.0059389	1.3040783	1.4137605	1.4137605	71	-0.012440929189324379	0.015194251202046871	0.0027004529256373644	-0.014331914484500885	-0.00932216923683882
a02	abl2	none	14	77	1	-0.94821644	0.2935512	-0.18960758	-0.56633633	-0.9579646999999999	-0.9685848	-0.3126917	-0.69023144	0	1	0.3985784	1.4060513000000001	-1.5945201999999998	-0.27947864	-0.28187183	-1.0797235	-0.44165668	-0.10602927	-0.19568765	0.5421921	-0.9931365	-0.260492421682151	-0.9030959000000001	1.1527048	-1.4388201	-0.18315195	-0.18907323	-1.4279704	-0.6477933000000001	-0.7371826	1	1	0.40187106	1.3609653999999998	-1.4189379	1.5625408	-0.80734	-0.14561327	-1.7614983	-0.4404653	-0.94088906	0.4028162	1.3785048	-0.2604924	-0.2604924	71	-0.014710696414113043	0.008804853074252605	0.003012686036527157	-0.0009227342088706792	-0.013849844224750996
a06	none	si00577689	54	120	0	-0.73358995	1.0087427	2.6208904	0.9905173	-0.33070140000000003	-1.1654944	1.7392272000000002	-0.9001411	0	0	1.6211646999999998	1.5551728	-2.064738	0.31919664	-1.2004583	-0.051138613	-1.5973815	0.6858085999999999	0.3042626	-1.5208149	0.58751607	0.452308357313911	-1.2004715	1.2514595	1.4643948999999998	-0.68988484	-0.34421155	-1.7217581000000002	1.6965853	-0.8898082	1	1	1.6461278000000001	1.6158687	-1.8079493999999998	1.7435381	-1.4401671999999999	-0.29357368	-2.168071	1.7198871	-1.0933493	1.6348829	1.6182113	0.45230836	0.45230836	71	-0.014884983189404009	0.012751694768667221	0.005882557947188616	-0.01046450063586235	-0.008861400187015533
a14	none	si00517741	119	124	0	-1.0811084999999998	0.062013015	-0.16900301	0.47840232	-1.2291753	-1.1144683000000002	0.45277473	-1.1193565	0	0	-0.19063732	0.6481943	-0.84015864	0.53538495	0.22287011	-0.77889895	0.13620575	0.7135189000000001	0.7375528	0.9224275	0.037528545	0.518615406522847	-1.2104955	-0.047784753	-0.17194020000000002	-1.2824221000000002	-1.1059101	-0.85840994	0.24381873	-0.69768435	1	1	-0.17740618	0.6089853	-1.5831872	1.0542525	-1.3346183999999999	-0.88092333	-1.5417355	0.15610991	-0.8858732	-0.17750959	0.6226417	0.5186154000000001	0.5186154000000001	71	-0.006373033858835697	0.01371193677186966	0.003967239987105131	-0.0036226909141987562	-0.004428635351359843
b15	none	si00520933	347	191	0	-1.0893407	0.41278679999999995	0.2717603	1.0446681999999998	-1.1664853000000002	-1.2730412	1.5529925	-1.2303796999999999	0	0	1.085112	0.9568658000000001	-1.3279878999999999	1.6163265	0.47612017	-0.8837621999999999	0.13620575	0.7135189000000001	1.4708132	-0.45131450000000006	-0.9011190999999998	1.62925848077253	-1.2606149	0.76126814	-1.4695548999999999	-0.92247695	-0.83871406	-1.3948011	-1.0148033	-0.88217694	1	1	1.09764	0.8784008	-2.430368	1.4321783000000001	-1.6564397000000002	-1.5554778999999999	-2.4413226000000003	-0.83667904	-1.7831550999999999	1.0918796	0.90262574	1.6292585	1.6292585	71	-0.009975963272154331	0.015447322279214859	0.004929642658680677	-0.015556304715573788	-0.01024074200540781
b12	none	si00589022	316	90	0	-0.12528545	0.73589665	0.2617742	0.06666683400000001	0.33842152	-0.19408254	-0.27855268	-0.1750431	0	0	-0.25580043	1.6283356000000002	-1.4604926	0.21941744	1.0553861999999998	-0.6629974000000001	-0.44165668	0.6051223000000001	0.1042825	0.17598309	-1.2098652	-0.04499451175310901	-0.8696828999999999	1.0795834	-0.99146634	-0.25947776	-0.22199216	-1.3280152	-0.6913788000000001	-0.6806608000000001	1	1	-0.30808643	1.6673343999999997	-1.2417216	1.145886	-0.5311475	-0.48021528	-1.3675678	-0.39946458	-0.87609243	-0.31196028	1.654639	-0.04499451	-0.04499451	71	-0.017071111127734184	0.005977122113108635	0.003096770029515028	0.000892999058123678	-0.010130667127668858
a06	none	si00577689	53	104	0	-0.62274855	0.79621726	1.4918599	-0.045423254	-0.35182979999999997	-0.88218135	0.02832615	-0.5388996	0	0	-0.047263134000000005	1.6439608	-0.35277736	0.31919664	0.54970294	-1.1918094	-0.44165668	0.18944775	-0.04570258	-1.4965848999999998	-0.47901636	0.18708016047816697	-1.7484446	1.1077654	1.2783749	-0.48824558	-1.262151	-2.194077	0.13137883	-1.6072743999999999	1	1	-0.06977552	1.6879019	-2.171027	1.649059	-0.539502	-1.2448603999999999	-2.5433494999999997	0.080765985	-1.8722676	-0.0691654	1.6746566999999999	0.18708016	0.18708016	71	-0.01674116961658001	0.013199207372963428	-0.004467759281396866	-0.002362157916650176	-0.011050368659198284
a03	msl1	si00498785	21	82	0	-1.328958	0.75464916	0.25639972	0.23748358	-1.3119646	-1.6715958	-1.7189183999999997	-1.3711931999999998	0	0	1.6362378999999998	0.35516152	-0.98248327	-0.26284876	-0.98396105	0.08131299	-1.0195191	0.62060755	-0.22901767	-0.42251202	-0.9238347	-0.17760861017098103	-1.3809017	1.2179938999999997	0.55955046	-0.9018674999999999	-0.5859918000000001	-1.8417151999999999	1.6566715	-1.0298965	1	1	1.6470699	0.32815534	-1.9203305	1.7313317	-1.3874562	-0.54300314	-2.2824162999999995	1.6940025	-1.2487523999999999	1.6363972	0.32902592	-0.17760861	-0.17760861	71	-0.004001220688223839	0.01464547961950302	0.0028003423940390353	-0.007849316112697123	-0.013293730095028877
a03	msl1	si00498785	26	59	1	-0.47515607	-2.2799814	1.0489008	-0.16392146	-0.9601619	0.20786673	1.240846	-0.36842284	0	1	1.0615716	0.8127138	0.07961783	-0.6619656	-1.1957016000000003	0.21413806	0.7140681999999999	0.27766842	-0.4956577999999999	0.37891257	-1.3693815	-0.5588741431223629	-1.317417	0.49243402	-0.8832136	-0.8391033999999999	-0.9795116	-1.2230637	1.6259974	-0.9750939000000001	1	1	1.0116610000000001	0.82974875	-1.7820153000000003	1.2940610000000001	-1.1605055	-0.79909587	-1.7762338	1.624243	-1.1854501	1.0222219000000001	0.8326481	-0.55887413	-0.55887413	71	-0.00857427716255188	0.009314972907304764	0.0017923016566783192	-0.0022796818520873785	-0.004135873634368181
a14	none	si00517741	123	99	0	-1.0196606	1.3671294	1.5422181000000001	0.12147448	-0.14090148	-1.7556	0.09260835	-0.9740995000000001	0	0	-0.4589571	1.6684871	-0.5578185999999999	0.06974862	0.017165681000000002	-1.1580863000000001	-1.0195191	0.7135189000000001	0.32092762	1.3545797	-0.016204933	0.10419634896699699	-1.3441473999999998	1.1418366000000002	-2.5246124	-1.8610002	-0.38286284	-1.5589271999999998	0.38524702	-0.63353133	1	1	-0.44703007	1.6397514	-1.7431142	1.6222018	-1.8625323	-0.43832532	-2.0348742	0.30697373	-0.8165938	-0.44626752	1.6554846	0.10419635	0.10419635	71	-0.016436908394098282	0.017566092312335968	0.011861084960401058	0.00011406328121665864	-0.015320638194680212
b05	none	si00584073	257	89	0	-1.264276	-1.2175848	0.69936174	0.016873494	-1.6590685	-1.1612669	-0.5766806	-1.240987	0	0	0.35429013	1.1937561	-1.697805	0.036488883	0.9325054	0.12005321	-0.44165668	-0.21161252	0.13761252	0.7427557	-0.46874678	-0.0615712740553431	-1.6214752000000001	0.88142836	-1.0715483000000001	-1.4965708	-1.2501754999999999	-1.901743	-0.43582234	-1.1405082	1	1	0.37430096	1.1996563999999998	-1.3065568	-0.5031975999999999	0.6098992	-1.8869436000000002	-1.2057146	-0.91078264	-1.3550712999999999	0.36859187	1.1980483999999998	-0.061571274	-0.061571274	71	-0.011944523081183434	0.011833497323095798	-0.005571481306105852	-0.0028060374315828085	-0.003435780294239521
b16	none	si00589785	353	139	0	-1.4918388999999999	0.70121056	0.03171176	-0.19053182	-1.7381661	-2.0132084	0.45124272	-1.5506777	0	0	0.25033984	0.37907496	-0.17023718	0.75157326	-0.094403684	-0.6577874	-0.44165668	0.53894335	0.8542079	0.8420334	0.10588036	0.767266841056357	-1.6782773999999998	0.5044294	0.48035429999999996	-0.13427503	-1.6022025	-1.8407893	0.1497425	-1.6037941999999998	1	1	0.24600938	0.36649746	-2.257474	1.4691254999999999	-0.2353501	-1.683818	-2.5665188	0.29786626	-2.0744457	0.25172085	0.38383508	0.76726687	0.76726687	71	-0.003925665747374296	0.017234619706869125	-0.006022410001605749	-0.00800793431699276	-0.00920229684561491
a05	none	si00408485	42	89	0	-1.0273049	0.6873929	-0.2331764	0.17306967	-0.8531839	-1.2015837	-0.25071612	-0.99478066	0	0	0.34701940000000003	1.2633326999999999	-0.83090806	-0.0799202	0.23786382	0.67085737	0.13620575	0.28562975	-0.22901767	-0.9211611999999999	0.6022975	-0.0615712740553431	-0.9298263000000001	0.7155882	0.8089202	0.36879396	-0.6105778000000001	-1.131081	-0.13436301	-0.9213396	1	1	0.3638777	1.2852734	-1.4621614	1.5600015	-0.41262865	-0.28491506	-1.8406651000000003	-0.11557945	-1.1438825000000001	0.36377603	1.2694014	-0.061571274	-0.061571274	71	-0.011614616960287094	0.010222161188721657	-0.00010184910934185608	-0.0021411590278148647	-0.007395516615360975
b04	none	si00587069	247	136	0	-0.60540205	1.2684598999999999	-1.0216117	-0.29006952	0.3050993	-1.2595912	-1.2280681	-0.43825516	0	0	0.29891548	1.3138808000000002	-1.6519804	0.76820314	0.40270215	-0.7080552	0.7140681999999999	0.7135189000000001	0.8375429	0.9907857	-0.34789592	0.7175365541496551	-1.1670586	0.6187222	-2.0326655	-1.7111442	-0.78383607	-1.1744682	-1.4766538999999999	-0.47608355	1	1	0.32046384	1.3122254999999998	-1.877107	1.4034898	-1.472766	-0.99606806	-2.048807	-1.3926785	-1.1600021999999999	0.30789074	1.3219746	0.71753657	0.71753657	71	-0.013467058539390564	0.008499480783939363	0.004720814060419798	-0.00652053439989686	-0.017468370497226715
a01	ptk2	none	3	167	1	-1.459792	0.7494046999999999	-0.34136707	0.23733464	-1.5893906	-1.9114346999999998	0.35828540000000003	-1.5654808	0	1	1.2884035	1.6155012	0.9608883	1.2504693	0.08573848	0.43263805	-1.0195191	0.7135189000000001	1.1875081	-0.27696428	-0.36393714	1.2314161855189099	-1.1937889	0.3195884	0.109615915	0.26245013	-1.075317	-1.1470292	0.15356489999999998	-1.1547227	1	1	1.2885156	1.6121063999999998	-2.2099279999999997	1.3594354	-1.6814974999999999	-0.8362635	-1.8868898	0.2823815	-1.4797746	1.2983056999999998	1.6063258999999999	1.2314162	1.2314162	71	-0.015589845366775991	0.014181661419570446	0.0014614900574088097	-0.01405219454318285	-0.00761691201478243
b06	none	si00587377	265	145	0	-1.0793443999999999	0.77239746	1.6672328	1.3359964	-0.95868474	-1.3790611000000002	-0.05043078	-1.2657815000000001	0	0	0.74951714	1.660866	-1.298508	0.8180927	-0.47723547	-1.0621191	-0.44165668	0.7135189000000001	0.9208679	0.56671417	-0.91372395	0.866727414869761	-1.8653901000000002	1.0759143999999998	0.1796511	-0.7697648	-1.4398855	-2.2939847	-0.021899702000000004	-1.6960403999999998	1	1	0.7540194	1.6893935000000002	-2.3006973	1.6290486000000002	-0.6785998000000001	-1.4558365	-2.636388	-0.0067027896	-1.9808505	0.7549070999999999	1.67688	0.8667273999999999	0.8667273999999999	71	-0.017283014953136444	0.018527530133724213	-0.00020271237008273602	-0.01028205081820488	-0.008777759037911892
a12	none	si00580517	100	56	0	-1.1716633	0.9924144	-0.14924331	-0.08750885	-0.9176466000000001	-1.5847679	1.2211258	-1.0986753	0	0	1.5281898	1.6155803	-0.97661126	-0.5621864000000001	0.7368528	-0.10433697	-1.5973815	0.031465463	-0.6289779000000001	0.2955679	-1.4601030000000002	-0.608604430029065	-1.1871063999999998	1.0903709	-0.65812546	-0.26715500000000003	-0.5581903	-1.6127766000000001	1.1854552999999999	-1.0035226000000002	1	1	1.5347517	1.6586416000000002	-2.2315397	1.7971588	-1.3497312	-0.91614556	-2.5995462000000003	1.04561	-1.6460903999999998	1.5239825	1.6437737000000001	-0.60860443	-0.60860443	71	-0.016706794500350952	0.012649535201489924	-0.00016817143477965146	-0.004191931802779436	-0.017093900591135025
a03	msl1	si00498785	25	45	1	-0.8923546999999998	0.39685747	1.2600311000000002	0.006443475400000001	-0.88034886	-0.96820104	1.4944893	-0.8110875	0	1	1.6160946000000003	0.4855359	1.0442394	-0.8282643	-0.35271204	-1.3676823	-1.0195191	-0.214013	-0.812293	-0.24384715	1.7464639	-0.7909488153536389	-1.5145537	0.0125493305	-0.9923200999999999	-1.2348464	-1.4779323	-1.3128773999999999	0.6459868000000001	-1.0871313999999999	1	1	1.6377811000000002	0.38490462	-2.6378407000000004	0.49779799999999996	-2.6751617999999997	-1.8661802	-1.7924125	1.1559817	-1.6255329	1.6335977	0.40215316	-0.7909488	-0.7909488	71	-0.0033335594926029444	0.012887399643659592	-0.0012218935880810022	-0.003963890019804239	-0.01027331966906786
a02	abl2	none	11	131	1	-1.0052541	0.99624425	0.8561742	0.53957474	-0.7012713	-1.4260144	-0.11573851	-1.0533075	0	1	0.49801493	1.0550113	-0.27744922	0.61853427	-1.0288899999999999	-0.5315888000000001	-1.0195191	-0.28236469999999997	0.72088784	-0.32796636	1.0922889	0.634652742638485	-1.4878232	0.66710716	-1.5794151	-1.0291120999999999	-1.1892551000000002	-1.6071606	0.22158392	-1.1200463999999999	1	1	0.4291255	1.0339679	-2.1796715	1.2971221000000002	-0.44587013	-1.6390586999999999	-2.3395517000000003	0.6180008	-1.9141971999999998	0.44111618	1.0483360000000002	0.63465273	0.63465273	71	-0.00972403772175312	0.013896867632865906	-0.0013212087797001006	-0.007665252313017845	-0.012731395661830902
a21	bmp8a	si00395122	184	76	0	-1.1219758	0.20643912	-0.22272742	0.024343304	-1.2119771000000001	-1.1826473	1.3809122999999999	-1.0655459999999999	0	0	0.5971847	0.9120726	-0.48547277	-0.32936823	-0.26207474	-1.0413874	-1.0195191	-0.03949493	-0.36233774	-1.2856402	0.3627655	-0.277069183984385	-1.1670586	-0.042804475999999994	-0.24971168	-0.66460204	-1.0815488000000002	-0.8356285	1.4893482	-0.861002	1	1	0.6125921999999999	0.9117700000000001	-1.6264107	1.0061480999999999	-1.0424955	-0.8272456	-1.4485417999999999	1.6297089	-1.062241	0.6031489000000001	0.9124260000000001	-0.27706918	-0.27706918	71	-0.008891253732144833	0.010353884659707544	-0.0009406206081621348	-0.00204535061493516	-0.007354945875704288
