well	gene	sirna	image_idx	object_idx	is_infected	cells_areashape_area	cells_areashape_eccentricity	cells_areashape_extent	cells_areashape_formfactor	cells_areashape_majoraxislength	cells_areashape_minoraxislength	cells_areashape_orientation	cells_areashape_perimeter	cells_children_bacteria_count	cells_children_invasomes_count	cells_location_center_x	cells_location_center_y	cells_neighbors_anglebetweenneighbors_2	cells_neighbors_firstclosestobjectnumber_2	cells_neighbors_firstclosestxvector_2	cells_neighbors_firstclosestyvector_2	cells_neighbors_numberofneighbors_2	cells_neighbors_percenttouching_2	cells_neighbors_secondclosestobjectnumber_2	cells_neighbors_secondclosestxvector_2	cells_neighbors_secondclosestyvector_2	cells_parent_nuclei	nuclei_areashape_area	nuclei_areashape_eccentricity	nuclei_areashape_extent	nuclei_areashape_formfactor	nuclei_areashape_majoraxislength	nuclei_areashape_minoraxislength	nuclei_areashape_orientation	nuclei_areashape_perimeter	nuclei_children_cells_count	nuclei_children_perinuclei_count	nuclei_location_center_x	nuclei_location_center_y	perinuclei_areashape_area	perinuclei_areashape_eccentricity	perinuclei_areashape_formfactor	perinuclei_areashape_majoraxislength	perinuclei_areashape_minoraxislength	perinuclei_areashape_orientation	perinuclei_areashape_perimeter	perinuclei_location_center_x	perinuclei_location_center_y	perinuclei_parent_expandednuclei	perinuclei_parent_nuclei	prediction	f_0	f_1	f_2	f_3	f_4
a05	none	si00408485	42	22	1	-0.6936047	-0.005255063000000001	0.047748967999999996	-0.78028727	-0.7339939999999999	-0.5007727	1.0689674999999998	-0.32211545	0	1	-1.2449685	0.5837089	-0.647688	-1.1608617	0.8708870000000001	-0.20756519	-1.0195191	-0.6509643	-1.2622482	-0.18849422	-1.3598924	-1.17221434830502	-1.7818576000000002	0.5743649000000001	0.7508642	-0.5480593	-1.6252668	-1.9256021	-1.7056548999999999	-1.636751	1	1	-1.1984135	0.59424967	-2.123481	1.4217469999999999	-0.21568334	-1.5146165	-2.4027686000000004	1.6948064999999999	-1.9250648999999997	-1.2096594999999999	0.59442586	-1.1722143999999999	-1.1722143999999999	34	-0.00643646577373147	0.011945221573114395	-0.011253976263105871	0.010667283087968826	-0.012618104927241802
a02	abl2	none	15	25	1	0.022895055	1.4696424	-0.76917535	-1.7456553	3.3154068	-0.6931298	-0.03889165	1.1718993999999998	0	2	-1.5034838	1.6450900000000002	-1.8510917000000002	-1.1608617	0.8616362	-1.3474073	-1.0195191	-1.2533964	-1.2289181999999998	0.0005149031599999999	-1.8346883999999999	-1.12248406139832	-1.718373	1.3418436000000002	-0.8579399999999999	-1.7897357	-0.8445812	-2.2401953	0.044638686	-1.1744719	1	1	-1.3835313	1.6899402	-2.1753492000000003	1.7898678	-1.7592646	-0.9126235	-2.5849860000000002	0.04090097	-1.4007597	-1.3857447	1.6774331000000002	-1.1224841	-1.1224841	34	-0.017615027725696564	0.0016913190484046936	-0.0057892901822924605	0.01281391829252243	-0.031824201345443726
a10	none	si00580125	86	71	0	-1.1725453000000001	1.3561279	-1.9760076000000002	-0.43543658	-0.44920102	-1.8835949	-1.1253211	-1.0082062	0	0	0.5371362	0.7540243000000001	0.34062532	-0.44577733	-0.7161263000000001	0.15041076	-1.0195191	0.7135189000000001	-0.32900771	0.38529006	-0.83200186	-0.35995299549555504	-1.7851988999999997	1.4703315000000001	-2.4205403	-2.0755298	-0.6662983	-2.3613002	-1.2510302	-1.1689368	1	1	0.50935555	0.7187018000000001	-1.8122718	1.7756987000000002	-0.9894204	-0.68666285	-2.4394746	-1.2751435	-1.290637	0.51628095	0.71558726	-0.359953	-0.359953	34	-0.007803018204867841	0.01373745035380125	0.0026259359437972307	-0.0021688833367079496	-0.025175563991069797
a02	abl2	none	13	2	1	-0.08294816	0.83566195	0.36293304	-0.73579305	0.30210647	-0.3854328	1.2529663	0.22463435	0	1	-1.6367805	0.7917813	-0.62706083	-1.5267188999999999	-0.30589524	-1.4194858	-2.1752439	-2.7647254	-1.4122332	1.6270616000000002	-0.49506697	-1.5037495943497	-1.4410450000000001	1.2172796000000001	-0.14037354	-0.98440707	-0.7092793000000001	-1.9324828	1.4554669	-1.0763552	1	1	-1.7086401000000002	0.8532770000000001	-1.8554953	1.6724036	-1.0994531	-0.71958905	-2.280067	1.5860938	-1.2948027	-1.698286	0.85156953	-1.5037496000000001	-1.5037496000000001	34	-0.008718724362552166	0.007238393649458884	-0.00578985083848238	0.015729054808616638	-0.0214114598929882
a06	none	si00577689	49	46	1	-1.0546476999999999	1.209695	-1.0399227	-1.6195209	-0.06692268	-1.3464237	-0.17849635	-0.30554774	0	2	-1.1729466999999998	1.6664313999999998	-0.31928036	-0.64533573	0.73181176	-0.7166691999999999	-0.44165668	-0.6733526999999999	-0.97894305	-0.99217165	-0.7544065	-0.7743720530514051	-0.8563177	1.5053039	1.2013216	-1.0958806	0.4993815	-1.7078229	-0.07701367	-0.3759125	1	1	-1.151143	1.6839330000000001	-1.4708061000000001	1.9310356	-1.7906866999999997	0.50890267	-2.157907	-0.04635275	-0.5383886999999999	-1.1520966000000001	1.6677818	-0.77437204	-0.77437204	34	-0.016716979444026947	0.008665425702929497	0.004560203291475773	0.009162730537354946	-0.02068430185317993
a01	ptk2	none	7	49	1	-1.2972051000000002	0.73905003	-0.037980992000000005	-0.091619745	-1.2794292999999999	-1.6301892	1.1990878999999999	-1.262506	0	3	0.010513531999999999	0.9359058000000001	-2.543682	-0.71185523	0.9362874	-0.35279590000000005	-2.1752439	-1.6557199	-0.6789729	1.7393212	-0.75645864	-0.724641766144703	-1.6548883	0.5607493	-0.86413634	-0.18642181	-1.5356488000000001	-1.8275477	0.8823616	-1.5621575	1	1	0.03097644	0.89259404	-1.6609895000000001	0.62409425	0.9693178	-1.6915029	-1.7471503000000002	1.2686468000000002	-1.8018109	0.023907092999999997	0.89444315	-0.72464174	-0.72464174	34	-0.009456296451389791	0.010577120818197729	-0.01296512596309185	0.0030491717625409365	-0.012287504971027374
b09	none	si00584577	294	79	0	-0.769459	1.3185376	0.6256848	-1.6256715	0.46248829999999996	-1.3079916999999999	-0.03540489	0.11444260000000002	0	0	-0.17928405	1.6564225	-0.7754257	-0.26284876	0.7758841	-1.0565084999999999	-1.0195191	-0.3541009	-0.34567273	-0.9413735999999999	-1.0317216999999999	-0.227338897077683	-1.6181339	0.61736465	1.4183973	0.17489997	-1.4168923	-1.7688173999999999	0.098395556	-1.6024103	1	1	-0.12337428	1.6847991999999998	-2.1278033	1.4198016000000002	-0.41837472	-1.2739856	-2.2473652000000004	0.049173404000000004	-1.8628944	-0.12298346	1.6718678	-0.2273389	-0.2273389	34	-0.017034340649843216	0.006305938586592674	-0.011496241204440594	0.0011738967150449753	-0.015624038875102997
a04	none	si00577353	28	37	1	-1.1381462	0.63619334	-0.44471797	1.010729	-1.1273091999999998	-1.4071585	-0.94501513	-1.2747382	0	2	-0.51604104	1.0205752000000001	-0.9816531999999999	-0.7284851	2.0304706	-0.036577813	-2.7531064	-4.024958600000001	-0.828958	0.59568214	1.5875703	-0.923562913771511	-0.7761265	0.6118859999999999	-1.2436559	-1.3034208	-0.41158402	-0.8155766	-1.0224975	-0.20835997	1	1	-0.55261225	0.99708354	-0.0012071348	0.013036617	0.9597449	-0.6765216	-0.40512756	-1.1034959999999998	-0.38280475	-0.5518687	0.9926536	-0.9235629000000001	-0.9235629000000001	34	-0.00904492661356926	0.004574392456561327	-0.004191365092992783	0.007937125861644745	-0.009362260811030865
a14	none	si00517741	121	60	0	-0.3475562	1.123073	-0.7729942	-0.5104844000000001	0.3400311	-0.89675653	0.819499	-0.11606547	0	0	-0.99347746	1.5687283	-2.255264	-0.49566692	0.86202186	0.33479226	0.13620575	0.24487844	-0.4789928	0.7633514	0.57000834	-0.542297380820129	-1.3441473999999998	0.8576982	-0.9968055	-0.20964865	-0.9056301	-1.5741185	0.8790346	-1.1911178999999998	1	1	-0.9197375	1.5071719	-1.1423075	0.4059491	0.93119264	-1.285124	-1.2399325	1.1363492	-1.3093381000000002	-0.92627954	1.512114	-0.54229736	-0.54229736	34	-0.014026044867932795	0.004949124529957771	-0.00719829462468624	0.006351788528263569	-0.010984375141561031
b02	abl2	none	230	47	0	-1.4018723	1.476924	-2.2951646	-1.9336520000000001	-0.31351465	-2.1494	-1.53836	-0.75344944	0	0	0.81636435	0.8267802	-1.8067925999999999	-0.745115	0.5549809	0.24161	-1.0195191	-0.062249545	-0.6289779000000001	1.2105927	-0.23815481	-0.757795290749171	-1.5813796999999998	1.0229409999999999	0.15817247	-0.13271727	-1.1720226999999999	-2.0104845	-1.4175870000000002	-1.4855513999999999	1	1	0.8309801	0.8794271	-2.2185726000000003	1.3414257	-0.79454225	-1.7142726000000001	-2.4383242000000003	-1.6866883999999998	-1.8400275000000001	0.8171932	0.87303644	-0.7577953000000001	-0.7577953000000001	34	-0.00858274195343256	0.007766252849251031	-0.011953244917094707	-0.0007639872492291032	-0.02385327592492104
a05	none	si00408485	41	109	1	-0.9823215000000001	1.4140462	-1.8848459	-0.13406815	0.012622658	-1.8151718000000001	0.72514236	-0.86639607	0	3	-0.3278783	0.8346603000000001	-2.0859578	0.20278758	-0.7011143	-0.21639402	-1.5973815	-1.6954278999999999	0.18760754	-0.67757916	-0.5637085000000001	0.269963971989337	-0.76276135	1.0641735	0.609658	0.16034384	-0.14615294	-1.241466	0.3738591	-0.70565116	1	1	-0.32214206	0.80560595	-1.0385711	1.0879138000000002	-0.0900183	-0.39495948	-1.2339512	0.77179134	-0.85698414	-0.31184527	0.8104286999999999	0.26996398	0.26996398	34	-0.008535752072930336	0.003191637806594372	-0.004535310436040163	-0.0003992349375039339	-0.015621013008058071
a14	none	si00517741	121	29	0	-1.1102154	0.39324440000000005	-1.766029	-0.9128601000000001	-1.0060995000000001	-1.0943998	1.3256879	-0.7627871	0	0	-1.3466616000000002	0.6788162	-0.6777251	-1.1608617	-0.45814818	-0.57074255	-0.44165668	-0.66909623	-1.1955882	-0.68999684	0.43385845	-1.0561770121893799	-1.0066761999999998	0.6256369	-0.050329886	0.16275813	-0.7196100999999999	-1.1221837	-1.5151143	-0.93970484	1	1	-1.3665818	0.67473555	-1.6739566000000003	1.1561872	-1.0340731	-0.95122963	-1.7094692999999999	1.6774341	-1.1179816999999999	-1.3538572	0.6833736	-1.0561770000000001	-1.0561770000000001	34	-0.006388887763023377	0.010074926540255548	-0.004752263426780701	0.011003062129020693	-0.012693180702626705
a07	none	si00574497	55	24	0	-1.0781684	1.0744841	-2.6492014	-2.0168958	0.0010226617	-1.035088	0.23995581	-0.0009795852000000001	0	0	-1.2266252	1.4252783000000002	0.8230858	-1.1608617	-0.49707592	-0.97647345	-1.0195191	0.22512333	-1.1122631	-0.08021801	0.8994948	-1.13906082370055	-0.33507502	-1.2654455	-0.055283383	-0.6508321	-0.7357279999999999	0.41996863	-0.18909587	-0.040932853	1	1	-1.2839298000000001	1.4524333	-1.8036271000000001	1.5609441000000002	-2.5456986	0.49055025	-1.377777	0.07635711	-0.5189633	-1.2890668	1.4561416	-1.1390608999999998	-1.1390608999999998	34	-0.013489902950823307	0.004727622494101524	0.0015511633828282356	0.012178663164377213	-0.014317571185529232
