well	gene	sirna	image_idx	object_idx	is_infected	cells_areashape_area	cells_areashape_eccentricity	cells_areashape_extent	cells_areashape_formfactor	cells_areashape_majoraxislength	cells_areashape_minoraxislength	cells_areashape_orientation	cells_areashape_perimeter	cells_children_bacteria_count	cells_children_invasomes_count	cells_location_center_x	cells_location_center_y	cells_neighbors_anglebetweenneighbors_2	cells_neighbors_firstclosestobjectnumber_2	cells_neighbors_firstclosestxvector_2	cells_neighbors_firstclosestyvector_2	cells_neighbors_numberofneighbors_2	cells_neighbors_percenttouching_2	cells_neighbors_secondclosestobjectnumber_2	cells_neighbors_secondclosestxvector_2	cells_neighbors_secondclosestyvector_2	cells_parent_nuclei	nuclei_areashape_area	nuclei_areashape_eccentricity	nuclei_areashape_extent	nuclei_areashape_formfactor	nuclei_areashape_majoraxislength	nuclei_areashape_minoraxislength	nuclei_areashape_orientation	nuclei_areashape_perimeter	nuclei_children_cells_count	nuclei_children_perinuclei_count	nuclei_location_center_x	nuclei_location_center_y	perinuclei_areashape_area	perinuclei_areashape_eccentricity	perinuclei_areashape_formfactor	perinuclei_areashape_majoraxislength	perinuclei_areashape_minoraxislength	perinuclei_areashape_orientation	perinuclei_areashape_perimeter	perinuclei_location_center_x	perinuclei_location_center_y	perinuclei_parent_expandednuclei	perinuclei_parent_nuclei	prediction	f_0	f_1	f_2	f_3	f_4
a18	none	si00582393	156	64	0	-0.37578106	1.3700715	-1.6421618000000002	-1.0272449000000001	1.1164942	-1.1403892	0.32020816	0.13297191	0	0	0.016367637	0.48773924	0.47573352	-0.3958877	0.46181834	0.8685067	1.2919306000000002	0.6239446999999999	-0.4623278	0.32645756	-0.9763521999999999	-0.475990331611193	-0.3450989	1.1079923	0.6764649	-0.6031574000000001	0.36383614	-0.9151289	0.044531796	-0.06827131	1	1	0.011412381000000001	0.47296634	-0.044430635999999996	0.7257437	-0.267409	0.09915734	-0.42734322	0.23485999	0.08598677	0.013712671999999999	0.47702286	-0.47599033	-0.47599033	11	-0.00476998183876276	-0.001360988593660295	0.004411576315760613	0.002540556481108069	-0.010421782732009888
a06	none	si00577689	53	2	1	0.34277678	-0.18338543	-0.042450745	-1.0523545	0.3614182	0.9517955	0.6518769	0.78268325	0	1	-1.6234399	0.26278818	1.147605	-1.3604201	0.12990832	1.8098615000000002	-0.44165668	-1.1550311000000002	-1.2455832	0.39939463	-1.6629886999999999	-1.5037495943497	0.8844992	0.64995444	-0.46966946	0.36293295	0.96663034	0.42090484	1.0768229	0.53409666	1	1	-1.6815624	0.30709840000000005	0.046338715	0.7198246	-0.96530545	1.0083891	0.29278386	1.3041588	0.5061459	-1.6741641999999999	0.30250224	-1.5037496000000001	-1.5037496000000001	11	-0.0028962530195713048	-0.004330110270529985	0.008409764617681503	0.017011355608701706	-0.002957745222374797
a10	none	si00580125	88	44	0	-0.57570714	0.69220036	-0.9265641	-1.022968	-0.29780915	-0.7032841	-0.8573636	-0.07238629	0	0	-0.8984785	1.3924929	0.3110947	-0.8448941999999999	-0.3934424	0.9953438	-0.44165668	-0.32992843	-0.7123029000000001	1.2409673	-0.32504377	-0.8075255776558729	-0.5823311999999999	-1.0253610999999998	-1.4623313999999998	-2.3481069	-0.7122951	0.30686498	-1.5377268999999998	0.5233207999999999	1	1	-0.89763945	1.4212268999999997	-0.1524894	-0.19271725	0.13765270000000002	-0.7758896	-0.3449213	-0.9305754999999999	-0.1794942	-0.8997214	1.4048377	-0.8075256	-0.8075256	11	-0.01327299140393734	0.0012734496267512439	0.0005463439738377929	0.008990800939500332	-0.0051500615663826466
a06	none	si00577689	49	34	1	-0.5036748999999999	0.36197358	-0.6665810000000001	-1.155507	-0.21662201	-0.25065354	0.08061155	0.08432865	0	1	-1.3143364	1.5219444	-0.27334964	-1.0610825000000002	-0.7410295	0.7436373000000001	0.7140681999999999	-0.09475030000000001	-1.1122631	-0.60170734	-0.8839732	-0.9732932006782129	-0.027675502	0.5289196999999999	0.6814378000000001	0.21905662	0.13388932	-0.18655498	-0.058776714	-0.09187811	1	1	-1.3399136999999999	1.5385619	-0.27783754	0.8644412	-0.38960359	0.36188453	-0.39368588	-0.2759626	-0.054112107	-1.3359914	1.5329685	-0.9732931999999999	-0.9732931999999999	11	-0.014826389029622078	0.0013986796839162707	0.00290740211494267	0.011961057782173157	-0.0038842861540615563
b10	rpl26	si00588413	302	46	0	-0.32138940000000005	0.61034536	0.49147920000000006	-0.23144141	-0.18986468	-0.5035816	0.31889698	-0.21323788	0	0	-0.8268228000000001	0.12530524	0.808496	-0.6785955	1.0457726	0.69467914	0.13620575	-0.028363818	-0.74563295	-0.49635252	-1.1284873	-0.7743720530514051	-0.25488386	1.4405507	0.39654229999999996	-0.78098863	1.0102386	-1.2083777	0.1079975	0.08288659	1	1	-0.8365879	0.095013864	0.5866325	1.1037678999999998	0.43635792	0.6552680999999999	-0.5090526	0.14559892	0.26570556	-0.8392460999999999	0.0943903	-0.77437204	-0.77437204	11	-0.0014487344305962324	0.004139983560889959	0.00926613062620163	0.007882320322096348	-0.005246505606919527
b02	abl2	none	226	5	0	-0.42252848	-0.062795565	0.6793589	-1.9499418999999998	-0.477793	-0.15804234	-1.3267772	0.9211925999999999	0	0	-1.6611886000000002	1.3407621	1.1447513999999999	-1.3936799	0.16974856	-1.6287671000000001	-1.5973815	-1.3117982	-1.4455632999999999	0.28195238	1.3525393	-1.4540193074430001	-0.42863140000000005	1.345308	1.3127563	-0.39158845	0.6344664000000001	-1.2193643	1.6240754	-0.22156774	1	1	-1.7044724999999998	1.3239014	-1.1941757	1.8232785	-1.529787	0.7902011	-1.75785	1.6830508999999998	-0.3717105	-1.6919558999999997	1.3240961000000002	-1.4540193000000001	-1.4540193000000001	11	-0.012397697195410728	0.005016015376895665	0.003542866325005889	0.01609281450510025	-0.01472223270684481
a02	abl2	none	17	19	1	-0.5665929	0.41108128	0.29804474	-1.3641318999999998	-0.40645516	-0.49633035	-0.2707682	0.15939143	0	2	-1.1384401000000002	1.2720133	0.31220138	-1.3105305	-0.9194606	1.0520192	0.7140681999999999	-0.28933364	-1.0622681	1.3715447	0.12377589	-1.22194463521172	-0.5288704000000001	0.9608876000000001	-0.71515083	-0.8433746999999999	0.094581045	-0.8707785	-0.27786827	-0.14630325	1	1	-1.1519886000000001	1.2654331	0.18465392	0.5342398	0.62424225	-0.14213452	-0.41140416	-0.34821025	-0.112841025	-1.1539614	1.2693149	-1.2219447	-1.2219447	11	-0.011582761071622372	0.002886719303205609	0.002689728979021311	0.011907050386071205	-0.0060787671245634564
a03	msl1	si00498785	23	17	0	-0.64538723	0.8513301999999999	-0.7667611	0.23301858	-0.3368163	-0.9425333	1.0564593	-0.64360696	0	0	-1.2635285	1.1746416000000002	-1.1792667	-1.2273811000000001	0.25027588	1.0895654	-1.0195191	-0.25674072	-1.1122631	1.0680876	0.29802433	-1.25509815981619	-0.4720683	0.59889144	-0.6242888000000001	0.57713807	-0.22725074	-0.62481374	0.9356128	-0.5682881	1	1	-1.2719709	1.1534828000000001	-0.18274584	0.39874935	0.72830045	-0.23422122	-0.3529884	0.93464816	-0.4375035	-1.2737428999999998	1.1554456	-1.2550981	-1.2550981	11	-0.010420980863273144	0.005372947547584772	-0.001182248815894127	0.012547820806503296	-0.003683892311528325
b10	rpl26	si00588413	302	34	0	-0.2223084	0.37158224	-0.32437843	-0.16683313	-0.15254016	-0.19439179	-1.1806778	-0.15926869	0	0	-1.0380453	1.0729467	-1.0348582	-1.1109719999999998	-1.2996721000000002	0.29235294	0.13620575	-0.3087764	-1.0122731	-0.20357089999999997	1.2181033	-0.9732932006782129	-0.7527374	0.91727346	-0.60116404	0.4300458	-0.27937287	-1.1173574	-0.8459253000000001	-0.77324253	1	1	-1.0509760000000001	1.1240864	-0.32106104	0.78600353	1.0383188	-0.27075058	-0.7837137	-0.8563983000000001	-0.65883553	-1.0514011	1.1257823	-0.9732931999999999	-0.9732931999999999	11	-0.00995970144867897	0.003138682805001736	-0.0027788442093878984	0.009814596734941006	-0.006071100477129221
a13	znf729	si00575589	111	19	0	-0.638625	0.78964645	-0.11900949	-0.72726864	-0.34335148	-0.8663914	-1.0714253999999999	-0.28983685	0	0	-1.5285472	0.23551425	-0.15537956	-1.0943421999999998	1.0743103999999999	0.04114443	0.13620575	0.08723635	-1.2955782	-0.30630029999999997	0.94105464	-1.22194463521172	-0.43531400000000003	0.88220775	-0.6348913	-0.23319401	0.14940739	-0.6949515	-1.2717208	-0.28291172	1	1	-1.5090351999999998	0.26084796	-0.014174185	0.44845825	0.36547112	-0.16634238	-0.3447861	-1.1787801000000002	-0.16265006	-1.5112941	0.25858158	-1.2219447	-1.2219447	11	-0.0019329838687554	0.0056013413704931745	0.0025922369677573442	0.013189688324928284	-0.005043094977736473
