well	gene	sirna	image_idx	object_idx	is_infected	cells_areashape_area	cells_areashape_eccentricity	cells_areashape_extent	cells_areashape_formfactor	cells_areashape_majoraxislength	cells_areashape_minoraxislength	cells_areashape_orientation	cells_areashape_perimeter	cells_children_bacteria_count	cells_children_invasomes_count	cells_location_center_x	cells_location_center_y	cells_neighbors_anglebetweenneighbors_2	cells_neighbors_firstclosestobjectnumber_2	cells_neighbors_firstclosestxvector_2	cells_neighbors_firstclosestyvector_2	cells_neighbors_numberofneighbors_2	cells_neighbors_percenttouching_2	cells_neighbors_secondclosestobjectnumber_2	cells_neighbors_secondclosestxvector_2	cells_neighbors_secondclosestyvector_2	cells_parent_nuclei	nuclei_areashape_area	nuclei_areashape_eccentricity	nuclei_areashape_extent	nuclei_areashape_formfactor	nuclei_areashape_majoraxislength	nuclei_areashape_minoraxislength	nuclei_areashape_orientation	nuclei_areashape_perimeter	nuclei_children_cells_count	nuclei_children_perinuclei_count	nuclei_location_center_x	nuclei_location_center_y	perinuclei_areashape_area	perinuclei_areashape_eccentricity	perinuclei_areashape_formfactor	perinuclei_areashape_majoraxislength	perinuclei_areashape_minoraxislength	perinuclei_areashape_orientation	perinuclei_areashape_perimeter	perinuclei_location_center_x	perinuclei_location_center_y	perinuclei_parent_expandednuclei	perinuclei_parent_nuclei	prediction	f_0	f_1	f_2	f_3	f_4
a02	abl2	none	18	223	1	1.3820983	0.79360414	-0.8906295	-0.14871879999999998	1.6099981	0.80676055	0.9523804	0.8742759	0	2	1.31979	0.7845709	-1.1038553	2.2316314999999998	0.42687944	1.8511133000000002	2.4476554	0.5836041000000001	2.4707136000000003	1.5494142	0.33675897	2.15971487444401	0.68402123	0.48907444	0.024117377000000002	-1.3808551000000002	0.75418806	0.47238362	1.2449057	1.1703441	1	1	1.3223826	0.7552875	1.3127872999999999	0.16956244	-0.18520276	0.7944876999999999	0.75552243	1.1926926000000002	1.0851046	1.3246572	0.7557676999999999	2.1597150000000003	2.1597150000000003	16	-0.0064105819910764686	-0.015942232683300972	0.014629920944571497	-0.01635500229895115	-0.0008726378437131642
a03	msl1	si00498785	23	137	1	0.18195389	0.98761284	0.16239189	-0.9289516	0.72168756	-0.33353558	0.26667234	0.5631506	0	2	0.9243713	1.2253826	-1.5986676000000002	0.60190445	-1.1198636999999998	-1.7983514999999999	0.13620575	-1.6875522	0.5209077	-1.6874022000000002	-0.44455200000000006	0.7341133164518889	0.9646904000000001	0.13071273	0.71859956	0.73647255	0.63788056	0.8455534	0.13062659	0.45430365	1	1	0.89089316	1.2267173999999998	0.8286841	-0.25268722	-0.052579638	0.6790961	1.048585	0.18797386	0.666802	0.8912646999999999	1.2289665	0.73411334	0.73411334	16	-0.013188800774514677	-0.01450190320611	0.0030714592430740595	-0.00565760862082243	-0.00038781124749220913
a02	abl2	none	16	87	1	0.00084438483	0.8071543999999999	-1.2439306	-0.62560564	0.3946732	-0.25985527	-0.93443304	0.23193429999999998	0	1	1.4711683	1.4061238999999999	1.2162899	-0.030030592999999998	0.8774203000000002	-1.2946383	-0.44165668	-0.026522972000000002	-0.16235764	-0.4407063	1.2661606	-0.0947247986598111	0.6940451	-0.19643898	0.78189784	1.0645261000000001	0.26402855	0.809346	-1.1700674	0.16406348	1	1	1.5019683000000001	1.4590112	0.5520537	-0.41846624	0.17796485	0.3789605	0.9020771000000001	-1.1178351999999998	0.35336918	1.5027081	1.4603667	-0.0947248	-0.0947248	16	-0.013900468125939371	-0.011249627918004991	0.0005897753871977329	-0.0041158837266266355	0.0017168710473924875
a06	none	si00577689	49	143	1	0.4556762	0.5557718	-0.6001696999999999	-0.43017417	0.57926697	0.30280602	0.30779487	0.46199179999999995	0	2	1.0796412	1.5037677	0.5373585999999999	0.8846122	0.33987367	0.96555865	0.7140681999999999	0.6976446999999999	0.77088284	-1.0070344999999998	-0.50198644	0.8335738902652929	1.8835476999999998	-0.6879826	0.62966985	0.29857117	0.8814344000000001	2.0294263	-1.1840771	1.2116452	1	1	1.0766946000000002	1.4891466999999998	1.4338131	-0.65295637	-0.5991599	1.1841792	1.8610305	-1.1236681	1.3959118000000001	1.0747693999999999	1.4887866	0.8335739	0.8335739	16	-0.01442679949104786	-0.014684272930026053	0.012977372854948044	-0.006619085092097521	0.010073025710880756
a04	none	si00577353	33	87	1	0.58945024	-0.692462	-1.1302526000000002	-1.2745975	0.22526433	1.2163992000000001	0.9705780999999999	1.1718107	0	2	0.5845531999999999	0.6897854999999999	1.1001331	-0.16306955	-0.9272111999999999	-1.201114	0.13620575	-0.70876116	-0.06236759	0.5435515999999999	1.7302773999999999	-0.0947247986598111	0.8644514000000001	-2.101588	-0.95980877	-1.3295938999999999	-0.026145736	1.8280766	0.8007076	1.2872456	1	1	0.6132291999999999	0.64635634	1.2436296999999998	-1.5381995000000002	-0.07262266	0.23061131	1.45155	1.2794687	0.97842383	0.6129066	0.65161914	-0.0947248	-0.0947248	16	-0.005732686724513769	-0.01761004701256752	0.003026156220585108	0.0006045790505595505	0.006887392606586218
a05	none	si00408485	40	129	1	0.8699348	-1.1258104	0.025240954	1.0703559	0.06719128	1.2941409	1.2918786	0.08947036400000001	0	4	0.8198821	1.1518545	-0.19736032	0.8347226000000001	1.5109655	-0.8460242	-2.1752439	-2.6650999	0.43758267	-1.3609626	-1.4653088	0.6014992180340171	0.48688456	0.33753756	0.6972986	-0.77750486	0.5104456	0.44439605	0.32538345	0.7084838999999999	1	1	0.8245844999999999	1.1609003999999998	1.0102228000000002	0.061987687	-0.26762787	0.5597728	0.6551585	0.42079064	0.90760434	0.8274507	1.1598448000000001	0.6014991999999999	0.6014991999999999	16	-0.012702034786343576	-0.011433331295847893	0.005980215035378933	-0.004231242928653956	0.0016378528671339154
b13	none	si00585305	332	128	0	0.86082053	0.6993595	0.4118057	-1.5171101	1.1820893	0.6235721	-0.29030177	1.6540985000000001	0	0	0.5804731	1.5954101	-0.96439093	0.68505377	1.3356799	-0.3174651	0.7140681999999999	-0.26536217	0.6042327	0.12799534	-1.2997265	0.584922455731783	0.9212535	-0.56375974	-0.8764042999999999	-1.7385715	0.33369178	1.248946	0.9362155000000001	1.5754313	1	1	0.6006574	1.6416117	0.59959954	-1.3478788000000002	-0.7254151	0.17409155	1.2957895000000001	0.1304157	0.83307254	0.6048060000000001	1.6331120000000001	0.58492243	0.58492243	16	-0.016516834497451782	-0.01629108376801014	0.008336735889315605	-0.0030434639193117623	0.0007573116454295813
a02	abl2	none	15	108	1	0.29867542	-0.77860326	-0.9986369	-0.8634997	-0.063688815	0.8868845999999999	-1.3704488000000001	0.61100036	0	1	0.029551586	1.1999892	-1.4149553999999998	0.16952783	-0.96036017	-1.0203216999999998	1.869793	0.16289394	0.1042825	-1.3070767	0.1078077	0.253387209687103	0.8410622999999999	0.24904938	0.60574013	0.1853827	0.69332826	0.75023735	0.032522622	0.5708274	1	1	0.0068230140000000005	1.1892014	0.87622994	-0.18755850000000002	-0.21148209999999998	0.6401220999999999	0.95594406	0.11301428	0.7799132	0.0065891626	1.1922827	0.25338720000000003	0.25338720000000003	16	-0.01209800224751234	-0.010635851882398129	0.006973955314606428	0.00029455186449922616	0.004717358388006686
a06	none	si00577689	48	85	1	2.4328863999999997	-0.18122987	0.28417924	0.19073862	1.2628807	2.0435035	-1.4544485	1.2086848999999997	0	2	-0.6559068	0.51803315	1.1372825	-0.32936823	-1.3149847	1.7070488000000001	0.7140681999999999	0.44847440000000005	0.004292446	0.65664333	-1.9130573	-0.127878323264279	0.7675536999999999	-0.29165637	0.6519307	0.9861955	0.27723715	0.9214896999999999	-0.9461389000000001	0.23861523	1	1	-0.6695939999999999	0.47070977	0.6298560000000001	-0.37914416	0.12881513	0.45866075	0.9466829	-0.93204856	0.43387824	-0.6698430000000001	0.47139582	-0.12787832	-0.12787832	16	-0.0053074550814926616	-0.013182826340198515	0.0038970243185758595	0.005862552206963301	0.009510650299489498
a04	none	si00577353	31	133	0	0.58210003	0.7907763000000001	0.047911234000000004	-0.1949796	0.80505306	0.1203745	-0.13883789	0.4232321	0	0	0.9829106	0.5201983	-1.6023152	0.651794	0.13979024	1.2774953000000002	1.2919306000000002	0.6054484	0.7042228	1.1891192	1.0250889	0.667806267242953	1.5059808000000001	-0.68191534	0.5989974	0.9493812	0.632156	1.7193439	0.03917776	0.7261789000000001	1	1	1.0401741	0.57134265	0.5088302	-0.2815809	-1.0716473999999998	0.99189794	1.3651174	-0.13251477	0.9517982	1.0432758	0.56620413	0.66780627	0.66780627	16	-0.004289607051759957	-0.01149857882410288	0.0108332559466362	-0.005851503927260636	0.008150126785039902
