well	gene	sirna	image_idx	object_idx	is_infected	cells_areashape_area	cells_areashape_eccentricity	cells_areashape_extent	cells_areashape_formfactor	cells_areashape_majoraxislength	cells_areashape_minoraxislength	cells_areashape_orientation	cells_areashape_perimeter	cells_children_bacteria_count	cells_children_invasomes_count	cells_location_center_x	cells_location_center_y	cells_neighbors_anglebetweenneighbors_2	cells_neighbors_firstclosestobjectnumber_2	cells_neighbors_firstclosestxvector_2	cells_neighbors_firstclosestyvector_2	cells_neighbors_numberofneighbors_2	cells_neighbors_percenttouching_2	cells_neighbors_secondclosestobjectnumber_2	cells_neighbors_secondclosestxvector_2	cells_neighbors_secondclosestyvector_2	cells_parent_nuclei	nuclei_areashape_area	nuclei_areashape_eccentricity	nuclei_areashape_extent	nuclei_areashape_formfactor	nuclei_areashape_majoraxislength	nuclei_areashape_minoraxislength	nuclei_areashape_orientation	nuclei_areashape_perimeter	nuclei_children_cells_count	nuclei_children_perinuclei_count	nuclei_location_center_x	nuclei_location_center_y	perinuclei_areashape_area	perinuclei_areashape_eccentricity	perinuclei_areashape_formfactor	perinuclei_areashape_majoraxislength	perinuclei_areashape_minoraxislength	perinuclei_areashape_orientation	perinuclei_areashape_perimeter	perinuclei_location_center_x	perinuclei_location_center_y	perinuclei_parent_expandednuclei	perinuclei_parent_nuclei	prediction	f_0	f_1	f_2	f_3	f_4
a06	none	si00577689	51	112	1	0.3339565	-1.6746386000000002	1.5514598999999998	1.4114475	-0.36094412	0.9438462	-1.7107473999999998	-0.29026228	0	1	0.021638477000000003	1.1474737	0.8384394000000001	0.26930705	0.034462873	-1.5771184999999999	0.13620575	0.611835	0.35425759999999995	0.7149703000000001	1.2596105	0.31969425889603903	-0.21812956	0.35647988	0.51881105	0.61859196	-0.16358897	-0.26162988	-1.3508723	-0.37067124	1	1	0.03038556	1.1261616	0.124141015	0.0021776112	0.8018844	-0.1688987	0.058244538	-1.2596028000000001	-0.22821641	0.030921393999999998	1.1282976	0.31969425	0.31969425	63	-0.011155198328197002	0.0016722091240808368	0.003932775463908911	-0.001288239029236138	0.01204297225922346
b06	none	si00587377	266	118	0	0.5935664	-1.5414736	0.87788045	0.65924937	-0.08890482	1.2959185	1.7060461999999998	0.07612732	0	0	0.72095114	1.4020834999999998	0.9300705	0.28593692	-0.83203524	1.2953238	0.7140681999999999	0.7135189000000001	0.57090276	1.1246441999999999	-0.6596316999999999	0.419154832709443	1.0749532	-0.3866604	0.22688991	0.8948961	0.45776287	1.2260556999999999	-1.1857293	0.4723335999999999	1	1	0.711398	1.4024502	0.8113946999999999	-0.63359416	-0.10168595	0.5883102	1.2658285	-1.1459382	0.67766887	0.71137136	1.404199	0.41915482	0.41915482	63	-0.013446244411170484	-0.007457743864506483	0.009853044524788857	-0.0033474282827228308	0.016590161249041557
a04	none	si00577353	35	102	1	0.63208157	-1.2599818	1.2782784	0.94212586	-0.06771034	1.1776266000000002	0.040580347	0.0044033094	0	1	-0.09752855	0.52769935	1.2261106000000002	0.05311875	-0.023915907	-1.3269236999999998	1.869793	0.7135189000000001	0.20427255	0.3069804	1.1305583000000001	0.153926635873699	1.6997761999999998	-0.68574053	0.4752299	0.29957357	0.77501315	1.8973186000000002	1.4450996999999999	1.0965058	1	1	-0.08968899400000001	0.50751126	1.321432	-1.3150692	-0.5468295999999999	0.8077663	1.9355261000000001	1.3700407	1.2847021	-0.087862566	0.5087496	0.15392664	0.15392664	63	-0.004757713060826063	-0.006872020196169615	0.015896711498498917	0.0017520206747576597	0.02266019582748413
a01	ptk2	none	9	102	1	0.09522125	0.52672195	1.4254518999999999	1.4039481000000003	0.10398959	-0.11795283	-0.15216434	-0.4238647	0	2	1.1804857	0.98646206	0.91471124	0.05311875	-0.20003438	-1.2008877	0.7140681999999999	0.7135189000000001	0.020957455	-0.3986011	1.1918715	0.153926635873699	0.35323262	0.5762347	0.98728395	0.40500697	0.47098333	0.06968983	-0.24894585	0.13873753	1	1	1.1903995	0.9639837	0.543409	0.17462070000000002	0.24412129999999999	0.4178486	0.42176446	-0.34007573	0.317416	1.1907184	0.96479785	0.15392664	0.15392664	63	-0.00929761491715908	-0.0004116263880860061	0.010101714171469213	-0.005114265717566013	0.008274581283330917
a01	ptk2	none	9	105	1	-0.15233427	-1.1354376	1.1697787	0.8004474	-0.5683007	0.38573155	1.3670301	-0.42622593	0	1	1.1815971	0.5709154000000001	-1.5890693999999999	0.28593692	0.99151814	0.6936969	1.2919306000000002	0.7135189000000001	0.33759263	1.0337927	-0.16560535	0.203656922780401	0.6940451	-0.5090697	1.7860076	0.8297129999999999	0.15711299	0.9880046	1.6425647	0.23962164	1	1	1.2025603	0.5624848000000001	0.73791474	-0.92472905	0.3034671	0.24268444	1.1225313000000001	1.6006582	0.43496507	1.2038951	0.5629076	0.20365693	0.20365693	63	-0.005198745522648096	-0.00443531759083271	0.005594822578132153	-0.005075349938124418	0.01863526739180088
a21	bmp8a	si00395122	188	148	0	0.5844520999999999	0.06843536	0.70394343	0.29524356	0.23741211	0.5514667	-0.33795359999999997	0.20600353	0	0	0.52449065	0.5250558000000001	1.0990106000000002	1.0176512	0.8402289000000001	-1.320463	0.13620575	0.36791033	0.77088284	-1.0947669	0.8450519000000001	0.9164577017764629	0.90120566	-0.7540689	0.8157151999999999	0.51279926	0.22837937	1.2880279	0.49499753	0.49069914	1	1	0.5282125	0.51402336	0.90216404	-1.0184122	-0.02160702	0.36245966	1.3013268	0.5466616999999999	0.7061054	0.52761525	0.5128952	0.9164576999999999	0.9164576999999999	63	-0.005140478257089853	-0.00933731161057949	0.006707270629703999	-0.005675110500305891	0.013297590427100658
a01	ptk2	none	9	96	1	-0.49456066	0.72943544	1.2822936000000003	0.48535207	-0.28517947	-0.7384323	-0.026080905	-0.58918697	0	1	1.1576115	0.799251	0.015216945	0.15289797	0.19738329999999998	1.1989607	1.2919306000000002	0.7135189000000001	0.28759759999999995	0.9644323	-0.6264166999999999	0.054466062060295	0.61719525	0.60153973	0.97332525	0.17853008	0.76601917	0.31109095	0.019489322	0.41337994	1	1	1.144643	0.8068526	0.8113946999999999	0.039474458	0.013148085	0.583866	0.6979803000000001	-0.019359166	0.6226081	1.1451793	0.80614865	0.05446606	0.05446606	63	-0.007732155267149209	-0.00021266208204906437	0.012292040511965752	-0.004853150807321072	0.007968215271830559
a14	none	si00517741	121	121	0	-0.37225294	0.30594715	0.18979238	0.670165	-0.32225190000000004	-0.30479732	1.1398423999999998	-0.5458187	0	0	-0.10228359	0.49374038	0.42044008	0.25267717	-0.82774323	-0.79254574	0.13620575	0.60950357	0.6542278	0.9965578000000002	-0.09940075	0.46888511961614504	0.96803164	-3.0350422999999997	0.40135770000000004	0.70703804	-0.1796585	1.9775779999999998	-0.64872175	0.46679899999999996	1	1	-0.09574203	0.4941957	0.49154076	-1.9147679	-0.28297672	0.095866434	1.4761798000000002	-1.4918046999999999	0.522266	-0.09870926	0.49476868	0.46888512	0.46888512	63	-0.00526038883253932	-0.004354238975793122	0.0035623891744762655	-0.0005693714483641088	0.02058141678571701
b05	none	si00584073	256	116	0	-0.6015799	-1.8473297	3.435739	2.0862455	-1.0626363	-0.079024546	0.60663104	-0.99390465	0	0	1.5886877000000001	1.6129308	-0.9890726999999999	0.41897586	-0.18511005	-1.529626	-1.5973815	0.6806129	0.28759759999999995	-1.3847766000000001	-0.3318935	0.386001308104975	0.5002498	-0.45296314	-0.030483907	0.7032785	0.034981318	0.7925215	-0.19414422	0.14569795	1	1	1.5847101000000001	1.6087416	0.4526396	-0.93057466	0.12969066	0.05534259	0.93830264	-0.25266698	0.2998471	1.5858631	1.6111733	0.38600132	0.38600132	63	-0.0167147908359766	0.003126653376966715	0.009194224141538143	-0.007843773812055588	0.020572608336806297
a05	none	si00408485	38	95	0	-0.42341049999999997	0.19641463	1.4274476	0.59643024	-0.5002724000000001	-0.39585352	1.7403171000000002	-0.56429726	0	0	0.50594294	0.84265685	-1.0585753	-0.046660464000000006	-1.047474	-0.84418684	0.13620575	0.4389976	0.08761749	0.30301595	-1.1062809	0.037889299758061004	0.5202975999999999	-0.15351602	0.49518198	0.99591273	0.16948184	0.65828055	0.9925484	0.06628243	1	1	0.5044107	0.8032818	0.3489032	-0.20705156	0.068398446	0.31832597	0.67574173	1.0303216	0.24777457	0.50504905	0.8037245	0.037889297999999995	0.037889297999999995	63	-0.009010584093630314	-1.6319003407261334e-05	0.006770065985620022	-0.0015341517282649875	0.010650933720171452
a02	abl2	none	15	120	1	0.41627902	-1.9656754	0.8798324000000001	0.25429848	-0.30781418	1.1478482	0.33290476	0.11964146	0	3	0.21953058	1.1641089	-0.025168875	0.5187550999999999	0.71314836	1.2703947	0.7140681999999999	0.35111135	0.25426757	-1.3321114	0.18663198	0.452308357313911	0.66063213	0.93394357	0.6466084	-0.027880538	1.0742923999999998	0.0029828793	0.22736104	0.5239916	1	1	0.21772870000000002	1.1347459999999998	0.92809814	0.47823974	-0.05655478	0.89143646	0.49907964	0.24651815	0.7420585999999999	0.21718259	1.1365432	0.45230836	0.45230836	63	-0.01042688637971878	-0.004142495337873697	0.012771228328347206	-0.0019027782836928966	0.007874613627791405
a16	unknown	si00582085	143	121	0	-0.50661504	0.59520805	1.0159451	0.32628697	-0.29687762	-0.5866855	-0.12324937400000001	-0.55412173	0	0	1.3512815	1.6370087	-0.74636436	0.5021252	0.0076256064	-1.183766	-0.44165668	0.7135189000000001	0.38758764	-1.1634423	-0.21069612	0.46888511961614504	0.9546665000000001	-0.37504253	0.6435611999999999	0.33565336	0.42142060000000003	1.172004	0.8983003	0.5926312	1	1	1.3209362	1.6504393	-0.21300229999999998	0.23032346	-1.3620921	0.57504946	0.5028049	0.28219402	0.49482572	1.3233518999999998	1.6341219999999999	0.46888512	0.46888512	63	-0.016565343365073204	-0.0008602035231888294	0.01200103759765625	-0.007065462879836559	0.0063557904213666925
a01	ptk2	none	1	140	1	-0.24259502	-0.5767420999999999	0.8442259	2.1538908	-0.59837687	0.04139967	-1.4664118	-0.7747972	0	1	0.5114797999999999	1.4449173	1.2249568000000002	0.9345018	1.0018890999999999	1.0646844	0.13620575	0.7135189000000001	0.6042327	-1.0412965	-0.6603124	0.7838436033585909	0.5336628000000001	-0.24231051	0.25261644	0.9957434000000001	0.13201249	0.7058366999999999	-0.8967083	0.075632825	1	1	0.5161578	1.4398963	0.48289606	-0.34308562	0.28570515	0.28825890000000004	0.7575979	-0.89905816	0.2537511	0.5168959	1.4410936	0.7838436	0.7838436	63	-0.014116995036602019	0.0014986752066761255	0.009293273091316223	-0.005767870228737593	0.016128743067383766
