50
88
300
14
310
176
633
122
115
193
445
106
239
340
259
101
58
377
33
206
103
99
104
307
52
200
438
183
339
28
168
86
310
193
260
361
181
255
67
84
268
391
38
150
79
103
373
300
114
201
