143
75
73
121
116
78
166
99
94
142
90
117
67
2
67
157
99
14
35
165
62
88
136
72
58
160
50
77
67
88
67
123
125
93
145
115
124
110
94
72
152
159
155
144
97
108
49
121
100
88
122
111
155
112
42
146
108
87
67
101
120
67
121
101
151
78
67
75
135
96
83
90
106
55
41
99
148
123
154
63
66
107
117
104
145
104
110
105
36
112
65
123
95
133
131
42
59
141
72
90
