44
96
257
65
401
85
278
126
123
85
51
119
123
169
45
30
78
125
71
72
86
107
69
70
65
20
51
126
99
69
82
94
39
147
32
46
47
26
141
104
72
46
125
80
55
86
224
144
32
61
122
69
55
104
75
88
67
44
95
148
99
178
28
150
138
110
140
80
300
20
96
63
49
65
159
71
126
87
99
98
89
122
173
59
97
25
111
27
111
137
144
137
125
95
52
72
117
254
86
56
