well	gene	sirna	image_idx	object_idx	is_infected	cells_areashape_area	cells_areashape_eccentricity	cells_areashape_extent	cells_areashape_formfactor	cells_areashape_majoraxislength	cells_areashape_minoraxislength	cells_areashape_orientation	cells_areashape_perimeter	cells_children_bacteria_count	cells_children_invasomes_count	cells_location_center_x	cells_location_center_y	cells_neighbors_anglebetweenneighbors_2	cells_neighbors_firstclosestobjectnumber_2	cells_neighbors_firstclosestxvector_2	cells_neighbors_firstclosestyvector_2	cells_neighbors_numberofneighbors_2	cells_neighbors_percenttouching_2	cells_neighbors_secondclosestobjectnumber_2	cells_neighbors_secondclosestxvector_2	cells_neighbors_secondclosestyvector_2	cells_parent_nuclei	nuclei_areashape_area	nuclei_areashape_eccentricity	nuclei_areashape_extent	nuclei_areashape_formfactor	nuclei_areashape_majoraxislength	nuclei_areashape_minoraxislength	nuclei_areashape_orientation	nuclei_areashape_perimeter	nuclei_children_cells_count	nuclei_children_perinuclei_count	nuclei_location_center_x	nuclei_location_center_y	perinuclei_areashape_area	perinuclei_areashape_eccentricity	perinuclei_areashape_formfactor	perinuclei_areashape_majoraxislength	perinuclei_areashape_minoraxislength	perinuclei_areashape_orientation	perinuclei_areashape_perimeter	perinuclei_location_center_x	perinuclei_location_center_y	perinuclei_parent_expandednuclei	perinuclei_parent_nuclei	prediction	f_0	f_1	f_2	f_3	f_4
a03	msl1	si00498785	21	6	1	-0.55012834	-2.329471	-0.25145596	-0.27132064	-0.95290554	0.23287936	-0.41106293	-0.39472184	0	1	-1.3332788	0.63824826	1.2793581	-1.4768291999999998	-0.74199635	0.91759574	-1.0195191	-0.9236960999999999	-1.3789033000000002	0.76701844	-1.5502563999999999	-1.43744254514077	-0.8362699	-2.5644697999999995	0.30088922	1.0547971999999999	-1.4121017	0.02860162	0.31223434	-1.0093927	1	1	-1.3793823	0.6564741	-1.4275826	-0.042556927	-0.7517184	-1.177157	-0.8147462	-0.6509373	-0.97303796	-1.372567	0.6445736999999999	-1.4374425	-1.4374425	31	-0.006665414199233055	0.005558499600738287	-0.011135566048324108	0.014223377220332624	0.00793403759598732
b06	none	si00587377	265	65	0	-0.7150674	-2.0291102	0.68337303	1.6116581	-1.1607100000000001	-0.1815993	1.6935464	-1.0000238000000001	0	0	-0.6610486999999999	1.4877288	-0.5249050000000001	-0.32936823	0.7630879	0.8162334	-0.44165668	0.7135189000000001	-0.6789729	-0.7555945	0.7161966	-0.45941356930895894	-0.29832074	-0.5266654000000001	-0.18665418	0.75225765	-0.59066874	0.111196525	1.2917098999999999	-0.47432250000000004	1	1	-0.67168194	1.4590725	-0.074687086	-0.84412724	0.6949898	-0.56714827	0.26580006	1.2639023999999999	-0.34015027	-0.6728864999999999	1.4605086	-0.45941356	-0.45941356	31	-0.013120850548148157	0.007388569414615631	0.0009382135467603805	0.00575328106060624	0.016040939837694168
a01	ptk2	none	6	67	1	-0.60452	0.17194282	-0.02694703	-0.06981252	-0.6597056	-0.5509447	1.03783	-0.51457477	0	1	-0.52595097	1.0682627	0.450392	-0.3459981	0.92063576	0.5529606	0.7140681999999999	0.19616653	-0.57898283	-0.23318945	-1.1982253999999999	-0.426260044704491	-0.9465328000000002	0.13115129	-0.006854814	0.70641327	-0.92796427	-0.81917816	1.4780558000000001	-1.0246552	1	1	-0.48823357	1.0233352	-0.5285338	-0.50989157	1.3570281000000002	-1.0821724	-0.43024012	1.485161	-0.9303386	-0.48726118	1.0247403	-0.42626005	-0.42626005	31	-0.010265176184475422	0.004134121350944042	-0.0068925111554563046	0.004037614911794663	0.0036671976558864117
b08	none	si00391398	281	57	0	-1.1831295	-1.5562094	1.4924867	1.4737209999999998	-1.6103878999999999	-1.0020292	-0.97100747	-1.3879386999999999	0	0	-1.2729077	0.9663790000000001	-0.0646342	-0.7284851	-0.83515733	-0.21649188	0.7140681999999999	0.7135189000000001	-0.39566776	0.44395790000000007	-0.6657449000000001	-0.592027667726831	-1.1703998	-1.2328103000000001	0.73665965	0.8657655999999999	-1.543401	-0.65155256	-0.7133628000000001	-1.2771166999999999	1	1	-1.2784258	0.9312551	-1.2287545	-0.9325243000000001	1.1644288	-1.5982649	-0.7192571	-1.2343111	-1.4584021999999999	-1.275955	0.93447644	-0.59202766	-0.59202766	31	-0.009620964527130129	0.015297713689506054	-0.008119390346109867	0.007273946888744831	0.017079437151551247
a01	ptk2	none	9	27	0	0.01025267	0.18617716	0.47607726	0.107114874	-0.053634796	0.10433574	0.5988505999999999	-0.09244521	0	0	-1.1061083	0.7691131	0.6284371	-1.0777123	0.5626492	1.0818981	0.13620575	0.60238206	-1.2122532	-0.9597519	-0.39424554	-1.08933053679385	-0.40524232	-0.3970739	0.80409974	0.9832652	-0.65247744	-0.06300651	-0.120512486	-0.62485176	1	1	-1.0964954	0.77091587	-0.10494353599999999	-0.88492554	1.0717741000000003	-0.66919625	0.18684466	-0.16463386	-0.5027077999999999	-1.0974175	0.7708098000000001	-1.0893306	-1.0893306	31	-0.006962773390114307	0.0010056805331259966	-0.005430496297776699	0.011204943992197514	0.009112002328038216
b04	none	si00587069	245	4	0	-0.47750816	0.010933661	1.3092648	1.0745379	-0.5781275	-0.33215863	0.48766592	-0.72054243	0	0	-1.6400348000000002	1.0644258	1.4301999	-1.3604201	0.18655571	1.24461	-0.44165668	0.7135189000000001	-1.4288983	-0.25527462	-1.0026264	-1.47059606974523	-0.64247453	0.14724413	1.0657325	-0.17936046	-0.5769183000000001	-0.4620172000000001	0.29177332	-0.48929164	1	1	-1.6849048	1.0845371000000001	-0.6841384	-1.7593991999999998	0.22558963	-1.2720343	-0.05318532	1.2644659	-0.6608281	-1.6760831000000003	1.0858945	-1.4705961	-1.4705961	31	-0.009984169155359268	0.01021735742688179	-0.0015906102489680052	0.01497161667793989	0.011743975803256037
b15	none	si00520933	346	12	0	-1.0155445	0.101835966	-0.13300791	1.0913826000000002	-1.1088802	-1.0021955	-1.4521714	-1.1663302	0	0	-1.5337235	1.4985552	-0.63035154	-1.4269396	-0.45753968	0.7593581	-0.44165668	0.7135189000000001	-1.4955584	-0.7985131999999999	-0.39822647	-1.3379819713273602	-0.5155052	-0.40630573	1.2432896	0.7106663000000001	-0.7248289000000001	-0.14050163	-1.4127421	-0.6425462	1	1	-1.5386993	1.517973	-0.9305124	0.36051068	-0.42363602	-0.515324	-0.55396324	-1.0432609	-0.6217961999999999	-1.5330146999999998	1.5097791	-1.3379819	-1.3379819	31	-0.014428624883294106	0.012930327095091343	-0.0003727121511474252	0.013986287638545036	0.006167312152683735
a06	none	si00577689	48	92	1	-0.7412342	-3.4939370000000003	-1.0460132	-0.6893709	-1.0465274	0.31201655	0.05517048	-0.41321298	0	1	-0.59837586	1.6264483	-0.8534735999999999	-0.14643967	-0.6528189999999999	-0.90313464	-1.0195191	-0.46293059999999997	0.05428747	0.6322278	-0.7720342	-0.011840987148641001	-0.74939615	-2.0941572	0.7476023	0.9685370000000001	-1.3107618	0.02014791	1.4356189	-0.91161174	1	1	-0.6020532	1.6112596000000001	-0.42047510000000005	-1.9618901999999998	1.2460915000000001	-1.2136599	0.076468535	1.3210677	-0.80826193	-0.6035871	1.6137217	-0.011840986999999999	-0.011840986999999999	31	-0.016398141160607338	-0.0031326520256698127	-0.016058098524808884	0.003547522006556392	0.014220637269318104
b16	none	si00589785	353	46	0	-1.1878336999999999	-1.8368256999999997	1.3173774	1.4656436000000002	-1.6274792	-0.9633341000000001	-1.5327928	-1.3917156000000002	0	0	-0.94384825	0.5688821999999999	0.55644757	-0.8282643	-0.32991338	-0.9861269	0.13620575	0.7135189000000001	-0.7123029000000001	0.7481812	0.4051361	-0.7743720530514051	-0.7661026	-3.0718029	0.6418729999999999	1.248314	-1.4210345	0.1466566	0.17295888	-0.9937947	1	1	-0.9325732	0.54876584	-0.7014278	-1.4914241000000001	1.0875626	-1.2217565000000001	-0.09785806	0.10378474	-0.98241115	-0.93280435	0.55306554	-0.77437204	-0.77437204	31	-0.005539430771023035	0.011465195566415787	-0.008594038896262646	0.007692546118050814	0.023818686604499817
a02	abl2	none	11	21	0	-1.0387712	-0.6261154999999999	1.3551316	1.1080221000000001	-1.3291891000000002	-0.9004955	-0.18516485	-1.1912200000000002	0	0	-1.5137141	0.72665745	0.87134063	-1.2772708000000002	-0.41366652	-0.8022986999999999	-0.44165668	0.7135189000000001	-1.2289181999999998	-0.037397552	0.76965815	-1.18879111060726	-0.5522595	-0.16172804	0.7596571999999999	0.7665510999999999	-0.67337567	-0.28156734	0.17087832	-0.6890048000000001	1	1	-1.510591	0.71324116	-0.24758110000000003	-0.42150468	1.0256671	-0.67376363	-0.09506696	0.26399234	-0.5967107	-1.5105826	0.71692055	-1.1887912	-1.1887912	31	-0.006700878497213125	0.01262299995869398	-0.0008878532680682838	0.012664636597037315	0.013060622848570349
a01	ptk2	none	1	22	1	-0.5110252000000001	0.23601575	-0.5354251	0.09531407	-0.46284872	-0.38993117	-1.1539168	-0.48749506	0	1	-1.4370227	0.9594151	-0.44967650000000003	-1.3105305	-1.0809577	-0.059109445999999996	-0.44165668	0.7135189000000001	-1.1622581	0.12227137	-1.1706887	-1.17221434830502	-0.79617435	-0.67553127	0.49573684	1.0083435	-1.0772738000000002	-0.37082365	-0.8850225	-0.96259886	1	1	-1.4399066	0.91758	-0.42479745	-0.8287863000000001	1.4027915000000002	-1.0250299999999999	-0.19761133	-0.8892558	-0.8633234000000001	-1.4406719	0.9183585999999999	-1.1722143999999999	-1.1722143999999999	31	-0.009815630502998829	0.004109670873731375	-0.010106359608471394	0.012617048807442188	0.006271280348300935
a02	abl2	none	15	32	1	-0.65773565	-0.23198111	0.50782716	0.9302971	-0.84152776	-0.47813803	1.6929201	-0.82625884	0	1	-1.3010378999999999	1.320653	-0.30529836	-0.91141367	0.7923313	0.6993786	-0.44165668	0.7135189000000001	-1.1622581	-0.72432977	0.59611875	-1.00644672528268	-1.1804237	-0.67033803	1.0841706	0.7432215	-1.4372406	-0.8127634	-0.84899664	-1.2587511999999998	1	1	-1.2977021	1.3690958999999998	-0.8181313	-1.2783947	1.6664793000000002	-1.5450393999999998	-0.5186622999999999	-1.0357404000000001	-1.259167	-1.3005716999999999	1.3690451000000001	-1.0064467	-1.0064467	31	-0.01204343419522047	0.008758261799812317	-0.011911431327462195	0.010608009062707424	0.010761025361716749
