well	gene	sirna	image_idx	object_idx	is_infected	cells_areashape_area	cells_areashape_eccentricity	cells_areashape_extent	cells_areashape_formfactor	cells_areashape_majoraxislength	cells_areashape_minoraxislength	cells_areashape_orientation	cells_areashape_perimeter	cells_children_bacteria_count	cells_children_invasomes_count	cells_location_center_x	cells_location_center_y	cells_neighbors_anglebetweenneighbors_2	cells_neighbors_firstclosestobjectnumber_2	cells_neighbors_firstclosestxvector_2	cells_neighbors_firstclosestyvector_2	cells_neighbors_numberofneighbors_2	cells_neighbors_percenttouching_2	cells_neighbors_secondclosestobjectnumber_2	cells_neighbors_secondclosestxvector_2	cells_neighbors_secondclosestyvector_2	cells_parent_nuclei	nuclei_areashape_area	nuclei_areashape_eccentricity	nuclei_areashape_extent	nuclei_areashape_formfactor	nuclei_areashape_majoraxislength	nuclei_areashape_minoraxislength	nuclei_areashape_orientation	nuclei_areashape_perimeter	nuclei_children_cells_count	nuclei_children_perinuclei_count	nuclei_location_center_x	nuclei_location_center_y	perinuclei_areashape_area	perinuclei_areashape_eccentricity	perinuclei_areashape_formfactor	perinuclei_areashape_majoraxislength	perinuclei_areashape_minoraxislength	perinuclei_areashape_orientation	perinuclei_areashape_perimeter	perinuclei_location_center_x	perinuclei_location_center_y	perinuclei_parent_expandednuclei	perinuclei_parent_nuclei	prediction	f_0	f_1	f_2	f_3	f_4
a02	abl2	none	18	121	1	-0.83943313	-1.6769326	0.71601564	1.9296360000000001	-1.2608383	-0.43651062	0.64485675	-1.1449127000000001	0	2	0.023818573	-0.18176721	0.1502384	0.38571614	-0.5380621999999999	0.9451779	1.2919306000000002	0.7135189000000001	0.37092263	-0.46810406	-0.7717119	0.46888511961614504	0.00907879	-1.2715127	0.018485228	0.029699922000000004	-0.5639911	0.6481861999999999	0.62708694	0.002464654	1	1	0.031564794	-0.19403371	0.2624562	-1.4355606	0.5504268	-0.42276672	0.71637356	0.44249472	-0.024090572999999997	0.031855166000000004	-0.19443466	0.46888512	0.46888512	35	0.0016641005640849473	0.005259506404399872	0.004619809333235025	-0.0028633284382522106	0.02110113389790058
a23	ptk2	none	200	102	0	-0.7427041999999999	-2.2701027000000003	1.161999	1.6267089	-1.2120829	-0.20300674	-0.00036455505	-1.0235995999999998	0	0	0.64805824	-1.0840406	0.048430093	0.16952783	0.21437433	0.9180231	0.13620575	0.7135189000000001	0.28759759999999995	0.8343964	-0.6586866	0.153926635873699	-0.5823311999999999	-0.7818546999999999	0.1454052	0.28480121	-0.85997134	-0.03463696	-1.1865306999999998	-0.57872874	1	1	0.6579558000000001	-1.0468384	-0.3599622	-2.0180266	0.7908544	-1.1245027	0.1909037	-0.5604161999999999	-0.60160106	0.6574759	-1.0546643999999998	0.15392664	0.15392664	35	0.009881537407636642	0.00544227147474885	-0.002792291808873415	-0.004358269739896059	0.018603403121232983
a04	none	si00577353	34	84	1	-0.5027929	0.7256166000000001	-0.40792772	0.09009398	-0.23013091	-0.6845666	1.1335301000000002	-0.47893187	0	2	-0.10552864	-1.0831491000000002	-0.15737247	-0.0799202	0.66332597	0.7110784000000001	0.7140681999999999	0.7135189000000001	-0.2623477	-0.9419370000000001	0.49047026	-0.144455085566513	-0.8830481	-1.8046021	0.81446904	0.31287494	-1.3715674999999998	-0.17436607	0.48959719999999995	-0.8617151	1	1	-0.11548599999999999	-1.0460715	-0.4031857	-1.6990439	1.4029553	-1.2699268999999997	-0.071928844	0.6330986999999999	-0.8464785	-0.115930185	-1.0470396999999998	-0.14445509	-0.14445509	35	0.010926811024546623	0.00021629294496960935	-0.01153211947530508	0.0004175139183644205	0.009271250106394293
a05	none	si00408485	45	99	1	-0.81062025	0.5161361	-0.08556691	0.76853687	-0.6963689999999999	-0.88863677	0.6614099	-0.9191780999999999	0	1	-0.10266742	-1.1584431999999998	0.68934894	-0.09655007	-0.7011563000000001	-1.0291396000000002	0.13620575	0.7135189000000001	0.20427255	0.96809393	0.31919548	0.10419634896699699	-0.044382	-0.5888104000000001	0.6754015	1.1001565	-0.43352434	0.34766582	-0.7115484000000001	-0.37377426	1	1	-0.10723522	-1.1440008	0.067950465	-0.697539	0.6995293	-0.31548515	0.42692820000000004	-0.75538313	-0.23156673	-0.10647894	-1.1454779	0.10419635	0.10419635	35	0.010492905974388124	0.003098624525591731	-0.00018511101370677352	-0.00038169068284332747	0.010463232174515724
a01	ptk2	none	6	60	1	-0.5366039	-1.7990226000000002	0.6388528	0.5409094	-0.9535383	0.07578238	-1.4434601	-0.6373225	0	1	-0.5089076	-0.76322436	-0.42745018	-0.69522536	-1.1366998	-0.2822507	-0.44165668	0.65353817	-0.41233277	0.32116849999999997	-1.0122508	-0.542297380820129	-0.4987987	-0.9494726000000001	1.1990145	1.0422459000000002	-0.8989991	0.023055345	-1.0951421000000001	-0.7170979000000001	1	1	-0.518783	-0.7891885999999999	-0.2302917	-0.741999	1.1430327	-0.7240439999999999	0.052353125	-1.0882322	-0.62442243	-0.5188492	-0.789888	-0.54229736	-0.54229736	35	0.006342095788568257	0.003567900275811553	-0.006811912171542645	0.004990348592400551	0.014226299710571766
a01	ptk2	none	6	68	1	-0.28963643	0.41670105	1.3207502	1.5181499	-0.30258608	-0.39620292	-0.1232562	-0.68551517	0	1	-0.46257514	-0.95713204	0.9366007	-0.27947864	0.86035794	-0.86398965	0.13620575	0.7135189000000001	-0.54565287	-0.32713309999999995	1.0111142	-0.40968328240225704	-0.58901376	-1.9157426	1.1707443000000002	1.3672716999999999	-1.151748	0.17366086	-0.21094945	-0.87244904	1	1	-0.46549769999999996	-0.92515785	-0.31241634	-2.0155327	1.3726139	-1.0721536	0.24700427	-0.28386244	-0.7659695	-0.46560106	-0.9253319999999999	-0.4096833	-0.4096833	35	0.009240775369107723	0.0035665065515786405	-0.008702396415174006	0.003805361222475767	0.01897730305790901
b09	none	si00584577	297	87	0	-0.9793814000000001	-1.6583450000000002	1.6060957	2.0550356	-1.420073	-0.68588316	-0.72202665	-1.2749096000000002	0	0	0.01780212	-0.40191984	0.30488437	-0.030030592999999998	0.73714316	-0.7389899000000001	-1.0195191	0.69596905	-0.04570258	0.13895959	0.88030624	-0.0947247986598111	-0.9465328000000002	-0.41582555	1.3160452	1.0927049	-1.1488016	-0.63081	1.3586481000000001	-1.1176145	1	1	0.023340184	-0.38144183	-0.5458232	-0.9495918	1.6179447	-1.2002876	-0.31174722	1.313704	-1.026605	0.023093242000000003	-0.382523	-0.0947248	-0.0947248	35	0.003824056126177311	0.010583601891994476	-0.006437757518142462	-0.0007554626790806651	0.017149373888969418
a04	none	si00577353	34	99	1	-0.61863244	0.06387798	0.98111695	0.8729615	-0.7170063	-0.5317215000000001	-1.4396963	-0.78268117	0	3	0.18478039	-1.1805952	0.8317294	0.05311875	-0.69703364	0.8328969	-1.0195191	0.7135189000000001	0.18760754	0.9018433000000001	-0.3082685	0.10419634896699699	-0.71598315	-0.44361132	-0.09766217	0.16817306	-0.9066361999999999	-0.32603994	0.7950035	-0.66472715	1	1	0.19449906	-1.182705	-0.2302917	-0.5318246999999999	1.0277275	-0.8268411	-0.17185183	0.8241693999999999	-0.58394164	0.19278355	-1.1834238000000001	0.10419635	0.10419635	35	0.011236810125410557	0.005377726163715124	-0.002194009954109788	-0.0022602120880037546	0.007560618221759795
a16	unknown	si00582085	136	62	0	-0.737118	-1.9958011000000002	0.74846846	1.6860338	-1.1945702	-0.24421698	-0.22742373	-1.0290016	0	0	-0.6068169	-0.6286731	-2.3553805	-0.5289267	-0.6206957	0.5487555000000001	0.13620575	0.7135189000000001	-0.54565287	-0.6307175	0.8228074000000001	-0.509143856215661	-0.6391333	0.37490029999999996	0.7671316999999999	0.5803915	-0.50022066	-0.62187725	1.3694232	-0.71328247	1	1	-0.62463444	-0.6224615	-0.24758110000000003	-0.16551949	1.0649571000000002	-0.6429672	-0.24189971	1.2961559999999999	-0.61056656	-0.6232028000000001	-0.62556046	-0.5091438	-0.5091438	35	0.006584495771676302	0.009163862094283104	-0.0007764517795294522	0.004581407643854618	0.011592472903430462
a06	none	si00577689	52	104	1	-0.7418222	0.32870245	0.49120495	1.2158928	-0.7485252	-0.77502334	-0.42343533	-0.9508283000000002	0	1	0.95057386	-0.41126490000000004	0.39392	0.23604731	0.27372968	-0.9772744000000001	0.7140681999999999	0.65760773	0.004292446	-0.9121287	0.40490443	0.18708016047816697	-0.6291094	-4.120948	0.24361122	1.1889666	-1.3642813	0.41088173	0.55717874	-0.8627212	1	1	0.9388423	-0.43486398	-1.1423075	-0.13425344	-0.21963045	-0.9054351999999999	-0.5045945	-0.37817037	-0.9041662	0.935665	-0.4235165	0.18708016	0.18708016	35	0.003786699613556266	0.004863682202994824	-0.0061811916530132285	-0.005762281361967325	0.013808967545628548
